"","COUNTRY","NAME_1","NAME_2","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t_profit","SORG_add_t_profit","BEAN_add_t_profit","CHIC_add_t_profit","LENT_add_t_profit","WHEA_add_t_profit","BARL_add_t_profit","ACOF_add_t_profit","RCOF_add_t_profit","PMIL_add_t_profit","SMIL_add_t_profit","POTA_add_t_profit","SWPO_add_t_profit","CASS_add_t_profit","COWP_add_t_profit","PIGE_add_t_profit","SOYB_add_t_profit","GROU_add_t_profit","SUGC_add_t_profit","COTT_add_t_profit","COCO_add_t_profit","TEAS_add_t_profit","TOBA_add_t_profit","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"29","Kenya","Busia","Teso North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747280390371706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.747280390371706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747280390371706,0,0.7,100
"31","Kenya","Elgeyo-Marakwet","Keiyo North",0,0,0,0,0,0,0,0,0,0,0,202.272450962246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202.3,0,0,0,0,0,0,0,0,0,0,0,202.272450962246,0,0,0,0,0,0,0,0,0,0,0,202.272450962246,0,0,0,202.3,100
"33","Kenya","Elgeyo-Marakwet","Marakwet East",0,0,0,0,0,0,0,0,0,0,0,2364.79685578267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.3616106543577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2444.2,0,0,0,0,0,0,0,0,0,0,0,2444.15846643703,0,0,0,0,0,0,0,0,0,0,0,2364.79685578267,0,79.3616106543577,0,2444.2,100
"34","Kenya","Elgeyo-Marakwet","Marakwet West",0,0,0,0,0,0,0,0,0,0,0,3171.6908410467,9.16295887981075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.271957831479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3613.1,0,0,0,0,0,0,0,0,0,0,0,3603.96279887818,9.16295887981075,0,0,0,0,0,0,0,0,0,0,3180.85379992651,0,432.271957831479,0,3613.1,100
"35","Kenya","Embu","Manyatta",0,0,0,0,0,0,0,0,0,0,0,363.64745592064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.6,0,0,0,0,0,0,0,0,0,0,0,363.64745592064,0,0,0,0,0,0,0,0,0,0,0,363.64745592064,0,0,0,363.6,100
"46","Kenya","Homa Bay","Kabondo Kasipul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.873459300225,107.711792393002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265.6,0,0,0,0,0,0,0,0,0,0,0,157.873459300225,107.711792393002,0,0,0,0,0,0,0,0,0,0,0,0,265.585251693227,0,265.6,100
"48","Kenya","Homa Bay","Kasipul",0,0,0,0,2.15053342078491,0,0,0,0,0,0,141.358066122557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.1073040977014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.6,0,0,0,0,2.15053342078491,0,0,0,0,0,0,221.465370220258,0,0,0,0,0,0,0,0,0,0,0,143.508599543342,0,80.1073040977014,0,223.6,100
"50","Kenya","Homa Bay","Ndhiwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81127994632454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,4.81127994632454,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81127994632454,0,4.8,100
"51","Kenya","Homa Bay","Rangwe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90463232535569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,1.90463232535569,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90463232535569,0,1.9,100
"61","Kenya","Kakamega","Butere",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0986640560647478,976.71055529339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.8,0,0,0,0,0,0,0,0,0,0,0,0.0986640560647478,976.71055529339,0,0,0,0,0,0,0,0,0,0,0,0,976.809219349455,0,976.8,100
"62","Kenya","Kakamega","Ikolomani",0,0,0,0,0,0,0,0,0,0,0,190.214717237644,1578.79201056965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1087.70476471257,0,0,0,0,82.5200234288932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2939.2,0,0,0,0,0,0,0,0,0,0,0,190.214717237644,2666.49677528223,0,0,0,0,82.5200234288932,0,0,0,0,0,1769.0067278073,0,1170.22478814147,0,2939.2,100
"63","Kenya","Kakamega","Khwisero",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.450564334084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.5,0,0,0,0,0,0,0,0,0,0,0,0,368.450564334084,0,0,0,0,0,0,0,0,0,0,0,0,368.450564334084,0,368.5,100
"65","Kenya","Kakamega","Lurambi",0,0,0,0,0,0,0,0,0,0,0,297.408407323208,622.50565897175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919.9,0,0,0,0,0,0,0,0,0,0,0,297.408407323208,622.50565897175,0,0,0,0,0,0,0,0,0,0,919.914066294958,0,0,0,919.9,100
"66","Kenya","Kakamega","Malava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327796888245466,0,0,0,0,0,0,1334.82489719946,2102.94818214866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3438.1,0,0,0,0,0.327796888245466,0,0,0,0,0,0,1334.82489719946,2102.94818214866,0,0,0,0,0,0,0,0,0,0,0,0,3438.10087623636,0,3438.1,100
"67","Kenya","Kakamega","Matungu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511590447104391,496.552890872423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496.6,0,0,0,0,0,0,0,0,0,0,0,0.0511590447104391,496.552890872423,0,0,0,0,0,0,0,0,0,0,0,0,496.604049917133,0,496.6,100
"69","Kenya","Kakamega","Mumias West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600175447773186,490.025664558234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490.6,0,0,0,0,0,0,0,0,0,0,0,0.600175447773186,490.025664558234,0,0,0,0,0,0,0,0,0,0,0,0,490.625840006007,0,490.6,100
"70","Kenya","Kakamega","Navakholo",0,0,0,0,0,0,0,0,0,0,0,0,420.815598183282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.8,0,0,0,0,0,0,0,0,0,0,0,0,420.815598183282,0,0,0,0,0,0,0,0,0,0,420.815598183282,0,0,0,420.8,100
"71","Kenya","Kakamega","Shinyalu",0,0,0,0,0,0,0,0,0,0,0,700.351116852757,913.138426772595,0,0,0,0,66.9560368091697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1680.4,0,0,0,0,0,0,0,0,0,0,0,700.351116852757,913.138426772595,0,0,0,0,66.9560368091697,0,0,0,0,0,1680.44558043452,0,0,0,1680.4,100
"78","Kenya","Kiambu","Gatundu North",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2212360911763,0,0,0,0,0,0,0,0,1123.94060171669,30.4009172336214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212.6,0,0,58.2212360911763,0,0,0,0,0,0,0,0,1123.94060171669,30.4009172336214,0,0,0,0,0,0,0,0,0,0,0,0,1212.56275504149,0,1212.6,100
"79","Kenya","Kiambu","Gatundu South",0,0,0,0,0,0,0,0,0,0,0,772.474379496882,1.89132048925153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,774.4,0,0,0,0,0,0,0,0,0,0,0,772.474379496882,1.89132048925153,0,0,0,0,0,0,0,0,0,0,774.365699986133,0,0,0,774.4,100
"98","Kenya","Kirinyaga","Kirinyaga Central",0,0,0,0,0,0,0,0,0,0,0,524.907456263696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.9,0,0,0,0,0,0,0,0,0,0,0,524.907456263696,0,0,0,0,0,0,0,0,0,0,0,524.907456263696,0,0,0,524.9,100
"101","Kenya","Kisii","Bobasi",0,0,0,0,0,0,0,0,0,0,0,64.4306961856114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4,0,0,0,0,0,0,0,0,0,0,0,64.4306961856114,0,0,0,0,0,0,0,0,0,0,0,64.4306961856114,0,0,0,64.4,100
"103","Kenya","Kisii","Bomachoge Chache",0,0,0,0,2.367347171771,0,0,0,0,0,0,117.330553498617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.7,0,0,0,0,2.367347171771,0,0,0,0,0,0,117.330553498617,0,0,0,0,0,0,0,0,0,0,0,119.697900670388,0,0,0,119.7,100
