"","COUNTRY","NAME_1","NAME_2","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t","SORG_add_t","BEAN_add_t","CHIC_add_t","LENT_add_t","WHEA_add_t","BARL_add_t","ACOF_add_t","RCOF_add_t","PMIL_add_t","SMIL_add_t","POTA_add_t","SWPO_add_t","CASS_add_t","COWP_add_t","PIGE_add_t","SOYB_add_t","GROU_add_t","SUGC_add_t","COTT_add_t","COCO_add_t","TEAS_add_t","TOBA_add_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"207","Kenya","Nairobi","Westlands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0669089844232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1,0,0,17.0669089844232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0669089844232,0,17.1,100
"219","Kenya","Nandi","Aldai",2.13680915717113,0.000841264036897105,7.32413371598454,0,0,0.0225183565907456,0,0,0,0.0040397998620301,0,0.548829489090341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914.843020043235,45.2851990146076,180.974119831299,0,0,5.4008863049081,0,0,0,7.15150535964031,0,180.758294645882,97.8659024756882,0.167980299470592,11.3325964548451,0,0.102724946507911,71.9666639540546,13.5167566564294,0.525055160303115,0,0.152794224305209,0.066367190971568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540.1,916.979829200406,45.2860402786445,188.298253547283,0,0,5.42340466149884,0,0,0,7.15554515950234,0,181.307124134973,97.8659024756882,0.167980299470592,11.3325964548451,0,0.102724946507911,71.9666639540546,13.5167566564294,0.525055160303115,0,0.152794224305209,0.066367190971568,10.0371717827357,0,1530.10986656215,0,1540.1,100
"221","Kenya","Nandi","Emgwen",245.037231987277,6.82230088511898,149.815602501335,0,0.0519123970435849,1.54287191375184,0,0,0,1.08649899197291,0,85.7137044876517,54.2237294937522,0,0.904204603226496,0,0.00542069051319385,0.946476637564601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.8888932735698,0.0157230396755511,30.1861106641797,0,0,0.504156316061546,0,0,0,0.0863976709005292,0,10.6053086495312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768368596892763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624.5,281.926125260847,6.83802392479453,180.078550025204,0,0.0519123970435849,2.04702822981339,0,0,0,1.17289666287344,0,96.3190131371829,54.2237294937522,0,0.904204603226496,0,0.00542069051319385,0.946476637564601,0,0,0,0,0,546.149954589207,0,78.2865896139183,0.0768368596892763,624.4,100
"224","Kenya","Nandi","Tinderet",22.2444270288879,0.2780411742296,45.6936217096254,0,0,0.216535128649156,0,0,0,0.0987609113167998,0,12.1835586492136,0,0,0,0,0.00434155666935332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.053219137196,1.74568677793993,53.435180395397,0,0,2.28424441294325,0,0,0,0.499481127557837,0,48.8182140950475,1.63919569557957,0,0.322789325591411,0,0.00340996807091173,5.94610813853099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.5,175.297646166084,2.02372795216953,99.1288021050224,0,0,2.50077954159241,0,0,0,0.598242038874636,0,61.0017727442611,1.63919569557957,0,0.322789325591411,0,0.00775152474026505,5.94610813853099,0,0,0,0,0,80.7192861585919,0,267.747529073855,0,348.5,100
"225","Kenya","Narok","Emurua Dikirr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204.34309679542,10.4245535893067,214.394332621059,0,0,0.186332295815091,0,0.12545339426131,0,27.6830078639386,0,373.484051616909,47.5321765456344,0,0,0,1.00502512923335,11.0116360892833,0,0,0,0,0.497699282723659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2890.7,2204.34309679542,10.4245535893067,214.394332621059,0,0,0.186332295815091,0,0.12545339426131,0,27.6830078639386,0,373.484051616909,47.5321765456344,0,0,0,1.00502512923335,11.0116360892833,0,0,0,0,0.497699282723659,0,0,2890.68736522359,0,2890.7,100
"226","Kenya","Narok","Kilgoris",3563.09413081968,18.0064940528422,140.358242203139,0,0,0,0,0,0,72.2668456037585,0,294.999686579358,0,0,0,0,0,37.9602229230986,0,0,0,0.174944917677493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2822.98015590425,22.4137164021138,309.368402396555,0.652953210180549,0.631019165537896,0,0,0,0,16.5096919757729,0.0927688008493561,160.679573279861,65.6297568717798,0,0.412094293290011,0,0.355279085600621,12.3631066235855,0,0.000359831407794026,0,0,0,0.172159261968474,0.000761293581055131,0.77050555747943,0,0,0,0,0,0,4.05138917483597e-05,0.00053587873372004,0.0466894990841538,0.00393592461477965,0,0,0,0,0.00709129059419389,0,0,0,0,0,7540,6386.2464459859,40.4209717485371,450.497150157173,0.652953210180549,0.631019165537896,0,0,0,0,88.7765780934232,0.0933046795830762,455.725949358303,65.6336927963945,0,0.412094293290011,0,0.355279085600621,50.3304208372784,0,0.000359831407794026,0,0.174944917677493,0,4126.86056709956,0,3412.08887784079,1.00171921994755,7538.9,100
"231","Kenya","Nyamira","Borabu",7137.472515698,77.214375808122,141.952190835604,0,0,0.187802980745703,0,0.233300700652881,0,31.7547593103232,0,938.725374737634,47.47524424529,0,0,0,1.25722953164505,87.5415641248599,0,0,0,36.573051641185,0.925551638551923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8501.3,7137.472515698,77.214375808122,141.952190835604,0,0,0.187802980745703,0,0.233300700652881,0,31.7547593103232,0,938.725374737634,47.47524424529,0,0,0,1.25722953164505,87.5415641248599,0,0,0,36.573051641185,0.925551638551923,8501.31296125261,0,0,0,8501.3,100
"232","Kenya","Nyamira","Kitutu Masaba",399.147094679738,4.78986723167196,0,0,0.220399616084055,0,0,0,0,4.3904207404403,0,48.0194497833076,0,0,0,0,0,16.2336424018312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472.8,399.147094679738,4.78986723167196,0,0,0.220399616084055,0,0,0,0,4.3904207404403,0,48.0194497833076,0,0,0,0,0,16.2336424018312,0,0,0,0,0,472.800874453073,0,0,0,472.8,100
"233","Kenya","Nyamira","North Mugirango",669.577570043642,7.1017243552717,0,0,0,0,0,0,0,0,0,78.8401833576409,0,0,0,0,0,14.126119447673,0,0,0,0.396418702114318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161.22139560312,49.5843804903716,0,0,5.24721168738043,0,0,0,0,240.443613596762,0,190.884490417153,0,10.3107730890094,23.4015026442041,0,131.473235035122,54.2087007668944,2.40209353200328,1.03498437612385,0,11.3871334554144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2651.6,1830.79896564676,56.6861048456433,0,0,5.24721168738043,0,0,0,0,240.443613596762,0,269.724673774794,0,10.3107730890094,23.4015026442041,0,131.473235035122,68.3348202145673,2.40209353200328,1.03498437612385,0,11.7835521575287,0,770.042015906342,0,1881.59951469356,0,2651.6,100
"234","Kenya","Nyamira","West Mugirango",1813.72586932278,20.9669708992471,0,0,0,0,0,0,0,9.54855680465698,0,210.727574956225,0,0,0,0,0,40.3270762044198,0,0,0,4.90786396921011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.2,1813.72586932278,20.9669708992471,0,0,0,0,0,0,0,9.54855680465698,0,210.727574956225,0,0,0,0,0,40.3270762044198,0,0,0,4.90786396921011,0,2100.20391215654,0,0,0,2100.2,100
