"","COUNTRY","NAME_1","NAME_2","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t","SORG_add_t","BEAN_add_t","CHIC_add_t","LENT_add_t","WHEA_add_t","BARL_add_t","ACOF_add_t","RCOF_add_t","PMIL_add_t","SMIL_add_t","POTA_add_t","SWPO_add_t","CASS_add_t","COWP_add_t","PIGE_add_t","SOYB_add_t","GROU_add_t","SUGC_add_t","COTT_add_t","COCO_add_t","TEAS_add_t","TOBA_add_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"88","Uganda","Luwero","Bamunanika",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.4183763750939,168.322345851929,76.8515130635099,0,0,0,0,0,0.0229755007688627,0,3.81128744733388,5.77189054681026,75.8258778616184,0,0.0965558599942818,0,0.150273749042803,69.3115738524224,0,0.00615290058853854,0,0,0.00169600353210158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.6,84.4183763750939,168.322345851929,76.8515130635099,0,0,0,0,0,0.0229755007688627,0,3.81128744733388,5.77189054681026,75.8258778616184,0,0.0965558599942818,0,0.150273749042803,69.3115738524224,0,0.00615290058853854,0,0,0.00169600353210158,0,0,484.590519012644,0,484.6,100
"90","Uganda","Luwero","Nakaseke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900.81560378889,15083.1975303516,646.327431070293,0,0,0,0,0,59.6462733438962,0,25.807961921672,290.226785024141,1391.76074778838,9.57353639847525,18.6425971832284,0,4.27597111405019,17491.0162087591,44.8998959850672,19.4893264243092,1.33562836825906,1.46818662525051,8.53963620454945,0,0,1.26999133855892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1334308741092,0,0,0,0,0,42014.4,6900.81560378889,15083.1975303516,647.597422408852,0,0,0,0,0,59.6462733438962,0,25.807961921672,290.226785024141,1391.76074778838,9.57353639847525,18.6425971832284,0,4.27597111405019,17507.1496396332,44.8998959850672,19.4893264243092,1.33562836825906,1.46818662525051,8.53963620454945,0,0,41997.0233203512,17.4034222126681,41997,100
"91","Uganda","Masaka","Bukomansimbi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.370771809519,0.216530336411303,451.043794867816,0,0,0,0,0,0,0,0.629994377987213,0,46.6103424391016,0,0,0,0,182.684194850318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782.6,101.370771809519,0.216530336411303,451.043794867816,0,0,0,0,0,0,0,0.629994377987213,0,46.6103424391016,0,0,0,0,182.684194850318,0,0,0,0,0,0,0,782.555628681152,0,782.6,100
"93","Uganda","Masaka","Kalungu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.1757335797325,0.0696465428706444,346.594706085813,0,0,0,0,0,0,0,0.721987471747432,0.0101563080038547,24.0872644078103,0,0.0017713801345746,0,0.00184978400165725,195.705396313536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618.4,51.1757335797325,0.0696465428706444,346.594706085813,0,0,0,0,0,0,0,0.721987471747432,0.0101563080038547,24.0872644078103,0,0.0017713801345746,0,0.00184978400165725,195.705396313536,0,0,0,0,0,0,0,618.36851187365,0,618.4,100
"94","Uganda","Masaka","Masaka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.7342617486545,0.0841522892402704,232.808503562332,0,0,0,0,0,0,0,0.12536071442422,0,34.3195166981227,0,0,0,0,13.053687790375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346.1,65.7342617486545,0.0841522892402704,232.808503562332,0,0,0,0,0,0,0,0.12536071442422,0,34.3195166981227,0,0,0,0,13.053687790375,0,0,0,0,0,0,0,346.125482803148,0,346.1,100
"95","Uganda","Masindi","Bujenje",41.568480708878,0.257853885933784,21.3627453351394,0,0,0,0,0,0.79833974769862,0,1.41044650772562,1.96034808597051,17.7727066044536,0,23.4072377190664,0.717635858415932,0.208008007717897,23.6964478302583,0,0.21855361071683,0,0,0.0550311493442941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.78657823444,2.86400952558811,295.78330087201,0,0,0,0,0,2.7835204476805,0,43.2691998733161,15.023414975713,94.6627480056566,0,402.534719235673,1.40468757872874,2.33801220408723,247.896508548628,0,0.730359477673247,0,0,0.173270498101647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614.7,413.355058943318,3.12186341152189,317.14604620715,0,0,0,0,0,3.58186019537912,0,44.6796463810417,16.9837630616835,112.43545461011,0,425.941956954739,2.12232343714467,2.54602021180513,271.592956378886,0,0.948913088390077,0,0,0.228301647445941,133.433835051319,0,1481.2503294773,0,1614.7,100
"97","Uganda","Masindi","Buruli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2042.11072637546,172.064722782872,1083.90533408495,0,0,0,0,0,34.6549966249475,0,109.521083151394,97.5900704810444,415.890722576415,3.1748380533246,2532.39222174189,0,13.5435558216658,936.884936300926,18.0609843817587,7.40718340921281,0.290947900476885,0.248279934113991,2.02174461241903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7469.8,2042.11072637546,172.064722782872,1083.90533408495,0,0,0,0,0,34.6549966249475,0,109.521083151394,97.5900704810444,415.890722576415,3.1748380533246,2532.39222174189,0,13.5435558216658,936.884936300926,18.0609843817587,7.40718340921281,0.290947900476885,0.248279934113991,2.02174461241903,0,0,7469.76234823286,0,7469.8,100
"98","Uganda","Masindi","Kibanda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5393.74839167452,49.4756809251092,2734.12630897183,0,0,0,0,0,106.471932089545,0,22.3636026807577,120.186064379248,1125.30711327832,13.2002717238617,6611.84518820447,12.4938316677562,99.2507348019207,1924.99650640126,25.3010780202642,32.8087045601822,0.68962972155453,0.727828165496679,7.57248036778178,0.00867484719060307,0.00227753613245852,0.912965421693992,0,0,0,0,0,0,0,0.00593811215192163,0.00200196722208957,0.00920190368441487,0,0.0286094911302239,0.0461858434886225,0.00236430467211794,0.896198474279492,0,0,0,0,0,18282.5,5393.75706652171,49.4779584612416,2735.03927439353,0,0,0,0,0,106.471932089545,0,22.3695407929096,120.18806634647,1125.31631518201,13.2002717238617,6611.8737976956,12.5400175112448,99.2530991065928,1925.89270487554,25.3010780202642,32.8087045601822,0.68962972155453,0.727828165496679,7.57248036778178,0,0,18280.5653476339,1.91441790164594,18280.6,100
"99","Uganda","Mayuge","Bunya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3064235022806,0.136299451539743,114.649383720415,0,0,0,0,0,0,0,0.749827424407835,0,9.06596278831768,0,10.9110958340967,346.978489083269,0.62223772715453,93.4129200336109,0,0,0,0,0,0,0,0.150251835271948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969917360971575,0,0,0,0,0,613.1,36.3064235022806,0.136299451539743,114.799635555687,0,0,0,0,0,0,0,0.749827424407835,0,9.06596278831768,0,10.9110958340967,346.978489083269,0.62223772715453,93.5099117697081,0,0,0,0,0,0,0,612.832639565092,0.247243571369106,612.8,100
"100","Uganda","Mbale","Bubulo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.319216321505,2.06918840572175,243.847855722581,19.0593924246364,0,1.83524528967841,0,0.00975390634243312,0,0,2.7011635558382,2090.68151884991,15.949962966324,0,0.289026026362052,0,0.259777649613803,42.5489092734116,0,0.00806848060841103,0,0,0.00224137870354885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550.6,131.319216321505,2.06918840572175,243.847855722581,19.0593924246364,0,1.83524528967841,0,0.00975390634243312,0,0,2.7011635558382,2090.68151884991,15.949962966324,0,0.289026026362052,0,0.259777649613803,42.5489092734116,0,0.00806848060841103,0,0,0.00224137870354885,0,0,2550.58132025124,0,2550.6,100
"102","Uganda","Mbale","Manjiya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5743046908605,0.441466071144101,49.4646199714746,17.0064425212989,0,5.51069103204467,0,0.0236333993574388,0,0,15.177678375607,784.753907741918,44.8779588625888,0,0.490369571449376,0,0.362828164521804,299.616222553418,0,0.0103095612974151,0,0,0.00553535533574956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1277.3,59.5743046908605,0.441466071144101,49.4646199714746,17.0064425212989,0,5.51069103204467,0,0.0236333993574388,0,0,15.177678375607,784.753907741918,44.8779588625888,0,0.490369571449376,0,0.362828164521804,299.616222553418,0,0.0103095612974151,0,0,0.00553535533574956,0,0,1277.31596787232,0,1277.3,100
"105","Uganda","Mbarara","Ibanda",132.859453920042,2.89096382236561,165.632722143329,21.715924051178,0,3.38875292550904,0,0,0,0,12.0315656750864,63.8098109610339,13.1922411384848,0,0.0701001134244357,0,0.206971713296452,12.8900955149347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63941609111483,0.125274092534855,206.323441202567,10.9628187704815,0,0.276314112816625,0,0,0,0,3.72180688728307,0.62858218228086,3.06411304375098,0,0,0,0.0550315752879525,111.522905472814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,135.498870011157,3.01623791490046,371.956163345896,32.6787428216596,0,3.66506703832566,0,0,0,0,15.7533725623694,64.4383931433148,16.2563541822358,0,0.0701001134244357,0,0.262003288584404,124.413000987749,0,0,0,0,0,428.688601978684,0,339.319703430932,0,768,100
"111","Uganda","Mbarara","Rwampara",2142.54468136574,54.146724945725,1134.30492181665,41.6245253285615,0,33.9240689202739,0,0,0,0,21.0564856681573,4596.26070737824,24.6790339251653,0,1.35648385503719,0,0,172.704191128287,0,0.00275613962778747,0,0,0.0205243315426089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.457220499753,2.88060608206936,64.3425168282647,17.1590424623428,0,8.13049583947685,0,0,0,0,40.9325887477994,507.81384854528,10.109395215458,0,1.21096817839673,0,4.00803186035145,13.6939781227886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9124.4,2374.0019018655,57.0273310277943,1198.64743864491,58.7835677909043,0,42.0545647597507,0,0,0,0,61.9890744159567,5104.07455592352,34.7884291406234,0,2.56745203343392,0,4.00803186035145,186.398169251075,0,0.00275613962778747,0,0,0.0205243315426089,8222.62510480301,0,901.738692381981,0,9124.4,100
"125","Uganda","Mukono","Buvuma Islands",8.370212249531,0.0166187927047212,11.7694199687257,0,0,0,0,0,0.0273335416857521,0,0.152689859045583,0,18.7819647301177,0,0,0,0.102531936275385,4.57630639288565,0,0.00700883782752304,0,0,0.00209789042039914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.8,8.370212249531,0.0166187927047212,11.7694199687257,0,0,0,0,0,0.0273335416857521,0,0.152689859045583,0,18.7819647301177,0,0,0,0.102531936275385,4.57630639288565,0,0.00700883782752304,0,0,0.00209789042039914,43.8061841992195,0,0,0,43.8,100
"127","Uganda","Mukono","Nakifuma",0,0,1.75985514216524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634709407129819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2059863267671,4.23892758245088,44.6024763794667,0,0,0,0,0,0,0,0.0869504044035015,0.17609076065273,22.7567665824635,0,0,0,0.183815762805643,17.4315584765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.1,18.2059863267671,4.23892758245088,46.3623315216319,0,0,0,0,0,0,0,0.0869504044035015,0.17609076065273,22.7567665824635,0,0,0,0.183815762805643,18.0662678836298,0,0,0,0,0,2.39456454929505,0,107.68257227551,0,110.1,100
"131","Uganda","Nakasongola","Buruli",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3192.16529778399,10704.6157115547,1012.10820273741,0,0,0,0,0,114.554529047755,0,336.922940861271,17.723655396455,7502.12399419538,32.0396499669992,57.3945753862225,9.59956341666293,86.0310415821746,4098.3065651306,44.5433512498485,28.5802389976155,1.15328807614288,1.36216209206702,8.72923433402875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27248,3192.16529778399,10704.6157115547,1012.10820273741,0,0,0,0,0,114.554529047755,0,336.922940861271,17.723655396455,7502.12399419538,32.0396499669992,57.3945753862225,9.59956341666293,86.0310415821746,4098.3065651306,44.5433512498485,28.5802389976155,1.15328807614288,1.36216209206702,8.72923433402875,0,0,27247.9540018093,0,27248,100
"135","Uganda","Ntungamo","Kajara",1631.91671997008,263.627070244965,4271.90474182074,9.18480554039351,0,27.9552393622741,0,0.00432309833857614,0,0,252.138173925193,41.002847968881,0,0,0,0,0,206.525890599375,0,0,0,0,0.0960762435618785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6704.4,1631.91671997008,263.627070244965,4271.90474182074,9.18480554039351,0,27.9552393622741,0,0.00432309833857614,0,0,252.138173925193,41.002847968881,0,0,0,0,0,206.525890599375,0,0,0,0,0.0960762435618785,6704.3558887738,0,0,0,6704.4,100
"136","Uganda","Ntungamo","Ruhaama",1088.27629212476,114.234516780724,3252.99551558893,0.4376228185848,0,19.2021098374758,0,0,0,0,151.277901949073,183.312990917058,0.977573435527688,0,0,0,0,231.818920515102,0,0,0,0,0.0472291687839835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7730540894744,11.3664062928295,698.657773178637,0.365443000750543,0,1.44793654601947,0,0,0,0,77.5934093375222,1.78223751945748,0.0497491063044713,0,0,0,0,39.0450076638871,0,0,0,0,6.93953301600415e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5904.7,1120.04934621424,125.600923073553,3951.65328876757,0.803065819335343,0,20.6500463834952,0,0,0,0,228.871311286595,185.095228436515,1.02732254183216,0,0,0,0,270.863928178989,0,0,0,0,0.0472985641141435,5042.58067313603,0,862.081086130212,0,5904.7,100
"142","Uganda","Pallisa","Kibuku",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471.084918117636,20.0181755022553,86.0438532377881,0,0,0,0,0,0.682574196892054,0,84.5376232346267,0,101.219147060482,0,53.6759025251714,41.9993601672055,40.3713495494407,209.547333201022,0,0.304330359319408,0,0,0.0479062641378682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109.5,471.084918117636,20.0181755022553,86.0438532377881,0,0,0,0,0,0.682574196892054,0,84.5376232346267,0,101.219147060482,0,53.6759025251714,41.9993601672055,40.3713495494407,209.547333201022,0,0.304330359319408,0,0,0.0479062641378682,0,0,1109.53247341598,0,1109.5,100
"143","Uganda","Pallisa","Pallisa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.795755362488,65.9998804040615,139.592028972157,0,0,0,0,0,1.76128283040383,0,239.220237423628,0,154.104836836795,0,179.303587260366,67.3983392723351,69.3314134599682,336.109623451296,0,0.546320406803427,0,0,0.116711789628039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981.3,727.795755362488,65.9998804040615,139.592028972157,0,0,0,0,0,1.76128283040383,0,239.220237423628,0,154.104836836795,0,179.303587260366,67.3983392723351,69.3314134599682,336.109623451296,0,0.546320406803427,0,0,0.116711789628039,0,0,1981.28001746993,0,1981.3,100
"145","Uganda","Rakai","Kakuuto",13.694151904624,6.81524581105583,23.9091324549754,0,0,0,0,0,0.880149044103391,4.63649360139971,0.117681948083295,0,15.0169964877814,0,2.23281662441434,0,0,2.68817419565337,0,0.0447745940024813,0,0,0.0240063961232364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0865931110078,14.9364381994127,285.517273585538,2.05709062266692,0,0.846480351954677,0,0,0.666719812244468,15.4645397380398,1.01324312397277,6.32981870834763,48.1531179620395,0,5.1709553126362,0,0,32.5442923736744,0,0.0656123591014134,0,0,0.0189376494724636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.9,62.7807450156318,21.7516840104685,309.426406040513,2.05709062266692,0,0.846480351954677,0,0,1.54686885634786,20.1010333394395,1.13092507205606,6.32981870834763,63.1701144498209,0,7.40377193705054,0,0,35.2324665693278,0,0.110386953103895,0,0,0.0429440455957,70.0596230622165,0,461.871112910108,0,531.9,100
"147","Uganda","Rakai","Kyotera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.429713065831,2.55297729627882,278.305675560158,0,0,6.84650564639975,0,0,0.0570771009495572,0,3.32039681251872,0.280146310055868,67.6449846862859,0,0.186330517482655,0,0,17.4278112481439,0,0.0422767824963622,0,0,0.008482116953423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506.1,129.429713065831,2.55297729627882,278.305675560158,0,0,6.84650564639975,0,0,0.0570771009495572,0,3.32039681251872,0.280146310055868,67.6449846862859,0,0.186330517482655,0,0,17.4278112481439,0,0.0422767824963622,0,0,0.008482116953423,0,0,506.102377143554,0,506.1,100
"149","Uganda","Rukungiri","Rubabo",2641.87257418121,66.9887957455183,461.810548254564,4.08705425241715,0,48.9207209972278,0,3.46613816173263,0,0,46.0168051125849,177.488460618284,95.3963071726557,0,1.78140080643216,0,0.21219193935231,1.58525326359563,0,0,0,0,1.36135614947379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8985598242944,0.169448389900701,19.1926023092498,4.57019369381487,0,0.30563870657847,0,0,0,0,11.0523816455109,0.218244811029766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3607.4,2662.7711340055,67.158244135419,481.003150563814,8.65724794623202,0,49.2263597038063,0,3.46613816173263,0,0,57.0691867580958,177.706705429314,95.3963071726557,0,1.78140080643216,0,0.21219193935231,1.58525326359563,0,0,0,0,1.36135614947379,3550.98760665505,0,56.4070693803788,0,3607.4,100
"154","Uganda","Sironko","Mt. Elgon Np",29.2296590881219,0.0411031922201741,15.4682897039165,0,0,0.495694237727037,0,0,0,0,0,0.400505863760099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2736162310559,0.0848962454996602,15.398149395276,1.46911677336264,0,2.18183720080378,0,0.000214732233511162,0,0,1.00223581058805,2.15990903598595,0,0,0,0,0,0,0,0,0,0,5.04595727501894e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.2,75.5032753191779,0.125999437719834,30.8664390991926,1.46911677336264,0,2.67753143853082,0,0.000214732233511162,0,0,1.00223581058805,2.56041489974605,0,0,0,0,0,0,0,0,0,0,5.04595727501894e-05,45.6352520857458,0,68.5700258843783,0,114.2,100
"155","Uganda","Soroti","Kasilo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920.65412120841,785.610512690434,23336.6169208886,0,0,0,0,0,32.1554115900671,0,965.595186552893,0,3044.67434181071,5.69802613179585,630.982263322345,0.10155723566565,15.6071427686524,1708.18184580067,1.90294271399105,8.44075291600006,0,0.0940587047540432,2.2678839156662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32458.6,1920.65412120841,785.610512690434,23336.6169208886,0,0,0,0,0,32.1554115900671,0,965.595186552893,0,3044.67434181071,5.69802613179585,630.982263322345,0.10155723566565,15.6071427686524,1708.18184580067,1.90294271399105,8.44075291600006,0,0.0940587047540432,2.2678839156662,0,0,32458.5829682506,0,32458.6,100
"156","Uganda","Soroti","Serere",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2543.05708721187,969.376161604779,30612.3838147165,0,0,0,0,0,32.9097004079613,0,1008.28316356655,0,4312.53396968486,6.3658343435711,824.719101492796,1.39090891994837,21.0792338563675,2502.19582557294,1.66717190335084,9.9226255919201,0,0.0986623748153337,2.38624718435295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42848.4,2543.05708721187,969.376161604779,30612.3838147165,0,0,0,0,0,32.9097004079613,0,1008.28316356655,0,4312.53396968486,6.3658343435711,824.719101492796,1.39090891994837,21.0792338563675,2502.19582557294,1.66717190335084,9.9226255919201,0,0.0986623748153337,2.38624718435295,0,0,42848.3695084326,0,42848.4,100
"157","Uganda","Soroti","Soroti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5709.43509855343,1230.34899581358,41163.2248320085,0,0,0,0,0,31.7334216396073,0,1144.60207285549,0,4789.877268566,13.9292016756596,919.374507333321,1.50652578549578,31.127909166993,3380.77589202778,4.12712288136283,10.4664207368344,0,0.206431769969168,2.46877553633931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58433.2,5709.43509855343,1230.34899581358,41163.2248320085,0,0,0,0,0,31.7334216396073,0,1144.60207285549,0,4789.877268566,13.9292016756596,919.374507333321,1.50652578549578,31.127909166993,3380.77589202778,4.12712288136283,10.4664207368344,0,0.206431769969168,2.46877553633931,0,0,58433.2044763503,0,58433.2,100
