"","COUNTRY","NAME_1","NAME_2","MAIZ_add_t_l_ph_h_hp","SORG_add_t_l_ph_h_hp","BEAN_add_t_l_ph_h_hp","CHIC_add_t_l_ph_h_hp","LENT_add_t_l_ph_h_hp","WHEA_add_t_l_ph_h_hp","BARL_add_t_l_ph_h_hp","ACOF_add_t_l_ph_h_hp","RCOF_add_t_l_ph_h_hp","PMIL_add_t_l_ph_h_hp","SMIL_add_t_l_ph_h_hp","POTA_add_t_l_ph_h_hp","SWPO_add_t_l_ph_h_hp","CASS_add_t_l_ph_h_hp","COWP_add_t_l_ph_h_hp","PIGE_add_t_l_ph_h_hp","SOYB_add_t_l_ph_h_hp","GROU_add_t_l_ph_h_hp","SUGC_add_t_l_ph_h_hp","COTT_add_t_l_ph_h_hp","COCO_add_t_l_ph_h_hp","TEAS_add_t_l_ph_h_hp","TOBA_add_t_l_ph_h_hp","MAIZ_add_t_l_ph_l_hp","SORG_add_t_l_ph_l_hp","BEAN_add_t_l_ph_l_hp","CHIC_add_t_l_ph_l_hp","LENT_add_t_l_ph_l_hp","WHEA_add_t_l_ph_l_hp","BARL_add_t_l_ph_l_hp","ACOF_add_t_l_ph_l_hp","RCOF_add_t_l_ph_l_hp","PMIL_add_t_l_ph_l_hp","SMIL_add_t_l_ph_l_hp","POTA_add_t_l_ph_l_hp","SWPO_add_t_l_ph_l_hp","CASS_add_t_l_ph_l_hp","COWP_add_t_l_ph_l_hp","PIGE_add_t_l_ph_l_hp","SOYB_add_t_l_ph_l_hp","GROU_add_t_l_ph_l_hp","SUGC_add_t_l_ph_l_hp","COTT_add_t_l_ph_l_hp","COCO_add_t_l_ph_l_hp","TEAS_add_t_l_ph_l_hp","TOBA_add_t_l_ph_l_hp","MAIZ_add_t_h_ph_h_hp","SORG_add_t_h_ph_h_hp","BEAN_add_t_h_ph_h_hp","CHIC_add_t_h_ph_h_hp","LENT_add_t_h_ph_h_hp","WHEA_add_t_h_ph_h_hp","BARL_add_t_h_ph_h_hp","ACOF_add_t_h_ph_h_hp","RCOF_add_t_h_ph_h_hp","PMIL_add_t_h_ph_h_hp","SMIL_add_t_h_ph_h_hp","POTA_add_t_h_ph_h_hp","SWPO_add_t_h_ph_h_hp","CASS_add_t_h_ph_h_hp","COWP_add_t_h_ph_h_hp","PIGE_add_t_h_ph_h_hp","SOYB_add_t_h_ph_h_hp","GROU_add_t_h_ph_h_hp","SUGC_add_t_h_ph_h_hp","COTT_add_t_h_ph_h_hp","COCO_add_t_h_ph_h_hp","TEAS_add_t_h_ph_h_hp","TOBA_add_t_h_ph_h_hp","MAIZ_add_t_h_ph_l_hp","SORG_add_t_h_ph_l_hp","BEAN_add_t_h_ph_l_hp","CHIC_add_t_h_ph_l_hp","LENT_add_t_h_ph_l_hp","WHEA_add_t_h_ph_l_hp","BARL_add_t_h_ph_l_hp","ACOF_add_t_h_ph_l_hp","RCOF_add_t_h_ph_l_hp","PMIL_add_t_h_ph_l_hp","SMIL_add_t_h_ph_l_hp","POTA_add_t_h_ph_l_hp","SWPO_add_t_h_ph_l_hp","CASS_add_t_h_ph_l_hp","COWP_add_t_h_ph_l_hp","PIGE_add_t_h_ph_l_hp","SOYB_add_t_h_ph_l_hp","GROU_add_t_h_ph_l_hp","SUGC_add_t_h_ph_l_hp","COTT_add_t_h_ph_l_hp","COCO_add_t_h_ph_l_hp","TEAS_add_t_h_ph_l_hp","TOBA_add_t_h_ph_l_hp","total","MAIZ_add_t","SORG_add_t","BEAN_add_t","CHIC_add_t","LENT_add_t","WHEA_add_t","BARL_add_t","ACOF_add_t","RCOF_add_t","PMIL_add_t","SMIL_add_t","POTA_add_t","SWPO_add_t","CASS_add_t","COWP_add_t","PIGE_add_t","SOYB_add_t","GROU_add_t","SUGC_add_t","COTT_add_t","COCO_add_t","TEAS_add_t","TOBA_add_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"62","Malawi","Karonga","TA Kilupula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161.07487814024,21.066332614485,-183.067838579418,-1.82064432483006,0,0,0,0,0,0,0,786.116501408789,0,Inf,0,-5.03281755393743,0,-30.5153961338626,0,0,0,0,0,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,Inf,0,Inf,0,Inf,32.2849377095167,Inf,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,Inf,0,Inf,0,Inf,32.2849377095167,Inf,0,0,0,0,Inf,0,0,Inf,Inf,Inf,NA
"64","Malawi","Karonga","TA Wasambo",-123.547097839628,-0.429794374130914,-146.081652083012,-13.8547497673708,0,0,0,0,0,0,0,-17.0923716228644,0,Inf,0,-4.24408133382622,0,-33.6424495289975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,Inf,0,Inf,0,Inf,0,Inf,Inf,0,0,Inf,0,Inf,Inf,Inf,Inf,Inf,0,0,0,0,0,0,0,Inf,0,Inf,0,Inf,0,Inf,Inf,0,0,Inf,0,Inf,0,0,Inf,Inf,NA
"89","Malawi","Lilongwe","TA Chiseka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1554.53144708953,-34.8979704606863,-92.2231225096709,-21.180003751646,-1.01411584050465,-45.8835111369105,0,Inf,0,0,-8.35295745387444,-4898.29037780494,-208.487261108327,Inf,-25.5488281810506,-154.795718296084,-51.1470060973676,-434.911400654055,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,-208.487261108327,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
"98","Malawi","Machinga","Lake Chilwa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"113","Malawi","Mangochi","Lake Malombe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inf,Inf,-2.42472315438317,-0.703441205610183,-0.099945161875814,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,-2.26739539328935,Inf,-4.9314104460459,0,Inf,0,0,Inf,Inf,Inf,83.3253044141325,229.64966864914,1.24890796106322,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,99.1024336521202,Inf,301.932303799336,0,Inf,0,0,Inf,Inf,Inf,Inf,80.9005812597493,228.94622744353,1.1489627991874,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,96.8350382588309,Inf,297.00089335329,0,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
"117","Malawi","Mangochi","SC Mbwana Nyambi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1212.13768372396,-86.5520404571753,-47.325558753585,-20.1594796334841,-0.662029959201918,-2.09755324766441,0,0,0,0,-24.3478598279671,-1479.15776568544,0,Inf,-7.06178668928465,-54.1434457771034,-25.8085622215481,-130.801533930853,0,164.554268545263,0,0,79.9856569299518,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
"118","Malawi","Mangochi","SC Namabvi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.128401696322,68.3351472163413,-4.73448707409614,-2.53674734568131,-0.144717012556652,2.95446008883698,0,0,0,0,32.7058707388087,1364.76618379285,0,Inf,2.08680370758566,-6.69435528382274,4.54185998439789,-12.092684710366,0,Inf,0,0,Inf,Inf,Inf,82.5103202007386,20.4636416646799,0.933106954415989,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,53.8138612650342,Inf,97.6835433304122,0,Inf,0,Inf,Inf,Inf,Inf,Inf,77.7758331266425,17.9268943189986,0.788389941859338,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,47.1195059812114,Inf,85.5908586200462,0,Inf,0,Inf,Inf,0,0,Inf,Inf,Inf,NA
"119","Malawi","Mangochi","TA Chimwala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379.4967232483,67.6972766033032,-32.2272861027316,-17.7178973960135,-0.366365754906042,1.48709733664523,0,0,0,0,21.6780878467616,1640.96889879191,0,Inf,2.54994253406858,-42.7340349743668,10.9325090791841,-85.341901961965,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,Inf,Inf,0,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
"120","Malawi","Mangochi","TA Jalasi",19919.7487001238,1149.15711274536,-71.4897560007137,-44.1168663623982,-0.862692981738848,26.4897025620363,0,0,0,0,397.574954595578,49411.0403094065,0,Inf,75.0213050952894,-89.9863479948442,233.640247381189,-168.822039340671,0,Inf,0,0,Inf,16738.5925578136,993.641129704891,-56.5313631908907,-34.4684606656451,-0.653273981837721,21.6342101744794,0,0,0,0,311.915306818701,38370.6262028674,0,Inf,54.18056632345,-72.5879102422095,180.665592300191,-139.057345996457,0,Inf,0,0,Inf,178.131214453877,13.0827250831649,-38.3360834217442,-19.320313630889,-0.362783311732123,0.292997843373625,0,0,0,0,4.33306639437234,333.13605589643,0,Inf,-1.94284600312267,-43.7723997875173,-5.78557342106291,-89.902722898164,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,NA
"125","Malawi","Mchinji","Mchinji Boma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-945.567253475427,-31.3154406455683,-31.7392869813757,-11.9355448711319,-2.54199573619407,-1.66356324247414,0,0,0,0,-7.74718254741583,-318.438533249288,-0.77268261302466,Inf,-29.3351978976912,-31.858122763253,-14.2968754341427,-496.805347864738,0,3819.68188784679,0,0,4414.79673021138,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,0,0,0,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,0,Inf,0,0,Inf,0,0,Inf,Inf,Inf,NA
