"","COUNTRY","NAME_1","MAIZ_curr_t_l_ph_h_hp","SORG_curr_t_l_ph_h_hp","BEAN_curr_t_l_ph_h_hp","CHIC_curr_t_l_ph_h_hp","LENT_curr_t_l_ph_h_hp","WHEA_curr_t_l_ph_h_hp","BARL_curr_t_l_ph_h_hp","ACOF_curr_t_l_ph_h_hp","RCOF_curr_t_l_ph_h_hp","PMIL_curr_t_l_ph_h_hp","SMIL_curr_t_l_ph_h_hp","POTA_curr_t_l_ph_h_hp","SWPO_curr_t_l_ph_h_hp","CASS_curr_t_l_ph_h_hp","COWP_curr_t_l_ph_h_hp","PIGE_curr_t_l_ph_h_hp","SOYB_curr_t_l_ph_h_hp","GROU_curr_t_l_ph_h_hp","SUGC_curr_t_l_ph_h_hp","COTT_curr_t_l_ph_h_hp","COCO_curr_t_l_ph_h_hp","TEAS_curr_t_l_ph_h_hp","TOBA_curr_t_l_ph_h_hp","MAIZ_curr_t_l_ph_l_hp","SORG_curr_t_l_ph_l_hp","BEAN_curr_t_l_ph_l_hp","CHIC_curr_t_l_ph_l_hp","LENT_curr_t_l_ph_l_hp","WHEA_curr_t_l_ph_l_hp","BARL_curr_t_l_ph_l_hp","ACOF_curr_t_l_ph_l_hp","RCOF_curr_t_l_ph_l_hp","PMIL_curr_t_l_ph_l_hp","SMIL_curr_t_l_ph_l_hp","POTA_curr_t_l_ph_l_hp","SWPO_curr_t_l_ph_l_hp","CASS_curr_t_l_ph_l_hp","COWP_curr_t_l_ph_l_hp","PIGE_curr_t_l_ph_l_hp","SOYB_curr_t_l_ph_l_hp","GROU_curr_t_l_ph_l_hp","SUGC_curr_t_l_ph_l_hp","COTT_curr_t_l_ph_l_hp","COCO_curr_t_l_ph_l_hp","TEAS_curr_t_l_ph_l_hp","TOBA_curr_t_l_ph_l_hp","MAIZ_curr_t_h_ph_h_hp","SORG_curr_t_h_ph_h_hp","BEAN_curr_t_h_ph_h_hp","CHIC_curr_t_h_ph_h_hp","LENT_curr_t_h_ph_h_hp","WHEA_curr_t_h_ph_h_hp","BARL_curr_t_h_ph_h_hp","ACOF_curr_t_h_ph_h_hp","RCOF_curr_t_h_ph_h_hp","PMIL_curr_t_h_ph_h_hp","SMIL_curr_t_h_ph_h_hp","POTA_curr_t_h_ph_h_hp","SWPO_curr_t_h_ph_h_hp","CASS_curr_t_h_ph_h_hp","COWP_curr_t_h_ph_h_hp","PIGE_curr_t_h_ph_h_hp","SOYB_curr_t_h_ph_h_hp","GROU_curr_t_h_ph_h_hp","SUGC_curr_t_h_ph_h_hp","COTT_curr_t_h_ph_h_hp","COCO_curr_t_h_ph_h_hp","TEAS_curr_t_h_ph_h_hp","TOBA_curr_t_h_ph_h_hp","MAIZ_curr_t_h_ph_l_hp","SORG_curr_t_h_ph_l_hp","BEAN_curr_t_h_ph_l_hp","CHIC_curr_t_h_ph_l_hp","LENT_curr_t_h_ph_l_hp","WHEA_curr_t_h_ph_l_hp","BARL_curr_t_h_ph_l_hp","ACOF_curr_t_h_ph_l_hp","RCOF_curr_t_h_ph_l_hp","PMIL_curr_t_h_ph_l_hp","SMIL_curr_t_h_ph_l_hp","POTA_curr_t_h_ph_l_hp","SWPO_curr_t_h_ph_l_hp","CASS_curr_t_h_ph_l_hp","COWP_curr_t_h_ph_l_hp","PIGE_curr_t_h_ph_l_hp","SOYB_curr_t_h_ph_l_hp","GROU_curr_t_h_ph_l_hp","SUGC_curr_t_h_ph_l_hp","COTT_curr_t_h_ph_l_hp","COCO_curr_t_h_ph_l_hp","TEAS_curr_t_h_ph_l_hp","TOBA_curr_t_h_ph_l_hp","total","MAIZ_curr_t","SORG_curr_t","BEAN_curr_t","CHIC_curr_t","LENT_curr_t","WHEA_curr_t","BARL_curr_t","ACOF_curr_t","RCOF_curr_t","PMIL_curr_t","SMIL_curr_t","POTA_curr_t","SWPO_curr_t","CASS_curr_t","COWP_curr_t","PIGE_curr_t","SOYB_curr_t","GROU_curr_t","SUGC_curr_t","COTT_curr_t","COCO_curr_t","TEAS_curr_t","TOBA_curr_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"11","Kenya","Kakamega",27435.3009913186,1462.17424074823,5829.9711187362,0,0,15.682338588807,0,0,0,291.806369479163,0,4286.40716772594,16261.4362523861,8236.52124298523,134.290795955863,0,44.7688847070009,216.406724331506,159142.59665419,0,0,2167.06800474205,7.8733166537655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88373.7338683907,4773.33030759368,16617.3080380658,0,1.06044456078589,12.1900772473516,0,0,0,558.671701211949,0,8246.63728588531,56393.0736606062,19265.5223152389,406.156587107046,0,135.854725581429,620.871882435894,529818.416084811,1.67108943722782,0,4059.01944395233,251.788008787839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955067.5,115809.034859709,6235.50454834191,22447.2791568019,0,1.06044456078589,27.8724158361586,0,0,0,850.478070691112,0,12533.0444536113,72654.5099129923,27502.0435582242,540.447383062909,0,180.62361028843,837.2786067674,688961.012739001,1.67108943722782,0,6226.08744869438,259.661325441605,225532.304102548,0,729535.305520913,0,955067.5,100
"12","Kenya","Kericho",5621.41246215301,90.4336762295505,1335.44668143379,0,0,2417.22914760406,223.983939512977,74.8050140291951,0,57.7011097806554,0,7681.96068605108,56.7407181560247,0,0,0,0.322632006589353,0.911468759519708,833.412163678751,0,0,10830.9772294807,0,6018.54870039221,80.7450687452315,1144.4484336804,0,0,513.614787163256,95.8310529686898,56.1322173287751,0,41.3527151573383,0,4621.37447101191,166.225013589565,0,0,0,0,1.40486713265686,0,0,0,12484.5626035966,0,25436.0432335702,459.847894691169,3265.16586548714,0,1.3724100414896,70.0814798080693,23.063320370369,271.685076821524,0,265.239484659802,0,6308.41825281465,2695.93750373368,1779.6461269752,37.2630403247433,0,77.8928175098985,50.2675968691852,90100.1164643078,4.95343235148717,0,25143.8279888718,0,26194.3330894434,445.548382372195,4579.41842342338,0,0,288.762154368528,79.7011248035431,322.066201984373,0,390.421958788839,0,9888.81160232372,4033.40496815134,746.670927489974,46.3506151051795,0,3.76075184205475,31.0513944323183,131249.045008981,17.1096536521346,0,30159.0492396574,0,418915.9,63270.3374855588,1076.57502203815,10324.4794040247,0,1.3724100414896,3289.68756894391,422.579437655579,724.688510163867,0,754.715268386634,0,28500.5650122014,6952.30820363061,2526.31705446518,83.6136554299227,0,81.9762013585426,83.63532719368,222182.573636968,22.0630860036218,0,78618.4170616064,0,29225.3369288759,25224.2399307666,155990.821989208,208475.505496819,185216.2,44.2
"13","Kenya","Kiambu",9187.14193974111,3.12247231350808,3626.91177084316,0,0,0,0,818.143622553905,0,0,0,79158.6141624167,1145.32350290327,101.881551989924,0,0,0,0,0,0,0,12774.4659698818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32506.5474669588,9.46246015995232,8146.18016302705,0,0.287719602202857,75.1617475370693,5.4783293961155,3094.96269813399,0,1.50020633217201,0,176698.535873585,6504.30256424534,304.682723729198,6.60353495172583,0,0.91306263482152,0.203385597736263,0,0,0,14411.0174211824,0.121608003441811,16367.7037178863,46.3400068615843,3703.44422861849,0,14.5831976596492,704.201553893947,193.280732214353,799.84187437102,0,19.5627426176235,0,96330.5699513478,36439.7291444565,944.335857843375,105.489080930246,253.654489558706,6.04963603085506,2.6139421295173,0,0.0278627997892469,0,2578.07309519781,0.198442074364144,507091.3,58061.3931245863,58.9249393350447,15476.5361624887,0,14.870917261852,779.363301431016,198.759061610468,4712.94819505891,0,21.0629489497955,0,352187.719987349,44089.3552116051,1350.9001335625,112.092615881972,253.654489558706,6.96269866567658,2.81732772725356,0,0.0278627997892469,0,29763.556486262,0.320050077805955,106815.604992643,0,241765.960965077,158509.699556492,348581.6,68.7
"14","Kenya","Kilifi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66064.7281473841,1301.88166165636,80.2728835712273,0,0,0,0,0,0,96.4643294535372,0,0,4138.1101281524,72632.4448275834,2330.18423822593,49.4592458030463,0,0,0,0,0,0,0,146693.6,66064.7281473841,1301.88166165636,80.2728835712273,0,0,0,0,0,0,96.4643294535372,0,0,4138.1101281524,72632.4448275834,2330.18423822593,49.4592458030463,0,0,0,0,0,0,0,0,0,0,146693.54546183,0,0
"15","Kenya","Kirinyaga",9957.4540817074,76.6692746651649,2997.91782414833,166.01167715896,0.0272719997032285,66.6313052534728,0,1452.0821240692,0,0,0,39350.3657597763,422.622214587958,0,12.0793907898232,0,0.601465190876532,0,0,0,0,12695.1419403505,56.9581569546003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9986.35268363365,28.7471411122182,3639.64741257018,1015.20387606966,0.143178008601561,17.0035354371059,0,1036.55701646091,0,0,0,12054.7632819166,41369.103092281,365.485048940418,55.112779024633,11.0344280354845,6.81271495083053,0,0,0,0,1431.10086520958,0,28477.7911396935,186.837623580401,7387.91931682604,627.784338373664,0.0668164002888709,0,0,2094.40039718596,0,36.5119603166408,0,19102.5871332359,29045.966290785,791.036503946856,240.849021933786,57.196648802468,9.51767863095067,0,0,66.7080972545853,0,3444.54862665002,29.1705333033963,229870.5,48421.5979050345,292.254039357785,14025.4845535445,1808.99989160228,0.237266408593661,83.6348406905788,0,4583.03953771607,0,36.5119603166408,0,70507.7161749288,70837.691597654,1156.52155288727,308.041191748242,68.2310768379525,16.9318587726577,0,0,66.7080972545853,0,17570.7914322101,86.1286902579966,67254.5624866523,0,71017.0670536509,91598.8921269194,138271.6,60.2
"16","Kenya","Kisii",89818.1385841767,2160.70858385607,39.4682666041492,0,26.6737530171415,0,0,0,0,5139.2016713137,0,9811.2260357278,0,10022.9674773627,41.9718673918091,0,332.857585720361,802.866522701816,113110.232507793,137.816149385182,0,23140.7507276421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9682.64903823513,546.46404012691,0,0,8.66372282448964,0,0,0,0,886.899898616684,0,1786.40281133601,0,1810.54569092754,2.97137874222869,0,128.881629937448,132.643458510014,15454.7839584593,89.1705429389076,0,2875.12739768811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287990.1,99500.7876224119,2707.17262398298,39.4682666041492,0,35.3374758416311,0,0,0,0,6026.10156993038,0,11597.6288470638,0,11833.5131682902,44.9432461340378,0,461.739215657809,935.509981211831,128565.016466252,226.98669232409,0,26015.8781253302,0,254584.879732693,0,33405.2035683427,0,287990.1,100
"17","Kenya","Kisumu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18956.2276657094,2092.08076506989,597.239195947287,0,0,0,0,23.5283457067021,0,240.064884871538,0,30.9317558670853,2772.12654516057,9934.22924498077,190.050404863811,0,6.43857793445214,289.602098752024,327957.728137679,121.034146882814,0,1615.80905016829,0,21114.0003292618,2782.38656511911,300.739785362728,0,0,1.01741639769421,0,32.4197897176501,0,216.000281824715,0,280.677593916663,1283.65658931009,11258.0145344063,519.311584850611,0,5.97929377870364,506.923466865421,808123.058648982,184.414888935663,0,3249.68195459622,0,1214685.3,40070.2279949712,4874.46733018899,897.978981310015,0,0,1.01741639769421,0,55.9481354243522,0,456.065166696253,0,311.609349783748,4055.78313447065,21192.2437793871,709.361989714422,0,12.4178717131558,796.525565617445,1136080.78678666,305.449035818477,0,4865.4910047645,0,0,0,364827.090819593,849858.282723326,364827.2,30
"18","Kenya","Kitui",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62445.292942867,7125.84770639131,15791.6325037637,0,0,0,0,6.98806626306776,0,5407.67044542432,0,659.462005598398,1727.63157918065,5828.60060944271,10456.6468678737,10077.8785501788,0,0,0,513.860240472505,0,0,50.1288435867401,129735.665626997,13858.1309502751,21115.4963631117,0,0,0,0,239.918728443351,0,13132.8958931024,0,665.670747347876,9144.79818842809,15994.2379426124,14035.1796321158,12656.8384355338,0,0,0,1531.06081724484,0,0,177.26708830794,352378.8,192180.958569864,20983.9786566664,36907.1288668754,0,0,0,0,246.906794706419,0,18540.5663385267,0,1325.13275294627,10872.4297676087,21822.8385520551,24491.8264999895,22734.7169857126,0,0,0,2044.92105771735,0,0,227.39593189468,0,0,120091.640361043,232287.16041352,120091.6,34.1
"19","Kenya","Kwale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1931.75473419404,535.329779097512,17.8322748993879,0,0,0,0,0,0,1.76379984007694,0,0,597.13575706175,3586.98154842745,73.7691571389624,0.427093569711749,0,0,0,0,0,0,0,22692.9986923979,6049.46671745638,331.227951762135,0,0,0,0,5.27093720010987,0,36.1677547543473,0,0,5897.28489431314,30242.2842188645,616.232346477374,5.54403208016528,0,1.27886224638924,0,0.187142412051058,0,6.24259068393212,0,72629.2,24624.7534265919,6584.7964965539,349.060226661523,0,0,0,0,5.27093720010987,0,37.9315545944242,0,0,6494.42065137489,33829.265767292,690.001503616337,5.97112564987703,0,1.27886224638924,0,0.187142412051058,0,6.24259068393212,0,0,0,6744.99414422889,65884.1861406484,6745,9.3
"20","Kenya","Laikipia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53820.8392745191,319.901806415378,10804.4679669483,0,0,15494.1333369926,313.036719957499,343.753335478619,0,82.7018317094168,0,88129.7770768575,4335.43848704328,21.992880580663,0,0,3.51533730233027,0.717499196301269,0,0,0,545.072742205831,9.85734091211473,174225.1,53820.8392745191,319.901806415378,10804.4679669483,0,0,15494.1333369926,313.036719957499,343.753335478619,0,82.7018317094168,0,88129.7770768575,4335.43848704328,21.992880580663,0,0,3.51533730233027,0.717499196301269,0,0,0,545.072742205831,9.85734091211473,0,0,0,174225.205636119,0,0
"21","Kenya","Lamu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5358.51414520607,141.156731905629,1.16245819192886,0,0,0,0,0,0,26.6456410460236,0,0,379.99889642411,8416.68362959698,362.130041229863,28.5202441553508,0,0,0,0,0,0,0,9565.82544110932,283.566530303631,0.874490677945772,0,0,0,0,0,0,38.4711210578244,0,0,662.759600619295,8252.08006124923,252.229784670881,20.0751557294102,0,0,0,0,0,0,0,33790.7,14924.3395863154,424.72326220926,2.03694886987464,0,0,0,0,0,0,65.116762103848,0,0,1042.75849704341,16668.7636908462,614.359825900744,48.595399884761,0,0,0,0,0,0,0,0,0,14714.811787756,19075.8821854175,14714.8,43.5
"22","Kenya","Machakos",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95749.3150089851,2732.20834582738,27976.5692832248,0,592.717978713327,0,0,1259.83748697698,0,624.320249164275,0,966.670568168741,31228.3051642905,18605.8611021928,5437.3841727019,14286.8638217968,0,0,0,265.9599505842,0,82.1567512539059,11.9691258506714,135970.71369073,3134.54227233397,23895.7338408645,0,170.345779027532,6.07874401597952,0,3230.4589585783,0,772.640082415742,0,3790.85433813378,41387.6395561878,22785.2829108709,4300.81614638217,14299.5892138511,1.87998635794903,0,0,336.322790216121,0,122.484997493701,38.3118268822699,454063.8,231720.028699716,5866.75061816135,51872.3031240893,0,763.063757740859,6.07874401597952,0,4490.29644555528,0,1396.96033158002,0,4757.52490630252,72615.9447204784,41391.1440130637,9738.20031908408,28586.4530356479,1.87998635794903,0,0,602.282740800321,0,204.641748747607,50.2809527329413,0,0,199820.139009731,254243.695134342,199820.1,44
"23","Kenya","Makueni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72116.6632489875,2689.38864677378,16256.4687755705,0,524.258234968577,2.72627502490025,0,363.488457372157,0,966.203366339918,0,132.395505407447,6154.1986027104,3258.35709760085,8091.49356105414,9175.57117626468,0,0.153734408627129,0,2384.19316909413,0,0,0.600297589791918,83978.0097696565,3097.65957958227,13890.5941469092,0,34.1714303605962,39.4063208657146,0,95.7086746534882,0,1417.240511553,0,802.081731348783,6542.28097854961,3391.35789041344,6230.82242310426,7823.68163603504,0,1.9736913958317,0,2092.47765413658,0,0,2.56660966544235,251556.2,156094.673018644,5787.04822635604,30147.0629224797,0,558.429665329173,42.1325958906149,0,459.197132025645,0,2383.44387789291,0,934.47723675623,12696.47958126,6649.7149880143,14322.3159841584,16999.2528122997,0,2.12742580445883,0,4476.67082323071,0,0,3.16690725523427,0,0,122116.160149167,129440.03304823,122116.2,48.5
"24","Kenya","Mandera",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480.08357212875,977.825678141508,12.2671179744013,0,0,0,0,0,0,0,0,0,0,0.794385442853841,158.18379195246,0,0,473.087356710001,9.74621440588908,0.168897269905589,0,0,0.620072789051438,4112.8,2480.08357212875,977.825678141508,12.2671179744013,0,0,0,0,0,0,0,0,0,0,0.794385442853841,158.18379195246,0,0,473.087356710001,9.74621440588908,0.168897269905589,0,0,0.620072789051438,0,0,0,4112.77708681482,0,0
"25","Kenya","Marsabit",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3694979125081,1.26555329471979,28.01985933115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16746.4821568522,679.946878917707,4717.77812385663,0,0,362.07261489954,15.6467892314072,0,0,158.928308070284,0,11.9804498473982,15.8083101894125,0,93.0914462422284,5.81928572650079,3.49750157031712,12.9895251062544,0,0,0,0,1.82792940322874,22953.6,16844.8516547647,681.212432212427,4745.79798318778,0,0,362.07261489954,15.6467892314072,0,0,158.928308070284,0,11.9804498473982,15.8083101894125,0,93.0914462422284,5.81928572650079,3.49750157031712,12.9895251062544,0,0,0,0,1.82792940322874,0,0,127.654910538378,22825.8693199131,127.7,0.6
"26","Kenya","Meru",6553.71930452803,235.775368701496,2570.45619483597,0,28.7714512755392,1558.52845552486,320.916162176138,569.286991787966,0,20.3994337208553,0,48869.091244662,127.640057807879,184.352061873883,17.8836684466427,17.5624432454391,0,0,0,19.074233226268,0,5700.61422261942,147.806385494622,1281.38988949843,97.5806088692207,1262.85322350377,0,35.6621920108282,1210.26856228149,128.553091501664,127.54109481607,0,23.1369395599686,0,19281.0671449063,230.28649247573,142.212179744998,29.6407329181873,21.4146406372643,0,0,0,17.0294632572616,0,870.90016687382,25.5965884889952,21853.3419118642,1168.08661676977,9176.61190546782,0,250.210666348086,9142.86516611089,949.05019618863,2422.82218440074,0,547.984304574396,0,53791.6382610329,3217.73165255895,2231.73363653472,392.150097920408,324.940559364246,0,851.595779050152,0,529.232953685608,0,5375.1906310656,565.058782644979,104310.603718729,5879.86895519751,33478.7411395541,0,308.955472102481,23167.6911207222,2868.80519554748,4601.38718001036,0,3326.27477395936,0,218539.64216044,16927.8849794789,11435.332444466,2280.48556344484,2208.59786019452,0.0537732010197668,822.600347894474,0,1798.11498998981,0,8886.88305809917,1085.62150522385,646444.7,133999.05482462,7381.311549538,46488.6624633617,0,623.599781736934,35079.3533046394,4267.32464541391,7721.03745101514,0,3917.79545181458,0,340481.438811041,20503.5431823214,13993.6303226196,2720.16006273008,2572.51550344147,0.0537732010197668,1674.19612694463,0,2363.45164015895,0,20833.588078658,1824.08326185245,66941.877679927,24785.133011344,112790.245305582,441927.544238255,179732.2,27.8
"27","Kenya","Migori",2000.65859686947,355.044568987172,50.1012301780975,0,0,0,0,5.11742414715386,0,148.292397658661,26.7270697858432,652.328589485754,172.423517530817,7502.53889682872,2.53342097045822,0,14.5342491602592,37.8747893230307,15703.2218343624,1.36294709410425,0,0,0.0499199986028671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81493.549692299,14027.487574107,1406.90285112408,56.3807964324951,26.1467000451612,0,0,135.307139527645,0,2374.56544297924,431.000966113845,23390.4173114099,4388.32813639522,124564.388376432,430.951738470171,0,119.397506598607,572.284581560194,1202111.93263404,77.8114190660721,0,0,1.70070035417768,8157.54381514023,1145.02522243503,0,0,0,0,0,0,0,260.384017750052,0,0,0,6896.01868233252,41.3678925734035,0,0,3.92922236509083,164581.527700837,3.60823538859767,0,0,0,1663370.8,91651.7521043087,15527.5573655292,1457.00408130218,56.3807964324951,26.1467000451612,0,0,140.424563674799,0,2783.24185838795,457.728035899688,24042.7459008956,4560.75165392603,138962.945955593,474.853052014033,0,133.931755758866,614.088593248316,1382396.68216924,82.782601548774,0,0,1.75062035278055,26672.8094523805,0,1455608.55356696,181089.404788822,1482281.4,89.1
"28","Kenya","Mombasa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4551.81734454682,27.0909668114896,10.9511109025743,0,0,0,0,0,0,13.0501148496797,0,0,1230.78814013499,9164.9722956859,285.991992950439,43.7994699043275,0,0,0,0,0,0,0,15328.3,4551.81734454682,27.0909668114896,10.9511109025743,0,0,0,0,0,0,13.0501148496797,0,0,1230.78814013499,9164.9722956859,285.991992950439,43.7994699043275,0,0,0,0,0,0,0,0,0,0,15328.4614357862,0,0
"29","Kenya","Murang'a",8106.68033210294,25.9755300033291,3779.97805141387,0,0,124.772769821861,0,837.472980161426,0,0,0,74126.8991638676,548.021096560464,3.02629866641476,0,0,0,0,0,0,0,22840.3958877206,0,4013.3416369367,12.8070224936877,1358.80091450089,0,0.0381808016164422,0,0,506.787654318312,0,0,0,10503.9805119387,0,0,0,0,0,0,0,0,0,4197.51953747519,0,30786.8404782748,131.916036553265,5248.884320392,0,0.72407162158359,0,0,2815.03127953652,0,9.2687619915184,0,31477.2653149079,113753.425441397,3673.69708878129,175.94150888922,670.093057870568,5.42436756058513,0,0,46.177580158486,0,3279.23850992561,0,20511.0132426261,101.220719672877,4603.57585827178,0,0.447260812404287,0,0,2334.53346435811,0,6.47159732096901,0,33299.5885634015,38475.0779689995,1513.17212879189,109.509122572019,435.723779082037,2.90889103129473,0,0,2.23681161846588,0,7465.94758517083,0,431921.9,63417.8756899405,271.919308723159,14991.2391445785,0,1.20951323560432,124.772769821861,0,6493.82537837437,0,15.7403593124874,0,149407.733554116,152776.524506957,5189.8955162396,285.450631461239,1105.8168369526,8.33325859187985,0,0,48.4143917769518,0,37783.1015202923,0,110393.222110318,20593.2754584651,192073.927817861,108861.42699373,302467.1,70
"30","Kenya","Nairobi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6897.59999463308,0,1502.44603389072,0,0,0,0,577.087694682663,0,0,0,28349.5992544332,780.058203025352,69.1988050754828,0,0,0,0,0,0,0,2041.38282681014,0,4807.91795736023,22.5220735365035,754.873336000544,0,26.8611071135174,8.26905927970955,0,79.5547735123509,0,0,0,10080.2186003365,16850.2920865082,304.454595524653,23.2462316481626,18.026783474243,2.22083923938404,0,0,0,0,41.1317021565876,0,73236.9,11705.5179519933,22.5220735365035,2257.31936989126,0,26.8611071135174,8.26905927970955,0,656.642468195014,0,0,0,38429.8178547696,17630.3502895336,373.653400600136,23.2462316481626,18.026783474243,2.22083923938404,0,0,0,0,2082.51452896672,0,0,0,40217.3728125506,33019.5891456906,40217.4,54.9
"31","Kenya","Nakuru",1355.09542493679,10.980476404623,265.579339106116,0,0,91.7830401223591,43.0277048067683,12.4237504113808,0,6.8549917776013,0,1960.73455816697,16.1131941828935,0,0,0,0,0.913779992658007,0,0,0,4282.75269042351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.294099398074,0.884352092073442,65.3215692799313,0,0,4888.76984238876,1129.46932912339,1.88276409137106,0,70.1018449751255,0,17546.7921636381,291.198323004618,0,0,0,0,9.04124275080376,0,0,0,266.253816139206,0,101697.061614221,400.28106334392,20319.4638056088,0,0,47061.9496274273,17124.2488758758,696.936507364421,0,686.719339407469,0,272296.638403643,12570.7018228211,48.5755045711218,0,0,29.5103589002926,109.433882244984,0,0,0,5555.92780024352,35.4094141709925,511311.9,103415.451138556,412.145891840616,20650.3647139948,0,0,52042.5025099384,18296.7459098059,711.243021867173,0,763.676176160196,0,291804.165125448,12878.0133400086,48.5755045711218,0,0,29.5103589002926,119.388904988446,0,0,0,10104.9343068062,35.4094141709925,8046.25895033167,0,24633.0093468815,478632.858019843,32679.3,6.4
"32","Kenya","Nandi",13543.8057290551,132.105665106225,882.834452609028,0,0.137628001675129,783.990075275401,29.2586954356811,16.3365940371641,0,41.3027807440622,0,4146.74702038038,1140.51084192921,397.191917258086,8.20411489966057,0,0.292910402140981,2.20313537332993,4941.57347298472,0,0,11764.3360133642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41438.7740603733,571.354603400857,1528.05809418934,0,0.163229753579607,480.957322508205,0,10.4529600208664,0,197.625265930082,0,10237.8321863753,1747.8010429171,2514.32679936835,68.305990854709,0,3.5102797231827,167.405189589136,227148.384534877,54.0918131893993,0,27356.5157205948,2.42059682352788,13920.360063918,14.7188301825322,568.331588179125,0,0,2876.67629017197,198.422235135031,2.98349511229019,0,61.1371008477825,0,3735.23238945247,21.9071785500309,0,0,0,0.225842397267616,0,505.603385063223,0,0,6390.41393671636,0,379654.7,68902.9398533464,718.179098689615,2979.2241349775,0,0.300857755254736,4141.62368795558,227.680930570712,29.7730491703207,0,300.065147521927,0,18119.8115962082,2910.21906339634,2911.51871662644,76.5101057543696,0,4.0290325225913,169.608324962466,232595.561392925,54.0918131893993,0,45511.2656706754,2.42059682352788,37830.8310468561,0,313527.979690489,28296.0123357261,351358.7,92.5
