"","COUNTRY","NAME_1","MAIZ_lr_tha_l_ph_h_hp","SORG_lr_tha_l_ph_h_hp","BEAN_lr_tha_l_ph_h_hp","CHIC_lr_tha_l_ph_h_hp","LENT_lr_tha_l_ph_h_hp","WHEA_lr_tha_l_ph_h_hp","BARL_lr_tha_l_ph_h_hp","ACOF_lr_tha_l_ph_h_hp","RCOF_lr_tha_l_ph_h_hp","PMIL_lr_tha_l_ph_h_hp","SMIL_lr_tha_l_ph_h_hp","POTA_lr_tha_l_ph_h_hp","SWPO_lr_tha_l_ph_h_hp","CASS_lr_tha_l_ph_h_hp","COWP_lr_tha_l_ph_h_hp","PIGE_lr_tha_l_ph_h_hp","SOYB_lr_tha_l_ph_h_hp","GROU_lr_tha_l_ph_h_hp","SUGC_lr_tha_l_ph_h_hp","COTT_lr_tha_l_ph_h_hp","COCO_lr_tha_l_ph_h_hp","TEAS_lr_tha_l_ph_h_hp","TOBA_lr_tha_l_ph_h_hp","MAIZ_lr_tha_l_ph_l_hp","SORG_lr_tha_l_ph_l_hp","BEAN_lr_tha_l_ph_l_hp","CHIC_lr_tha_l_ph_l_hp","LENT_lr_tha_l_ph_l_hp","WHEA_lr_tha_l_ph_l_hp","BARL_lr_tha_l_ph_l_hp","ACOF_lr_tha_l_ph_l_hp","RCOF_lr_tha_l_ph_l_hp","PMIL_lr_tha_l_ph_l_hp","SMIL_lr_tha_l_ph_l_hp","POTA_lr_tha_l_ph_l_hp","SWPO_lr_tha_l_ph_l_hp","CASS_lr_tha_l_ph_l_hp","COWP_lr_tha_l_ph_l_hp","PIGE_lr_tha_l_ph_l_hp","SOYB_lr_tha_l_ph_l_hp","GROU_lr_tha_l_ph_l_hp","SUGC_lr_tha_l_ph_l_hp","COTT_lr_tha_l_ph_l_hp","COCO_lr_tha_l_ph_l_hp","TEAS_lr_tha_l_ph_l_hp","TOBA_lr_tha_l_ph_l_hp","MAIZ_lr_tha_h_ph_h_hp","SORG_lr_tha_h_ph_h_hp","BEAN_lr_tha_h_ph_h_hp","CHIC_lr_tha_h_ph_h_hp","LENT_lr_tha_h_ph_h_hp","WHEA_lr_tha_h_ph_h_hp","BARL_lr_tha_h_ph_h_hp","ACOF_lr_tha_h_ph_h_hp","RCOF_lr_tha_h_ph_h_hp","PMIL_lr_tha_h_ph_h_hp","SMIL_lr_tha_h_ph_h_hp","POTA_lr_tha_h_ph_h_hp","SWPO_lr_tha_h_ph_h_hp","CASS_lr_tha_h_ph_h_hp","COWP_lr_tha_h_ph_h_hp","PIGE_lr_tha_h_ph_h_hp","SOYB_lr_tha_h_ph_h_hp","GROU_lr_tha_h_ph_h_hp","SUGC_lr_tha_h_ph_h_hp","COTT_lr_tha_h_ph_h_hp","COCO_lr_tha_h_ph_h_hp","TEAS_lr_tha_h_ph_h_hp","TOBA_lr_tha_h_ph_h_hp","MAIZ_lr_tha_h_ph_l_hp","SORG_lr_tha_h_ph_l_hp","BEAN_lr_tha_h_ph_l_hp","CHIC_lr_tha_h_ph_l_hp","LENT_lr_tha_h_ph_l_hp","WHEA_lr_tha_h_ph_l_hp","BARL_lr_tha_h_ph_l_hp","ACOF_lr_tha_h_ph_l_hp","RCOF_lr_tha_h_ph_l_hp","PMIL_lr_tha_h_ph_l_hp","SMIL_lr_tha_h_ph_l_hp","POTA_lr_tha_h_ph_l_hp","SWPO_lr_tha_h_ph_l_hp","CASS_lr_tha_h_ph_l_hp","COWP_lr_tha_h_ph_l_hp","PIGE_lr_tha_h_ph_l_hp","SOYB_lr_tha_h_ph_l_hp","GROU_lr_tha_h_ph_l_hp","SUGC_lr_tha_h_ph_l_hp","COTT_lr_tha_h_ph_l_hp","COCO_lr_tha_h_ph_l_hp","TEAS_lr_tha_h_ph_l_hp","TOBA_lr_tha_h_ph_l_hp","total","MAIZ_lr_tha","SORG_lr_tha","BEAN_lr_tha","CHIC_lr_tha","LENT_lr_tha","WHEA_lr_tha","BARL_lr_tha","ACOF_lr_tha","RCOF_lr_tha","PMIL_lr_tha","SMIL_lr_tha","POTA_lr_tha","SWPO_lr_tha","CASS_lr_tha","COWP_lr_tha","PIGE_lr_tha","SOYB_lr_tha","GROU_lr_tha","SUGC_lr_tha","COTT_lr_tha","COCO_lr_tha","TEAS_lr_tha","TOBA_lr_tha","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Rwanda","Amajyaruguru",54.0319298411114,21.4825155018093,142.17263370284,0,0,5.09636072755524,0,0.526390035580354,0,0,0.0471115385893195,20.0034462194406,2.47793306471444,0,0.0084461537769924,0,1.27348845013599,0.912108677982457,0,0,0,0,0.0339350017181691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.150299952791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29190860634608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.4,54.0319298411114,21.4825155018093,174.322933655631,0,0,5.09636072755524,0,0.526390035580354,0,0,0.0471115385893195,20.0034462194406,2.47793306471444,0,0.0084461537769924,0,1.27348845013599,1.20401728432854,0,0,0,0,0.0339350017181691,248.066298915254,0,32.4422085591371,0,280.4,100
"2","Rwanda","Amajyepfo",25.7228860229023,100.986267279262,173.846378489715,0,0,28.3395415393961,0,0.381540008932389,0,0,0.00116307694286681,101.673702201167,3.76512239366674,0,0,0.0636600048982565,1.15820078150703,0.58240004983289,0,0,0,0.0103690917678652,1.3122000189472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29306236974392,1.43942533186942,5.19195453880616,0,0,0.383097698861896,0,0,0,0,0.00101769227342752,1.29488539596257,0.210452310317975,0,0,0,0.102431536549818,0.020640002757907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.8,27.0159483926462,102.425692611131,179.038333028521,0,0,28.722639238258,0,0.381540008932389,0,0,0.00218076921629433,102.968587597129,3.97557470398471,0,0,0.0636600048982565,1.26063231805685,0.603040052590797,0,0,0,0.0103690917678652,1.3122000189472,437.843430958937,0,9.93696687714309,0,447.8,100
"3","Rwanda","Iburasirazuba",10.0877784881641,5.03492831772437,31.0648722592995,0,0,1.35084116181222,0,0.494421703866649,0,0,0.740546325773796,4.159275371317,14.9263570906195,0,0.00839769272485963,0.0355714305442358,6.75997931156306,5.17188321821414,0,0,0,0,0.0137566665165809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347695385449784,0.17696769547438,19.9229078116516,0.00012857144278075,0,0.0629953846234355,0,0,0,0,0.719526919521524,0.147918461790662,17.0636444250714,0,0,0.0915342913429971,11.3290590846594,15.5421806437149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.3,10.4354738736139,5.21189601319875,50.9877800709511,0.00012857144278075,0,1.41383654643566,0,0.494421703866649,0,0,1.46007324529532,4.30719383310767,31.990001515691,0,0.00839769272485963,0.127105721887233,18.0890383962225,20.714063861929,0,0,0,0,0.0137566665165809,79.8486090381401,0,65.4045586747429,0,145.3,100
"4","Rwanda","Iburengerazuba",44.6659525172196,7.61872147756151,24.0738503275077,0,0,2.58970616265459,0.000900000002213682,0.371966675387509,0,0.0139569238645985,0.00719307692674992,8.27874702160918,2.43560992907897,0,0,0.00426857161081262,0.996383078751153,0.347691443393783,0,0,0,0,0.0891166719394116,0,0,0.42248577383512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.934594610057609,0.0575446173396879,0.703101747415175,0,0,0.0588276937005583,0,0,0,0,0,0.181416919583771,0,0,0,0.0249000021984003,0,1.11633129528168,0,0,0,0,0,0,0,0.451613670707076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4,45.6005471272772,7.6762660949012,25.651051519465,0,0,2.64853385635515,0.000900000002213682,0.371966675387509,0,0.0139569238645985,0.00719307692674992,8.46016394119295,2.43560992907897,0,0,0.0291685738092129,0.996383078751153,1.46402273867546,0,0,0,0,0.0891166719394116,91.4940638775077,0.42248577383512,3.07671688557688,0.451613670707076,94.5,99.1
"5","Rwanda","Umujyi wa Kigali",5.44252619736705,3.11344605955903,45.5740260529013,0,0,0.377478435706291,0,0.00135000003666307,0,0,0.00190384612810941,2.7536584439614,0.189634609399023,0,0,0,0.129996923787803,0.360291465307326,0,0,0,0,0.00970500015870668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5.44252619736705,3.11344605955903,45.5740260529013,0,0,0.377478435706291,0,0.00135000003666307,0,0,0.00190384612810941,2.7536584439614,0.189634609399023,0,0,0,0.129996923787803,0.360291465307326,0,0,0,0,0.00970500015870668,57.9540170343127,0,0,0,58,100
