"","COUNTRY","NAME_1","NAME_2","MAIZ_lr_tha_l_ph_h_hp","SORG_lr_tha_l_ph_h_hp","BEAN_lr_tha_l_ph_h_hp","CHIC_lr_tha_l_ph_h_hp","LENT_lr_tha_l_ph_h_hp","WHEA_lr_tha_l_ph_h_hp","BARL_lr_tha_l_ph_h_hp","ACOF_lr_tha_l_ph_h_hp","RCOF_lr_tha_l_ph_h_hp","PMIL_lr_tha_l_ph_h_hp","SMIL_lr_tha_l_ph_h_hp","POTA_lr_tha_l_ph_h_hp","SWPO_lr_tha_l_ph_h_hp","CASS_lr_tha_l_ph_h_hp","COWP_lr_tha_l_ph_h_hp","PIGE_lr_tha_l_ph_h_hp","SOYB_lr_tha_l_ph_h_hp","GROU_lr_tha_l_ph_h_hp","SUGC_lr_tha_l_ph_h_hp","COTT_lr_tha_l_ph_h_hp","COCO_lr_tha_l_ph_h_hp","TEAS_lr_tha_l_ph_h_hp","TOBA_lr_tha_l_ph_h_hp","MAIZ_lr_tha_l_ph_l_hp","SORG_lr_tha_l_ph_l_hp","BEAN_lr_tha_l_ph_l_hp","CHIC_lr_tha_l_ph_l_hp","LENT_lr_tha_l_ph_l_hp","WHEA_lr_tha_l_ph_l_hp","BARL_lr_tha_l_ph_l_hp","ACOF_lr_tha_l_ph_l_hp","RCOF_lr_tha_l_ph_l_hp","PMIL_lr_tha_l_ph_l_hp","SMIL_lr_tha_l_ph_l_hp","POTA_lr_tha_l_ph_l_hp","SWPO_lr_tha_l_ph_l_hp","CASS_lr_tha_l_ph_l_hp","COWP_lr_tha_l_ph_l_hp","PIGE_lr_tha_l_ph_l_hp","SOYB_lr_tha_l_ph_l_hp","GROU_lr_tha_l_ph_l_hp","SUGC_lr_tha_l_ph_l_hp","COTT_lr_tha_l_ph_l_hp","COCO_lr_tha_l_ph_l_hp","TEAS_lr_tha_l_ph_l_hp","TOBA_lr_tha_l_ph_l_hp","MAIZ_lr_tha_h_ph_h_hp","SORG_lr_tha_h_ph_h_hp","BEAN_lr_tha_h_ph_h_hp","CHIC_lr_tha_h_ph_h_hp","LENT_lr_tha_h_ph_h_hp","WHEA_lr_tha_h_ph_h_hp","BARL_lr_tha_h_ph_h_hp","ACOF_lr_tha_h_ph_h_hp","RCOF_lr_tha_h_ph_h_hp","PMIL_lr_tha_h_ph_h_hp","SMIL_lr_tha_h_ph_h_hp","POTA_lr_tha_h_ph_h_hp","SWPO_lr_tha_h_ph_h_hp","CASS_lr_tha_h_ph_h_hp","COWP_lr_tha_h_ph_h_hp","PIGE_lr_tha_h_ph_h_hp","SOYB_lr_tha_h_ph_h_hp","GROU_lr_tha_h_ph_h_hp","SUGC_lr_tha_h_ph_h_hp","COTT_lr_tha_h_ph_h_hp","COCO_lr_tha_h_ph_h_hp","TEAS_lr_tha_h_ph_h_hp","TOBA_lr_tha_h_ph_h_hp","MAIZ_lr_tha_h_ph_l_hp","SORG_lr_tha_h_ph_l_hp","BEAN_lr_tha_h_ph_l_hp","CHIC_lr_tha_h_ph_l_hp","LENT_lr_tha_h_ph_l_hp","WHEA_lr_tha_h_ph_l_hp","BARL_lr_tha_h_ph_l_hp","ACOF_lr_tha_h_ph_l_hp","RCOF_lr_tha_h_ph_l_hp","PMIL_lr_tha_h_ph_l_hp","SMIL_lr_tha_h_ph_l_hp","POTA_lr_tha_h_ph_l_hp","SWPO_lr_tha_h_ph_l_hp","CASS_lr_tha_h_ph_l_hp","COWP_lr_tha_h_ph_l_hp","PIGE_lr_tha_h_ph_l_hp","SOYB_lr_tha_h_ph_l_hp","GROU_lr_tha_h_ph_l_hp","SUGC_lr_tha_h_ph_l_hp","COTT_lr_tha_h_ph_l_hp","COCO_lr_tha_h_ph_l_hp","TEAS_lr_tha_h_ph_l_hp","TOBA_lr_tha_h_ph_l_hp","total","MAIZ_lr_tha","SORG_lr_tha","BEAN_lr_tha","CHIC_lr_tha","LENT_lr_tha","WHEA_lr_tha","BARL_lr_tha","ACOF_lr_tha","RCOF_lr_tha","PMIL_lr_tha","SMIL_lr_tha","POTA_lr_tha","SWPO_lr_tha","CASS_lr_tha","COWP_lr_tha","PIGE_lr_tha","SOYB_lr_tha","GROU_lr_tha","SUGC_lr_tha","COTT_lr_tha","COCO_lr_tha","TEAS_lr_tha","TOBA_lr_tha","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"75","Zambia","Northern","Chilubi",1226.37890385572,33.6230787317176,0,0,0,0,0,2.43387279656227,0,254.975314061292,8.31850375431151,0,154.180646979381,274.640575566205,0,0,46.6588413207719,1133.09250300446,0,0,0,0,0.292733843723727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.694397667806,11.3515859728477,0,0,0,0,0,0,0,93.2019597099738,21.3007042868561,0,56.4201764296512,0,0,0,15.8776734629648,2564.35686700194,0,0,0,0,0.123634959603745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6348.9,1678.07330152353,44.9746647045653,0,0,0,0,0,2.43387279656227,0,348.177273771266,29.6192080411676,0,210.600823409033,274.640575566205,0,0,62.5365147837367,3697.4493700064,0,0,0,0,0.416368803327472,3134.59497391414,0,3214.32699949165,0,6348.9,100
"77","Zambia","Northern","Kasama",6478.02900772745,174.028707256651,0,0,0,0,0,62.227096280858,0,1700.19645760723,882.012605595054,0,957.416137689557,955.330703583928,0,0,248.55038147194,3508.77974916396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3797.69033304985,98.3342182637678,0,0,0,0,0,0,0,1030.6504181612,597.488067583964,0.138117753530855,479.49212412051,0,0,0,148.823950929291,3277.73874766187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24396.9,10275.7193407773,272.362925520419,0,0,0,0,0,62.227096280858,0,2730.84687576843,1479.50067317902,0.138117753530855,1436.90826181007,955.330703583928,0,0,397.37433240123,6786.51849682583,0,0,0,0,0,14966.5708463766,0,9430.35597752399,0,24396.9,100
"78","Zambia","Northern","Lunte District",176.292096572913,10.8569974679794,0,0,0,0,0,0,0,89.0995241121929,70.4056643756823,0,25.2454103041891,49.4800240658648,0,0,13.6608639636063,228.241728668236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033.83986176654,33.3739571815018,0,0,0,0,0,0,0,238.336366351681,193.086392984383,0.187086370793976,148.11525117918,0.761536439824951,0,0,58.7167686768796,1118.95508642874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488.7,1210.13195833946,44.2309546494812,0,0,0,0,0,0,0,327.435890463874,263.492057360065,0.187086370793976,173.360661483369,50.2415605056897,0,0,72.3776326404859,1347.19681509698,0,0,0,0,0,663.282309530664,0,2825.37230737953,0,3488.7,100
"79","Zambia","Northern","Lupososhi",2531.09647277368,33.5675055469849,0,0,0,0,0,47.0323076756122,0,436.763819510516,327.995068142228,0.0746706816619755,216.966277370114,0,0,0,92.7547845192348,1878.57910071546,0,0,0,0,18.0935323393158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.21811286362,12.6165413514865,0,0,0,0,0,0,0,177.298805976001,139.080035171925,0.0228347968549696,82.0881330855228,0,0,0,39.0603922711918,1654.75899310008,0,0,0,0,8.89374679681168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8771,3605.3145856373,46.1840468984714,0,0,0,0,0,47.0323076756122,0,614.062625486517,467.075103314152,0.0975054785169451,299.054410455637,0,0,0,131.815176790427,3533.33809381554,0,0,0,0,26.9872791361275,5582.92353927481,0,3188.03759541349,0,8771,100
"80","Zambia","Northern","Luwingu",549.399630494478,14.7309388293929,0,0,0,0,0,0,0,146.381911278056,109.803577952628,0,51.622016973565,33.5580935684166,0,0,24.8477309398931,529.274033779817,0,0,0,0,0.208446795126966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1420.199905498,30.7745819498855,0,0,0,0,0,0,0,328.486493871546,233.194582532202,0,128.636083870182,0,0,0,56.2240529317351,1588.40259731003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5245.7,1969.59953599248,45.5055207792784,0,0,0,0,0,0,0,474.868405149602,342.99816048483,0,180.258100843747,33.5580935684166,0,0,81.0717838716282,2117.67663108985,0,0,0,0,0.208446795126966,1459.82638061137,0,3785.91829796359,0,5245.7,100
"81","Zambia","Northern","Mbala",1604.43355089491,33.6268981939629,0,0,0,0.0577496588904736,0,0,0,0,275.117494577638,3.3612748436455,42.3792968936822,0,0,0,48.5848870559053,35.4449319356102,0,0,0,0,1.08040444304506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399.1104551728,93.2602510794905,177.375708358427,0,0,9.06714918519055,0,0,0,70.1905308620115,413.407896882338,51.8335937135429,216.612667753763,0,0,0,71.778116910825,736.665660707651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6283.4,4003.5440060677,126.887149273453,177.375708358427,0,0,9.12489884408102,0,0,0,70.1905308620115,688.525391459977,55.1948685571884,258.991964647445,0,0,0,120.36300396673,772.110592643261,0,0,0,0,1.08040444304506,2044.08648849729,0,4239.30203062603,0,6283.4,100
"82","Zambia","Northern","Mporokoso",2392.74803133056,74.1975287547542,0,0,0,0,0,110.929922986596,0,565.265455784146,417.946561022999,0.117262366273244,331.074962974461,1034.91025952168,0,0,129.778431531135,1762.55936797613,12.9921087419829,0,0,1.94225464653653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1081.2427413699,35.061924031157,0,0,0,0,0,0,0,265.536213965832,188.417016009282,0.392019970689063,170.07973345605,41.2847374357348,0,0,66.9389251648811,761.165980344778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444.6,3473.99077270047,109.259452785911,0,0,0,0,0,110.929922986596,0,830.801669749977,606.363577032281,0.509282336962307,501.154696430512,1076.19499695742,0,0,196.717356696016,2523.72534832091,12.9921087419829,0,0,1.94225464653653,0,6834.46214763726,0,2610.11929174831,0,9444.6,100
"84","Zambia","Northern","Mungwi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1302.85512082553,23.8613163591398,0,0,0,0,0,0,0,294.753151200994,186.110829286027,0,120.805085049822,0,0,0,50.2689917899399,3118.03367940291,0,0,0,0,6.97265833294074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5103.7,1302.85512082553,23.8613163591398,0,0,0,0,0,0,0,294.753151200994,186.110829286027,0,120.805085049822,0,0,0,50.2689917899399,3118.03367940291,0,0,0,0,6.97265833294074,0,0,5103.6608322473,0,5103.7,100
"86","Zambia","Northern","Senga Hill",0.167749621983612,1.00649775689831,0,0,0,0,0,0,0,4.69698926556129,4.02599102759325,0,2.01299551379662,0,0,0,1.17424731639032,0.220408132976415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.08475037399,93.5055889593589,321.814856827661,0,0,17.1926498453568,0,0,0,19.1054722609343,135.398929848937,83.328908308367,90.6149047132385,0,0,0,12.3958486019252,877.363610167292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223.1,559.252499995973,94.5120867162572,321.814856827661,0,0,17.1926498453568,0,0,0,23.8024615264956,139.42492087653,83.328908308367,92.6279002270351,0,0,0,13.5700959183155,877.584018300269,0,0,0,0,0,13.3048786351998,0,2209.80551990706,0,2223.1,100
"87","Zambia","Southern","Chikankanta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0521600857462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0521600857462,0,0,0,0,0,0,0,12.0521600857462,0,12.1,100
"88","Zambia","Southern","Choma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.447521720751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.447521720751,0,0,0,0,0,0,0,153.447521720751,0,153.4,100
"91","Zambia","Southern","Kazungula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7305829498617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.7305829498617,0,0,0,0,0,0,0,57.7305829498617,0,57.7,100
"95","Zambia","Southern","Namwala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.064583222458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.064583222458,0,0,0,0,0,0,0,235.064583222458,0,235.1,100
"97","Zambia","Southern","Siavonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36000001430511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36000001430511,0,0,0,0,0,0,0,1.36000001430511,0,1.4,100
"99","Zambia","Southern","Zimba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0105240575695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0105240575695,0,0,0,0,0,0,0,64.0105240575695,0,64,100
"100","Zambia","Western","Kalabo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9120503491903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.760341918095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.7,0,0,16.9120503491903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.760341918095,0,0,0,0,0,0,0,277.672392267285,0,277.7,100
"101","Zambia","Western","Kaoma",319.721742467581,3.82086551890319,0,0,0,0,0,0,0,4.54792218934681,1.58927596733985,0,13.3327226077553,0,0,0,0.393645562832811,91.0149695875753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4742.8639049451,77.139349046165,0,0,0,0,0,0,0,62.2322763962903,96.2524209674852,0.206588090345639,203.382665802809,0,0,0,5.95768186334328,2330.26728459689,0,1.04402119441288,0,0,137.829100974497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8091.6,5062.58564741268,80.9602145650682,0,0,0,0,0,0,0,66.7801985856371,97.841696934825,0.206588090345639,216.715388410564,0,0,0,6.3513274261761,2421.28225418446,0,1.04402119441288,0,0,137.829100974497,434.421143901334,0,7657.17529387733,0,8091.6,100
"102","Zambia","Western","Limulunga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.692187943395,28.4037555573126,0,0,0,0,0,0,0,1.82924272050817,106.19325766073,0,18.0183515224032,0,0,0,0,163.485663443815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.6,281.692187943395,28.4037555573126,0,0,0,0,0,0,0,1.82924272050817,106.19325766073,0,18.0183515224032,0,0,0,0,163.485663443815,0,0,0,0,0,0,0,599.622458848164,0,599.6,100
"105","Zambia","Western","Mitete",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14778457487733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0978746763851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.2,0,0,2.14778457487733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0978746763851,0,0,0,0,0,0,0,56.2456592512625,0,56.2,100
"106","Zambia","Western","Mongu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.131317669166,16.5879712681109,0,0,0,0,0,0,0,2.1928623884893,51.2273465237035,0,13.5869397223709,0,0,0,0,288.032142144816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.8,185.131317669166,16.5879712681109,0,0,0,0,0,0,0,2.1928623884893,51.2273465237035,0,13.5869397223709,0,0,0,0,288.032142144816,0,0,0,0,0,0,0,556.758579716656,0,556.8,100
"107","Zambia","Western","Mulobezi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.91204963953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.91204963953,0,0,0,0,0,0,0,169.91204963953,0,169.9,100
"109","Zambia","Western","Nalolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.407345801366,10.5130614256605,0,0,0,0,0,0,0,12.9279105999041,0,0,5.99850982479182,0,0,0,0,70.4315440741952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.3,362.407345801366,10.5130614256605,0,0,0,0,0,0,0,12.9279105999041,0,0,5.99850982479182,0,0,0,0,70.4315440741952,0,0,0,0,0,0,0,462.278371725918,0,462.3,100
"110","Zambia","Western","Nkeyema",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5245579518041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246.37683528544,2.52459132009655,0,0,0,0,0,0,0,2.32207053161456,1.05760409302938,0,9.38377157671777,0,0,0,0.494597940143485,1239.46299057273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536.1,246.37683528544,2.52459132009655,0,0,0,0,0,0,0,2.32207053161456,1.05760409302938,0,9.38377157671777,0,0,0,0.494597940143485,1273.98754852453,0,0,0,0,0,34.5245579518041,0,1501.62246131977,0,1536.1,100
"111","Zambia","Western","Senanga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.299215772524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.299215772524,0,0,0,0,0,0,0,188.299215772524,0,188.3,100
"112","Zambia","Western","Sesheke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.549527304513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.549527304513,0,0,0,0,0,0,0,135.549527304513,0,135.5,100
"113","Zambia","Western","Shang'ombo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6743717842072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6743717842072,0,0,0,0,0,0,0,16.6743717842072,0,16.7,100
"114","Zambia","Western","Sikongo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.818681617196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.144437277571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,21.818681617196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.144437277571,0,0,0,0,0,0,0,122.963118894767,0,123,100
"76","Zambia","Northern","Kaputa",1619.68732547192,51.9996259198485,0,0,0,0,0,0,0,0,111.094335846049,0,286.173654281392,293.717292429787,0,0,51.8451893029632,1352.70011479793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,742.863611436786,21.865622037496,35.5747949992176,0,0,0,0,0,0,0.714075736764102,11.0788750771925,0,125.591142497419,0,0,0,20.2259976605647,1389.86599387938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.41439861050083,0,0,0,0,0,6124.4,2362.55093690871,73.8652479573445,35.5747949992176,0,0,0,0,0,0,0.714075736764102,122.173210923241,0,411.764796778812,293.717292429787,0,0,72.0711869635279,2751.98050728781,0,0,0,0,0,3767.2175380499,0,2347.78011332482,9.41439861050083,6115,99.8
"10","Zambia","Central","Ngabwe",737.895938620012,9.82167170964166,0,0,0,1146.92135272303,1.60198695525025,0,0,0.906440649590095,2.60337172818169,0.902223040196643,107.88556038539,0,0,0,29.2536081252946,631.8994467082,0,2.09919942975674,0,0,13.4993337224875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.24456952926,15.3131363223961,0,0,0,599.397890548151,0,0,0,1.18962335960765,4.09353840588978,1.75609544668011,199.806223328415,0,0,0,47.154641023646,2080.76723263791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9089207226211,0,0,0,0,0,6798.9,1883.14050814927,25.1348080320378,0,0,0,1746.31924327118,1.60198695525025,0,0,2.09606400919774,6.69691013407147,2.65831848687675,307.691783713805,0,0,0,76.4082491489406,2731.57560006873,0,2.09919942975674,0,0,13.4993337224875,2685.29013379703,0,4094.72295060195,18.9089207226211,6780,99.7
"83","Zambia","Northern","Mpulungu",2703.71235441962,79.0594829448424,0,0,0,0,0,0,0,445.681450382955,516.233570664661,0.0638550564160805,163.690274839326,599.555356407737,0,0,84.5085011510442,1461.05835940247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3701.5801897719,81.4201923733251,0,0,0,0.47202497830769,0,0,0,422.205710270891,442.946162522441,0.483940766147654,180.369800627623,0,0,0,90.475495313502,2703.1415642662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8859120120478,0,0,0,0,0,13727.5,6405.29254419152,160.479675318167,0,0,0,0.47202497830769,0,0,0,867.887160653845,959.179733187102,0.547795822563734,344.060075466949,599.555356407737,0,0,174.983996464546,4215.08583568071,0,0,0,0,0,6053.56320526907,0,7623.09508089034,50.8859120120478,13676.7,99.6
"85","Zambia","Northern","Nsama",1656.46307688917,62.1490189024064,0,0,0,0,0,0,0,41.8128071831504,211.497529384281,0,313.396416571161,254.458289321758,0,0,60.9356938570885,1236.31586072771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105.56306846071,40.2654278743436,0,0,0,0,0,0,0,4.92563438415527,5.08939570521623,0,270.053653205514,0,0,0,33.6456909364595,1533.31628166263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4972506457925,0,0,0,0,0,6866.4,2762.02614534989,102.41444677675,0,0,0,0,0,0,0,46.7384415673057,216.586925089497,0,583.450069776675,254.458289321758,0,0,94.581384793548,2806.12939303613,0,0,0,0,0,3837.02869283673,0,2992.85915222903,36.4972506457925,6829.9,99.5
"103","Zambia","Western","Luampa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351.496357599312,4.44512824530862,0,0,0,0,0,0,0,5.62259550944092,1.74490658755884,0,14.0114595447493,0,0,0,0.229978824512086,894.637313417062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0732693282759,0,0,0,0,0,1278.3,351.496357599312,4.44512824530862,0,0,0,0,0,0,0,5.62259550944092,1.74490658755884,0,14.0114595447493,0,0,0,0.229978824512086,900.710582745338,0,0,0,0,0,0,0,1272.18773972794,6.0732693282759,1272.2,99.5
