"","COUNTRY","NAME_1","ACOF_ha_spam","ACOF_area_profitable_ha","ACOF_actual_profit","BARL_ha_spam","BARL_area_profitable_ha","BARL_actual_profit","BEAN_ha_spam","BEAN_area_profitable_ha","BEAN_actual_profit","CASS_ha_spam","CASS_area_profitable_ha","CASS_actual_profit","CHIC_ha_spam","CHIC_area_profitable_ha","CHIC_actual_profit","COCO_ha_spam","COCO_area_profitable_ha","COCO_actual_profit","COTT_ha_spam","COTT_area_profitable_ha","COTT_actual_profit","COWP_ha_spam","COWP_area_profitable_ha","COWP_actual_profit","GROU_ha_spam","GROU_area_profitable_ha","GROU_actual_profit","LENT_ha_spam","LENT_area_profitable_ha","LENT_actual_profit","MAIZ_ha_spam","MAIZ_area_profitable_ha","MAIZ_actual_profit","PIGE_ha_spam","PIGE_area_profitable_ha","PIGE_actual_profit","PMIL_ha_spam","PMIL_area_profitable_ha","PMIL_actual_profit","POTA_ha_spam","POTA_area_profitable_ha","POTA_actual_profit","RCOF_ha_spam","RCOF_area_profitable_ha","RCOF_actual_profit","SMIL_ha_spam","SMIL_area_profitable_ha","SMIL_actual_profit","SORG_ha_spam","SORG_area_profitable_ha","SORG_actual_profit","SOYB_ha_spam","SOYB_area_profitable_ha","SOYB_actual_profit","SUGC_ha_spam","SUGC_area_profitable_ha","SUGC_actual_profit","SWPO_ha_spam","SWPO_area_profitable_ha","SWPO_actual_profit","TEAS_ha_spam","TEAS_area_profitable_ha","TEAS_actual_profit","TOBA_ha_spam","TOBA_area_profitable_ha","TOBA_actual_profit","WHEA_ha_spam","WHEA_area_profitable_ha","WHEA_actual_profit","total_cropland","total_profitable","actutal_profit"
"1","Tanzania","Arusha",6756.22728794813,0,0,3487.04638447426,0,0,27054.8797482997,1680.17176055908,740.202404022217,523.602772973478,0,0,320.211658716202,71.793658412993,1072.15901184082,0,0,0,601.285795807838,0,0,98.2826407793909,0,0,67.5516849160194,5.40399980545044,45.2963523864746,0,0,0,94438.2958836555,0,0,19180.3493293189,1509.17781829834,349.914810180664,626.802937805653,0,0,1542.28920222819,0,0,0,0,0,3336.88937403634,0,0,13301.1429312639,0,0,0,0,0,105.647609144449,0,0,1910.24618956447,0,0,0,0,0,0.46900001168251,0,0,13260.2783317566,0,0,186611.52,3266.54,2207.57
"2","Tanzania","Dar es Salaam",0,0,0,0,0,0,0,0,0,3997.91006088257,0,0,0,0,0,0,0,0,2.17799997329712,0,0,202.010000705719,0,0,0,0,0,0,0,0,1560.42598152161,0,0,28.4639999270439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406.927992105484,0,0,0,0,0,0,0,0,4140.100025177,0,0,0,0,0,0,0,0,0,0,0,10338.01,0,0
"3","Tanzania","Dodoma",6.12599984183908,0,0,56.1839995384216,0,0,17015.1775131226,2111.5684967041,606.371578216553,23302.4982479811,0,0,193.90199637413,60.1259994506836,287.057872772217,0,0,0,64.2139115482569,0,0,6914.35678118467,0,0,38431.6170507669,1929.10086476803,439.761406898499,0,0,0,127128.728143692,0,0,45622.8402463049,4341.41342584789,307.371432304382,74440.7034327984,0,0,2650.83488945663,0,0,0,0,0,3647.26752018929,0,0,149775.269578457,0,0,0.0700000002980232,0,0,115.577998161316,0,0,16330.0996010303,0,0,0,0,0,83.7956163287163,0,0,575.544000506401,0,0,506354.81,8442.22,1640.56
"4","Tanzania","Geita",16.2419998049736,0.599999964237213,32.6275253295898,0,0,0,61623.4823737144,41596.9194598198,41307.0009615421,81381.500500679,133.919998168945,39.9055252075195,3002.85779929161,1857.40713572502,82723.0686187744,0,0,0,54731.3635393679,1745.30815240741,616.100862503052,1178.37917373329,198.352956835181,13521.5152206421,29276.9306747317,17979.5809423327,30217.1462373734,0,0,0,140305.264654636,31477.4548187256,5149.57655334473,0,0,0,12436.4208462536,2867.85977444053,2813.17221164703,0,0,0,221.35463321209,3.41463422775269,34.6831893920898,3132.04543691874,898.059134602547,4637.36114406586,5209.91247988492,1099.45366665721,5677.56524181366,0,0,0,0,0,0,79028.2915325165,17947.6137170792,18813.2980079651,0.324000000953674,0,0,745.084579478949,24.9220348447561,5693.72172546387,0,0,0,472289.44,117830.87,211276.73
"5","Tanzania","Iringa",10.6896603368223,0.21000000834465,15.7572889328003,0,0,0,49549.3709971607,23621.7719819248,11634.4146060944,2949.88655884564,0,0,0,0,0,0,0,0,0.252000004053116,0,0,2061.82514741272,175.650999546051,1225.12651443481,176928.026039243,60600.7758065462,3113.73323059082,0,0,0,184814.761198044,15265.8059692383,716.773470878601,8.28327289223671,0,0,384.50622010231,0,0,21479.4571118299,2092.26632082462,6952.2043838501,0,0,0,3189.14399278164,389.76797246933,495.716846942902,5176.84667037427,138.267635881901,1016.48099327087,12.432000303641,1.70800003781915,395.324544906616,24.8860976099968,0,0,4861.19894349575,754.86267375946,2709.76499176025,2133.32914555073,0,0,1326.0385363102,0,0,10122.0673545636,1283.33729624748,855.919219970703,465033,104324.42,29131.21
"6","Tanzania","Kagera",1190.046004951,38.2880008220673,28.196457862854,0,0,0,102339.911998034,100734.773700953,120148.43337059,82641.0337669551,817.544013977051,272.533874511719,123.85199546814,123.85199546814,5799.71087646484,0,0,0,515.623241765425,84.7766365110874,434.387247085571,6108.48866474628,4421.01065409184,6636.37698698044,15164.9056482743,15058.7213162165,78101.6521863937,0,0,0,89419.9357905388,53743.4997477531,16534.8943343163,93.283998966217,93.283998966217,2757.41423797607,31096.1251277942,14813.0322479699,9982.15037918091,12041.4020209312,4003.60001325607,20444.6121292114,86897.402038157,18329.0775695443,757.601631164551,4530.0059554223,1570.46038802527,5134.88975715637,42027.4003719315,26414.5343927369,20283.0117268562,1494.29398976825,68.8659985009581,1469.33046340942,319.152005523443,0,0,44018.9359518811,29750.4982430339,57580.5135860443,994.799086198211,16.2919998168945,58.9442825317383,144.443214956671,8.64936383441091,8632.32818222046,95.5320022106171,0,0,521256.58,270090.76,355056.97
"7","Tanzania","Kaskazini Pemba",0,0,0,0,0,0,3.79400007426739,3.65000006556511,1264.97608947754,9949.96801757812,0,0,0,0,0,0,0,0,0,0,0,357.759998321533,137.225997924805,174.84183883667,42.9140003919601,36.5120004415512,913.554161071777,0,0,0,378.187992095947,151.718002319336,90.5864486694336,0,0,0,714.372005462646,301.477996826172,80.3421039581299,1.66800007224083,0.200000002980232,841.924194335938,0,0,0,8.23399987816811,1.98599994182587,75.8302307128906,830.827983856201,364.619995117188,99.893856048584,0,0,0,0,0,0,1636.1499710083,671.885986328125,320.51163482666,0,0,0,0,0,0,6.46000026166439,1.27000004053116,115.481266021729,13930.34,1670.55,3977.94
"8","Tanzania","Kaskazini Unguja",0,0,0,0,0,0,40.3140007257462,33.7740007638931,507.374599456787,4301.994140625,0,0,0,0,0,0,0,0,0,0,0,238.328004837036,77.588005065918,39.1791648864746,47.1719995737076,39.3879996538162,355.357929229736,0,0,0,1307.82600021362,407.666015625,22.2054634094238,0,0,0,22.4380000829697,7.47600030899048,18.8042736053467,2.55199998617172,0.300000011920929,203.799133300781,0,0,0,0,0,0,353.1780128479,120.63200378418,22.8082847595215,0,0,0,0,0,0,1520.57195281982,466.123992919922,77.0234298706055,0,0,0,0,0,0,2.13999991863966,0.100000001490116,28.9011077880859,7836.51,1153.04,1275.45
"9","Tanzania","Katavi",333.091283779591,52.6519679799676,474.776232242584,0,0,0,17115.3050355911,9382.29672384262,45543.6686630249,20813.7117775604,52.3499984741211,40.2012252807617,0,0,0,0,0,0,3.22000014781952,0,0,0,0,0,7765.22045537829,3497.47630782425,34175.3015022278,0,0,0,69873.9522491917,15609.8159666061,8704.20115089417,275.434326687828,272.093294119462,23859.3479576111,0,0,0,170.805233302526,114.323894116096,43253.8199615479,0,0,0,2128.27986159921,719.226439498365,6473.26013755798,890.853763421997,196.195551034063,9263.05244445801,0,0,0,6826.89180398732,12.1399998664856,205.646301269531,18479.9831688479,3852.19056048989,30483.1794204712,0,0,0,40288.7715484798,4697.22077274323,4368.2639465332,15.7004879713058,0,0,184981.22,38457.98,206844.72
"10","Tanzania","Kigoma",4117.66963087767,1340.2289044559,7292.89310455322,0,0,0,120286.146704864,104606.407965954,239152.156694412,52187.9658884555,3039.38800621033,2216.7417640686,62.3420000076294,9.82800006866455,747.63623046875,0,0,0,668.687874872237,134.637878578156,8126.83182811737,1.13399998471141,0.0419999994337559,74.34716796875,18138.6810002625,16595.0186574645,210956.317985535,0,0,0,170045.604887495,100401.707095841,40831.1400899887,7283.18054838479,6206.30321794376,98693.9487380981,2.08599996566772,2.08599996566772,405.392105102539,1959.60600477457,1733.16600781679,42842.8332977295,18.4259997606277,0,0,2607.12976291962,2223.73576561548,30064.5991306305,11379.1692590527,6752.52525454015,38125.2668743134,108.431999916211,90.881999367848,7078.96532058716,44.4572731591761,0.791999995708466,397.019348144531,36204.1681240052,25122.9838178549,184874.00353241,110.885999917984,29.0759991407394,311.391296386719,5822.83828896284,844.52806183137,102238.995559692,9.30600011348724,6.67800009250641,804.88843536377,431057.93,269140.01,1015235.38
