"","COUNTRY","NAME_1","ACOF_ha_spam","ACOF_area_profitable_ha","ACOF_actual_profit","BARL_ha_spam","BARL_area_profitable_ha","BARL_actual_profit","BEAN_ha_spam","BEAN_area_profitable_ha","BEAN_actual_profit","CASS_ha_spam","CASS_area_profitable_ha","CASS_actual_profit","CHIC_ha_spam","CHIC_area_profitable_ha","CHIC_actual_profit","COCO_ha_spam","COCO_area_profitable_ha","COCO_actual_profit","COTT_ha_spam","COTT_area_profitable_ha","COTT_actual_profit","COWP_ha_spam","COWP_area_profitable_ha","COWP_actual_profit","GROU_ha_spam","GROU_area_profitable_ha","GROU_actual_profit","LENT_ha_spam","LENT_area_profitable_ha","LENT_actual_profit","MAIZ_ha_spam","MAIZ_area_profitable_ha","MAIZ_actual_profit","PIGE_ha_spam","PIGE_area_profitable_ha","PIGE_actual_profit","PMIL_ha_spam","PMIL_area_profitable_ha","PMIL_actual_profit","POTA_ha_spam","POTA_area_profitable_ha","POTA_actual_profit","RCOF_ha_spam","RCOF_area_profitable_ha","RCOF_actual_profit","SMIL_ha_spam","SMIL_area_profitable_ha","SMIL_actual_profit","SORG_ha_spam","SORG_area_profitable_ha","SORG_actual_profit","SOYB_ha_spam","SOYB_area_profitable_ha","SOYB_actual_profit","SUGC_ha_spam","SUGC_area_profitable_ha","SUGC_actual_profit","SWPO_ha_spam","SWPO_area_profitable_ha","SWPO_actual_profit","TEAS_ha_spam","TEAS_area_profitable_ha","TEAS_actual_profit","TOBA_ha_spam","TOBA_area_profitable_ha","TOBA_actual_profit","WHEA_ha_spam","WHEA_area_profitable_ha","WHEA_actual_profit","total_cropland","total_profitable","actutal_profit"
"1","Ethiopia","Addis Abeba",0,0,0,1144.43994140625,0,0,1.79999995231628,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4399995803833,0,0,0,0,0,0,0,0,5.08999967575073,0,0,0,0,0,0,0,0,89.3699951171875,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,778.799987792969,0,0,2041.04,0,0
"2","Ethiopia","Afar",0,0,0,620.69165206328,0,0,362.914019301534,0,0,0,0,0,357.622673034668,0,0,0,0,0,1727.67981159687,0,0,0,0,0,0,0,0,332.929991722107,0,0,6931.61883153021,0,0,0,0,0,0,0,0,0.252000007778406,0,0,0,0,0,0.564000014215708,0,0,3790.99773305655,0,0,1.00121215730906,0,0,18.1151870787144,0,0,5.10236601531506,0,0,0,0,0,6.01400004327297,0,0,430.164665222168,0,0,14585.67,0,0
"3","Ethiopia","Amhara",8306.6043897476,0,0,359739.172357887,866.148010253906,80.6223697662354,49728.8504388109,599.344002723694,7074.00887203217,0,0,0,119505.141648881,302.804002761841,2605.14810943604,0,0,0,29299.6560813282,0,0,0,0,0,3494.93291541748,631.973998069763,1247.06066894531,57779.2954982091,0.672000039368868,207.432220458984,426541.6914047,3597.8759765625,92.2972631454468,0,0,0,59.3129599243402,0,0,25763.4392628483,269.662010192871,621.69197845459,0,0,0,199912.369825213,1156.32200622559,40.7689952850342,608067.354038261,1216.74197387695,86.415093421936,3281.23196852393,14.6640000343323,67.4797468185425,2105.75684446283,0,0,1176.18661497906,3.87599992752075,213.810874938965,0,0,0,754.028334032744,0,0,499492.088012606,1360.37802124023,117.372974395752,2395007.13,10020.47,12454.11
"4","Ethiopia","Benshangul-Gumaz",2718.2658816725,0,0,1176.01584738865,18.0099997520447,52.9434013366699,5707.97616885602,818.320009231567,2313.32724380493,0,0,0,423.617323345505,63.9959998652339,2506.0790977478,0,0,0,234.295721963048,0,0,0,0,0,8811.6661362052,853.495997428894,2589.33246612549,63.2593971453607,18.3659998625517,2291.28545379639,45141.3609624803,545.876007080078,41.4989929199219,0,0,0,55.1706967353821,0,0,393.56502847001,37.6019992828369,575.29621887207,0,0,0,32030.7072316408,639.515991210938,41.8392276763916,67396.9817472845,1003.65197753906,41.9360675811768,2718.79721754044,5.28200042247772,145.408405303955,149.778014087118,0,0,919.390971414745,0.908000022172928,194.707496643066,0,0,0,85.4694995712489,0,0,3231.31032274477,284.896003723145,95.9071426391602,171257.62,4289.92,10889.56
"5","Ethiopia","Dire Dawa",264.260925173759,0,0,144.273171387613,0,0,412.206095695496,0,0,0,0,0,18.4039513021708,0,0,0,0,0,1.0882927402854,0,0,0,0,0,261.139513969421,0,0,15.9245851039886,0,0,2170.54367828369,0,0,0,0,0,0,0,0,64.1650727242231,0,0,0,0,0,0,0,0,11485.9932250977,0,0,0,0,0,5.79614644683897,0,0,302.675805091858,0,0,0,0,0,21.8563902489841,0,0,419.866352200508,0,0,15588.19,0,0
"6","Ethiopia","Gambela Peoples",3473.39771081507,0,0,51.2760893646628,0,0,100.248238298111,15.0595164299011,1045.77945327759,0,0,0,0.96000000834465,0.96000000834465,805.956718444824,0,0,0,0.185000004246831,0,0,14.7618703022599,0,0,53.0543039217591,2.30048775672913,793.812370300293,1.45121954753995,1.45121954753995,1463.78265380859,5623.57634139061,0,0,0,0,0,11.3438027612865,0,0,22.7385052088648,0,0,0,0,0,38.5631136894226,0,0,4669.57784703374,0,0,7.82309544272721,0,0,151.220126077533,0,0,218.83078360185,0,0,92.0650019645691,0,0,39.2127861343324,0,0,23.1769634252414,0,0,14593.46,19.77,4109.33
"7","Ethiopia","Harari People",160.432001113892,0,0,134.341999053955,0,0,111.540005207062,0,0,0,0,0,16.9379998445511,0,0,0,0,0,1.20400003343821,0,0,0,0,0,2123.09194946289,0,0,18.1940002441406,0,0,2391.39202880859,0,0,0,0,0,0,0,0,59.0280003547668,0,0,0,0,0,0.838000044226646,0,0,8923.04028320312,0,0,0,0,0,181.567998886108,0,0,337.375999450684,0,0,0,0,0,21.4099999964237,0,0,473.588005065918,0,0,14953.98,0,0
"8","Ethiopia","Oromia",339046.946835853,44143.3640074432,5075.36121749878,484881.907420516,30818.3020067364,42826.4477987289,135440.251407504,18932.8715952039,315401.67568922,0,0,0,76206.1242533652,8719.71908154339,226613.295693398,0,0,0,2032.39402905572,28.9940000716597,1193.49855613708,19.1485457420349,0,0,32997.3819259815,2427.8879041113,175162.363470554,30595.009324871,5245.08477928676,390701.760773659,1071681.27200567,269537.454636574,55779.9234886169,0.788727253675461,0,0,14.8981819152832,0,0,23587.6286537079,964.380389131606,528658.726387024,0,0,0,91755.595254384,31288.3947187625,33565.3450517654,763306.89101317,147097.965376735,54653.2300548553,4685.73829021677,1272.06371467561,62119.8442792892,9469.74485188443,0,0,31204.7400171049,2622.90598380566,124823.741767883,3189.88636779785,0,0,2075.90822384134,72.8440003097057,27288.176399231,804224.518498231,55625.8523478508,63467.6626243591,3906416.8,618798.08,2107331.05
"9","Ethiopia","Somali",241.305954046547,0,0,1944.59190758131,0,0,589.221390388906,0,0,1.86248788237572,0,0,154.526685059071,0,0,0,0,0,4.89340643584728,0,0,16.4605367183685,0,0,2060.47222369909,0,0,13.7082191649824,0,0,19939.472778704,0,0,0.368000000715256,0,0,7.09600019454956,0,0,33.1484474465251,0,0,0,0,0,11.0487804412842,0,0,24331.0346527528,0,0,0,0,0,6.29711370263249,0,0,467.813734265044,0,0,0,0,0,16.3968064654619,0,0,3958.50067416206,0,0,53798.22,0,0
"10","Ethiopia","Southern Nations, Nationalities",117431.322095495,0,0,92723.1007692814,3239.20527589321,1255.65621948242,74783.5718891174,19239.6480668187,40094.6149036884,0.201000003144145,0,0,10845.3906774353,417.463166257367,27216.8814849854,0,0,0,39907.429872755,0,0,80.8183345794678,0,0,807.556037914008,103.482582613826,10766.3214373589,1583.96863133088,319.858314057812,22656.7985181808,277525.01343964,6173.74251174927,1549.71483039856,0,0,0,312.738006591797,0,0,10488.0874333791,452.126944959164,13493.4011077881,0,0,0,5190.88505848963,116.57523329556,586.779304504395,118070.700172022,7733.46566200256,1663.19125747681,746.930656822398,5.23200005292892,365.754585266113,9612.04802102409,0,0,28042.0388064869,6.32334583997726,1503.91918945312,4271.65319669247,0,0,742.852983301505,0,0,139808.216211908,3557.69619619846,1921.36297035217,932974.52,41364.82,123074.4
