"","COUNTRY","NAME_1","NAME_2","ACOF_ha_spam","ACOF_area_profitable_ha","ACOF_actual_profit","BARL_ha_spam","BARL_area_profitable_ha","BARL_actual_profit","BEAN_ha_spam","BEAN_area_profitable_ha","BEAN_actual_profit","CASS_ha_spam","CASS_area_profitable_ha","CASS_actual_profit","CHIC_ha_spam","CHIC_area_profitable_ha","CHIC_actual_profit","COCO_ha_spam","COCO_area_profitable_ha","COCO_actual_profit","COTT_ha_spam","COTT_area_profitable_ha","COTT_actual_profit","COWP_ha_spam","COWP_area_profitable_ha","COWP_actual_profit","GROU_ha_spam","GROU_area_profitable_ha","GROU_actual_profit","LENT_ha_spam","LENT_area_profitable_ha","LENT_actual_profit","MAIZ_ha_spam","MAIZ_area_profitable_ha","MAIZ_actual_profit","PIGE_ha_spam","PIGE_area_profitable_ha","PIGE_actual_profit","PMIL_ha_spam","PMIL_area_profitable_ha","PMIL_actual_profit","POTA_ha_spam","POTA_area_profitable_ha","POTA_actual_profit","RCOF_ha_spam","RCOF_area_profitable_ha","RCOF_actual_profit","SMIL_ha_spam","SMIL_area_profitable_ha","SMIL_actual_profit","SORG_ha_spam","SORG_area_profitable_ha","SORG_actual_profit","SOYB_ha_spam","SOYB_area_profitable_ha","SOYB_actual_profit","SUGC_ha_spam","SUGC_area_profitable_ha","SUGC_actual_profit","SWPO_ha_spam","SWPO_area_profitable_ha","SWPO_actual_profit","TEAS_ha_spam","TEAS_area_profitable_ha","TEAS_actual_profit","TOBA_ha_spam","TOBA_area_profitable_ha","TOBA_actual_profit","WHEA_ha_spam","WHEA_area_profitable_ha","WHEA_actual_profit","total_cropland","total_profitable","actutal_profit"
"1","Uganda","Adjumani","East Moyo",90.726001739502,0,0,0,0,0,53143.9001629353,16325.7459881306,1664.49404716492,2975.40801180154,0,0,0,0,0,68.0659999847412,0,0,46.1059994995594,0,0,384.695982933044,0,0,2901.78000427037,734.552006013691,1636.05598640442,0,0,0,5560.20991076529,328.496002197266,190.432712554932,1796.42003062367,463.860015183687,1477.90039920807,0,0,0,0,0,0,216.855997085571,0,0,92.7159976959229,23.8559989929199,57.8552017211914,2494.37000513449,195.599988251925,187.344470977783,57.9420000612736,4.49399995803833,22.2904453277588,14.7960000783205,0,0,5026.89403266087,219.906005859375,409.047210693359,14.2600001171231,0,0,15.5260004475713,0,0,0,0,0,74900.67,18296.51,5645.42
"2","Uganda","Apac","Kole",0,0,0,0,0,0,6114.79797363281,6114.79797363281,4594.28024291992,3113.31602478027,0,0,0,0,0,0,0,0,1010.92200469971,0,0,31.9759995937347,31.9759995937347,1900.72721099854,1949.94599914551,1949.94599914551,3937.75482177734,0,0,0,6303.75802612305,6303.75802612305,823.009576797485,1313.3500328064,1313.3500328064,3454.44331359863,0,0,0,19.7620003223419,19.7620003223419,10078.8038330078,3848.43200683594,0,0,1075.71399688721,1075.71399688721,1210.08715820312,846.512004852295,846.512004852295,788.542989730835,7224.63012695312,7224.63012695312,1637.01239013672,300.264003753662,0,0,1054.55001831055,1054.55001831055,2895.63005828857,177.342003822327,0,0,137.578001022339,0,0,0,0,0,34522.85,25935,31320.29
"3","Uganda","Apac","Kwania",0,0,0,0,0,0,7959.29592132568,7959.29592132568,10662.6801834106,4486.8560256958,270.744018554688,199.908752441406,0,0,0,281.220002889633,68.3160018920898,55.3733024597168,1374.96998405457,238.809997558594,325.438987731934,40.9159992933273,35.3579994440079,6504.03022384644,4179.49602508545,4179.49602508545,9343.80364227295,0,0,0,8435.62002563477,7463.7900390625,2167.80973243713,1154.03601837158,1154.03601837158,7993.83485412598,0,0,0,28.1800001263618,23.6620000600815,27043.0433959961,5375.03805541992,840.85400390625,256.267559051514,1672.85596084595,1334.17195510864,3205.45176696777,1010.76399421692,887.285991668701,2021.56860542297,9927.20993804932,8898.66591644287,5375.90530204773,396.17999792099,20.1040000915527,265.023651123047,1462.31002044678,1284.57602310181,7322.10971069336,267.372004032135,14.8760004043579,78.9091033935547,196.093997478485,31.467999458313,2483.79885864258,0,0,0,48248.41,34705.51,85304.96
"4","Uganda","Apac","Maruzi",0,0,0,0,0,0,7445.42129516602,7445.42129516602,17227.5953216553,4180.7212677002,472.926010131836,416.390533447266,0,0,0,1187.09181404114,129.28999710083,123.570823669434,1307.88519477844,651.094005584717,892.097568511963,519.378452479839,518.038452446461,11574.7796440125,2543.50045776367,2543.50045776367,14773.3594207764,0,0,0,8320.40084838867,7978.67083740234,3740.40752410889,812.729998588562,812.729998588562,12982.2203369141,0,0,0,42.5463634133339,41.4843634366989,46522.998840332,5359.79247283936,2485.6379699707,744.496480941772,1388.87072563171,1328.25272369385,5584.24048995972,850.400087356567,790.758089065552,3536.23697471619,9484.89302062988,9109.11502075195,9528.20165252686,404.953180789948,35.7239999771118,608.213943481445,1414.34700012207,1344.79700088501,12493.9788131714,260.997543811798,27.7259998321533,169.876415252686,189.817455291748,89.9180002212524,6972.26853942871,0,0,0,45713.75,35805.08,147890.93
"5","Uganda","Apac","Oyam",0,0,0,0,0,0,14056.2739257812,14056.2739257812,12008.3084411621,7315.82194519043,0,0,0,0,0,848.385996818542,0,0,2310.45998001099,176.957992553711,73.7910995483398,671.702001452446,670.674001455307,5554.42986297607,5092.30401611328,5092.30401611328,10364.1139373779,0,0,0,14687.856048584,14354.1220397949,2221.36967086792,1772.44000816345,1772.44000816345,8711.95890808105,0,0,0,53.8520000576973,53.2120000720024,28220.107421875,9182.52401733398,669.89599609375,62.3501529693604,2288.66599655151,2221.47399520874,3464.29166030884,1764.15200805664,1668.66600799561,2119.87334060669,16895.6540527344,16519.1320495605,4332.11589813232,691.70599937439,0,0,2550.47998046875,2442.15598297119,7681.97920227051,430.266003608704,0,0,315.623997688293,23.6919994354248,582.776260375977,0,0,0,80928.17,59721,85397.47
"6","Uganda","Arua","Arua Municipality",96.947998046875,0,0,0,0,0,136.26399230957,136.26399230957,74.3598556518555,367.973999023438,0,0,0,0,0,42.1259994506836,0,0,29.8379993438721,0,0,42.5060005187988,0,0,126.940002441406,126.940002441406,85.2446823120117,0,0,0,130.089996337891,0,0,31.9659996032715,31.9659996032715,61.8595428466797,0,0,0,0,0,0,0,0,0,144.832000732422,0,0,127.839996337891,0,0,30.3899993896484,0,0,11.4060001373291,0,0,162.998001098633,0,0,8.48799991607666,0,0,6.04199981689453,0,0,0,0,0,1496.65,295.17,221.46
"7","Uganda","Arua","Ayivu",457.875999450684,0,0,0,0,0,705.009994506836,705.009994506836,839.707431793213,2226.17807006836,0,0,0,0,0,200.815998077393,0,0,167.068000793457,0,0,205.21000289917,37.484001159668,71.05126953125,683.73999786377,683.73999786377,896.752239227295,0,0,0,763.526008605957,199.889999389648,50.0681800842285,151.18800163269,151.18800163269,671.976245880127,31.5059995651245,19.9979991912842,23.1659049987793,0,0,0,0,0,0,707.569999694824,224.195999145508,132.569564819336,626.386001586914,111.195999145508,37.042797088623,144.812000274658,27.6340007781982,69.5198822021484,54.8979997634888,0,0,770.473983764648,141.641998291016,166.535903930664,41.1319990158081,0,0,30.5099997520447,0,0,0,0,0,7967.9,2301.98,2958.39
"8","Uganda","Arua","Koboko",39.0319976806641,0,0,0,0,0,659.023998260498,631.43399810791,1109.95040893555,1206.20601654053,0,0,7.19999980926514,3.59999990463257,761.392761230469,253.67799949646,0,0,235.817999839783,33.9700012207031,26.3944988250732,93.5360021591187,30.5900011062622,420.5498046875,607.443990707397,577.599990844727,1025.18252944946,0,0,0,986.628005981445,263.295997619629,277.80216217041,51.0080010890961,49.4120011329651,635.169889450073,7.09200036525726,6.46200037002563,19.2384262084961,7.19999980926514,3.59999990463257,1024.521484375,0,0,0,29.7600002288818,0,0,848.450016021729,470.970008850098,242.191383361816,13.3680000305176,0,0,71.1679992675781,0,0,566.809997558594,120.983993530273,982.414916992188,27.3539996147156,0,0,37.8419990539551,6.25400018692017,188.755615234375,0.558000022545457,0.540000021457672,95.8710021972656,5749.18,2198.71,6809.43
"9","Uganda","Arua","Madi-Okollo",1974.4460029602,0,0,0,0,0,2907.30403137207,579.451995849609,451.642635345459,6482.14196777344,0,0,0,0,0,869.256006240845,0,0,711.31600189209,0,0,854.630012512207,0,0,2869.66802597046,589.743995666504,501.769687652588,0,0,0,2841.52603149414,0,0,582.083993911743,113.656001091003,356.645980834961,0,0,0,2.50799989700317,0,0,98.0700035095215,0,0,106.586003065109,0,0,3985.94200515747,0,0,544.917999267578,0,0,177.603998184204,0,0,2793.50198364258,0,0,169.741998672485,0,0,140.286000490189,0,0,4.16400003433228,0,0,28115.69,1282.85,1310.06
"10","Uganda","Arua","Maracha",487.319999694824,0,0,0,0,0,972.314010620117,972.314010620117,1790.61965942383,3338.2919921875,0,0,0,0,0,245.377998352051,0,0,251.63800239563,0,0,244.409994125366,164.747997283936,370.442279815674,985.718017578125,985.718017578125,1919.66304016113,0,0,0,1188.55603027344,780.912017822266,242.265319824219,178.686000823975,178.686000823975,1432.65676879883,84.4559993743896,63.3419990539551,70.9797821044922,0,0,0,0,0,0,632.725986480713,576.619987487793,631.894355773926,773.438011169434,501.980010986328,191.289985656738,165.503998756409,117.545999526978,353.510776519775,69.0359992980957,0,0,929.659980773926,610.977989196777,822.710067749023,49.0759997367859,0,0,39.2680006027222,0,0,0,0,0,10635.48,4952.84,7826.03
"11","Uganda","Arua","Terego",1013.7739944458,0,0,0,0,0,1504.7620010376,936.167999267578,664.63888168335,3300.99792480469,0,0,0,0,0,413.966000556946,0,0,295.650000572205,0,0,506.002002716064,0,0,1372.57199859619,835.444000244141,735.32776260376,0,0,0,1442.12801361084,0,0,317.409996986389,199.029998779297,545.805801391602,0,0,0,0,0,0,0,0,0,0,0,0,2148.90000915527,0,0,289.668002128601,0,0,104.840000629425,0,0,1536.8620223999,0,0,83.7320003509521,0,0,67.5219995975494,0,0,0,0,0,14398.79,1970.64,1945.77
"12","Uganda","Arua","Vurra",711.4700050354,0,0,0.558000013232231,0,0,907.680015563965,800.566017150879,731.028015136719,3580.69198608398,0,0,32.0400009155273,32.0400009155273,149.058288574219,221.320001602173,0,0,281.776002883911,0,0,252.312000274658,0,0,871.364013671875,769.678009033203,773.079612731934,0,0,0,1164.53199005127,0,0,163.523998260498,140.953998565674,623.49475479126,60.3360004425049,0,0,79.765998840332,0,0,0,0,0,621.079988479614,0,0,983.847991943359,0,0,159.962000846863,0,0,68.7280006408691,0,0,1003.66599273682,0,0,70.771999835968,0,0,50.9100003242493,0,0,68.7040009498596,0,0,11355.04,1743.24,2276.66
"13","Uganda","Bugiri","Bukooli",0,0,0,0,0,0,6713.19640159607,6713.19640159607,1768.35537242889,6964.2324142456,0,0,0,0,0,335.534277439117,0,0,1559.29945778847,0,0,76.715999007225,17.8740005493164,222.66654586792,1835.84188508987,1835.84188508987,2019.86884260178,0,0,0,26271.4901275635,5419.52593994141,260.140342712402,26361.4866333008,26361.4866333008,2264.57260227203,0,0,0,0,0,0,5739.16718292236,0,0,833.808004379272,256.260005950928,256.595695495605,1157.56609725952,400.725997924805,155.199634552002,1578.03727865219,371.686004638672,302.866870880127,2449.88781762123,0,0,5990.07657432556,1574.0400390625,561.99006652832,254.065180540085,0,0,254.815642595291,0,0,0,0,0,88375.22,42950.64,7812.26
"14","Uganda","Bundibugyo","Bwamba",81.0054547488689,0,0,0.129818186163902,0,0,1910.75451041758,1194.33651065826,112.566643714905,507.855979919434,0,0,0,0,0,2.49000012874603,0,0,12.5700006484985,0,0,1.53999996185303,0,0,3161.04009246826,934.290031433105,39.4874401092529,0,0,0,23262.0314674377,0,0,0,0,0,30.14399933815,0,0,211.222905904055,0,0,5.91000032424927,0,0,0,0,0,12.4935454465449,0,0,129.397997897118,0,0,1.64600008539855,0,0,151.472004830837,0,0,27.0534547325224,0,0,16.172000169754,0,0,120.877725601196,0,0,29645.81,2128.63,152.05
"15","Uganda","Bundibugyo","Ntoroko",146.927278919145,0,0,0,0,0,673.386530637741,0,0,1672.40370082855,0,0,0,0,0,28.2087155133486,0,0,47.5083082355559,0,0,14.5144224725664,0,0,1184.77850389481,0,0,0,0,0,7646.45503234863,0,0,0.224000006914139,0,0,44.5233340263367,0,0,56.340001359582,0,0,45.6348206698895,0,0,4.92799985408783,0,0,23.7985127270222,0,0,764.707967281342,0,0,9.88149594701827,0,0,519.688488125801,0,0,17.2406099289656,0,0,14.62926861085,0,0,37.1460015773773,0,0,12952.92,0,0
"16","Uganda","Bushenyi","Buhweju",0,0,0,0,0,0,5006.44390869141,5006.44390869141,1131.51280212402,0.98999996483326,0,0,22.4879994988441,22.4879994988441,1467.12789916992,0,0,0,0,0,0,0,0,0,0.504000008106232,0.504000008106232,69.1688766479492,0,0,0,18075.4136962891,16494.2416992188,180.208383560181,0,0,0,0,0,0,173.566002845764,65.7659997940063,1282.86502075195,0,0,0,60.5919990539551,60.5919990539551,46.0193099975586,461.273994445801,378.843994140625,135.500053405762,25.8999996185303,25.8999996185303,84.8639450073242,11.3959999084473,0,0,630.253970861435,627.913970947266,180.785316467285,445.178005218506,0,0,179.715995788574,0,0,295.032001495361,255.342002868652,276.472442626953,25388.75,22938.04,4854.52
"17","Uganda","Bushenyi","Bunyaruguru",56.2739996910095,0,0,0,0,0,783.192002046853,766.122001647949,226.981422424316,148.782563716173,0,0,0.160000000149012,0.160000000149012,1302.62045288086,38.046000957489,0,0,25.2360015455633,0,0,0,0,0,2306.5869730711,1191.84446704388,209.433483123779,0,0,0,4939.77450168133,0,0,0,0,0,0,0,0,9.46399998664856,0,0,79.7579956054688,0,0,46.9560012817383,0,0,70.9159982651472,0,0,9.04200002551079,0,0,6.81000009179115,0,0,6242.94711279869,0,0,68.4439995288849,0,0,34.8820007443428,0,0,36.6519994735718,0,0,14903.92,1958.13,1739.04
"18","Uganda","Bushenyi","Igara",0,0,0,0,0,0,5000.14993858337,5000.14993858337,2516.37440490723,23.4802443981171,0,0,103.488290604204,103.488290604204,7362.54724121094,5.37073183059692,0,0,0,0,0,0,0,0,34.669217986986,34.669217986986,140.942361831665,0,0,0,30957.2248630524,29216.0905761719,649.318206787109,0,0,0,0,0,0,69.2879985570908,67.6079986095428,4571.64608764648,26.4731693267822,0,0,378.179260253906,265.205993652344,850.454635620117,452.145620107651,438.434010267258,506.635097503662,0,0,0,2.53170728683472,0,0,3696.43027019501,2880.5879907608,768.020149230957,310.410920500755,0,0,192.364194154739,0,0,322.198007106781,311.726006984711,1008.80339813232,41574.4,38317.96,18374.74
"19","Uganda","Bushenyi","Ruhinda",363.916004180908,56.1599998474121,22.3520832061768,0,0,0,5366.76120376587,5366.76120376587,2490.67115783691,3182.92086791992,0,0,59.2259992361069,59.2259992361069,2079.6544342041,25.403561592102,0,0,59.3358058929443,10.0620002746582,16.3592128753662,0.636000037193298,0,0,891.882720947266,891.882720947266,859.25609588623,0,0,0,27855.826171875,23204.9396972656,682.818603515625,0,0,0,0,0,0,101.38200032711,99.5620002746582,4270.21405029297,125.218097686768,0,0,710.345916748047,174.156005859375,370.855102539062,615.52151966095,558.182006835938,486.178676605225,81.83922290802,12.9420003890991,355.641754150391,40.3160490989685,0,0,3161.44213867188,997.35595703125,825.695526123047,201.250436782837,0,0,168.433264732361,49.765998840332,381.707580566406,291.062002778053,275.662002563477,930.237129211426,43302.72,31756.66,13771.64
"20","Uganda","Bushenyi","Sheema",0,0,0,0,0,0,4803.50798034668,4803.50798034668,2034.62678527832,474.544006347656,0,0,280.349996566772,280.349996566772,1555.97871398926,0,0,0,16.478000164032,0,0,8.5959997177124,8.5959997177124,242.159339904785,53.773998260498,53.773998260498,788.99055480957,0,0,0,21318.8701171875,21318.8701171875,465.871374130249,0,0,0,0,0,0,1193.14602661133,1193.14602661133,3425.1569519043,0,0,0,1038.29202270508,1038.29202270508,794.659530639648,467.35599899292,467.35599899292,395.364032745361,112.157999038696,112.157999038696,655.360008239746,66.0579986572266,0,0,441.335983276367,441.335983276367,227.645576477051,305.598001480103,0,0,175.280000686646,0,0,384.550006866455,384.550006866455,728.217189788818,31139.89,30101.94,11314.03
"21","Uganda","Busia","Samia-Bugwe",0,0,0,0,0,0,3369.37203979492,2740.97604370117,1138.19217014313,4076.77398681641,0,0,0,0,0,0,0,0,864.247997283936,0,0,26.2639999389648,12.96399974823,101.332565307617,351.062002182007,319.560001373291,1259.09646892548,0,0,0,10242.0239868164,6146.89599609375,169.61771774292,1978.46401977539,1978.46401977539,793.999219894409,43.5679988861084,22.1759986877441,48.8637847900391,0,0,0,2942.9479675293,0,0,683.893985748291,259.046001434326,242.869901657104,1700.05802154541,1000.09001159668,167.734724998474,505.483993530273,306.353996276855,398.985841751099,1109.97805976868,0,0,3654.89797973633,2103.55798339844,646.490154266357,136.64600276947,0,0,146.47400188446,0,0,0,0,0,31832.16,14890.08,4967.18
"22","Uganda","Gulu","Aswa",0,0,0,0,0,0,3480.69036102295,3480.69036102295,4065.16640853882,907.597659826279,0,0,0,0,0,0,0,0,576.412004470825,0,0,7.4480000436306,0,0,2732.93128442764,2732.93128442764,3285.14683532715,0,0,0,1194.55601263046,731.752012252808,618.445262908936,459.06431388855,459.06431388855,1943.51892089844,0,0,0,0,0,0,2881.58195495605,0,0,857.655986785889,466.941993713379,842.393569946289,1128.38701820374,667.320011138916,397.990798950195,980.261991500854,623.591993331909,538.25923538208,147.098665969446,0,0,945.191000461578,600.529996871948,1535.91569519043,75.4000006318092,0,0,108.924666471779,0,0,0,0,0,16483.2,9762.82,13226.84
"23","Uganda","Gulu","Gulu",0,0,0,0,0,0,1375.20401000977,1375.20401000977,2371.23297119141,403.622001647949,0,0,0,0,0,6.32399988174438,0,0,238.228004455566,62.3520011901855,26.1330089569092,0,0,0,1100.86199951172,1100.86199951172,1687.33389282227,0,0,0,481.503997802734,481.503997802734,591.333038330078,168.715995788574,168.715995788574,1034.54179382324,0,0,0,0,0,0,1003.76397705078,261.533996582031,22.4955139160156,237.073997497559,237.073997497559,854.793960571289,405.706001281738,405.706001281738,372.919021606445,426.695991516113,426.695991516113,591.634994506836,70.0900020599365,0,0,418.248001098633,418.248001098633,1591.21655273438,42.8620014190674,0,0,35.6740007400513,9.22399997711182,204.265594482422,0,0,0,6414.57,4947.12,9347.9
"24","Uganda","Gulu","Kilak",25.42799949646,0,0,0,0,0,8864.07591891289,7245.88394904137,6070.05211830139,1548.2439917326,0,0,0,0,0,689.168009288609,0,0,909.253997132182,0,0,39.1919995546341,0,0,4239.53001761436,4023.98601913452,4817.92570877075,0,0,0,1836.23799455166,442.080003023148,564.35217666626,662.308003425598,596.746002197266,3023.7393913269,19.9200005531311,0,0,0,0,0,5218.07804393768,0,0,1888.90997314453,549.471994400024,1010.37863540649,2912.12200593948,666.998000144958,478.170513153076,1533.4180072844,371.330003023148,541.183536529541,239.792002908885,0,0,1515.85797333717,357.053997516632,1497.01434707642,176.643998604268,0,0,200.795999974012,0,0,0,0,0,32518.98,14253.55,18002.82
"25","Uganda","Gulu","Nwoya",235.502000808716,0,0,0,0,0,6508.9680512026,4724.39642358571,4787.87182331085,2616.9442877844,0,0,0,0,0,1737.07391774654,0,0,1296.3786618188,0,0,292.263999834657,0,0,5203.35868025199,3786.87665570155,4063.07504653931,0,0,0,2886.4902337268,281.862007141113,355.543128967285,766.585554141551,590.462097276002,2285.28878593445,0,0,0,5.16800002753735,0,0,6972.47204518318,0,0,2165.34628875181,211.075996398926,431.798027038574,3516.58057475463,231.211994171143,215.305519104004,2104.32693002187,254.752002716064,303.252746582031,359.151107862592,0,0,1992.94565434009,248.309989929199,792.264266967773,358.466899931431,0,0,280.975550115108,0,0,0,0,0,39299,10328.95,13234.4
"26","Uganda","Gulu","Omoro",0,0,0,0,0,0,6406.43200683594,6406.43200683594,8352.72346496582,2216.04797744751,0,0,0,0,0,256.574003696442,0,0,1301.72200393677,109.318000793457,58.498743057251,40.7359995543957,17.9879999756813,396.901565551758,5403.43999481201,5403.43999481201,6609.27891921997,0,0,0,3373.82795333862,2360.74195861816,1819.96595001221,1702.91201019287,1702.91201019287,4213.75639724731,0,0,0,3.16000002622604,2.71200001239777,2438.8479309082,5492.135887146,476.515991210938,51.1390571594238,1207.6579914093,814.217992782593,2446.38069915771,2141.12798881531,1313.99598884583,1180.20448112488,3149.1100025177,2329.80801010132,1915.75904464722,353.414001941681,0,0,1965.49799919128,1293.55801010132,4584.8405456543,243.622001647949,0,0,193.832002162933,17.0100002288818,469.123657226562,0,0,0,35451.25,22248.65,34537.42
