"","COUNTRY","NAME_1","ACOF_ha_spam","ACOF_area_profitable_ha","ACOF_actual_profit","BARL_ha_spam","BARL_area_profitable_ha","BARL_actual_profit","BEAN_ha_spam","BEAN_area_profitable_ha","BEAN_actual_profit","CASS_ha_spam","CASS_area_profitable_ha","CASS_actual_profit","CHIC_ha_spam","CHIC_area_profitable_ha","CHIC_actual_profit","COCO_ha_spam","COCO_area_profitable_ha","COCO_actual_profit","COTT_ha_spam","COTT_area_profitable_ha","COTT_actual_profit","COWP_ha_spam","COWP_area_profitable_ha","COWP_actual_profit","GROU_ha_spam","GROU_area_profitable_ha","GROU_actual_profit","LENT_ha_spam","LENT_area_profitable_ha","LENT_actual_profit","MAIZ_ha_spam","MAIZ_area_profitable_ha","MAIZ_actual_profit","PIGE_ha_spam","PIGE_area_profitable_ha","PIGE_actual_profit","PMIL_ha_spam","PMIL_area_profitable_ha","PMIL_actual_profit","POTA_ha_spam","POTA_area_profitable_ha","POTA_actual_profit","RCOF_ha_spam","RCOF_area_profitable_ha","RCOF_actual_profit","SMIL_ha_spam","SMIL_area_profitable_ha","SMIL_actual_profit","SORG_ha_spam","SORG_area_profitable_ha","SORG_actual_profit","SOYB_ha_spam","SOYB_area_profitable_ha","SOYB_actual_profit","SUGC_ha_spam","SUGC_area_profitable_ha","SUGC_actual_profit","SWPO_ha_spam","SWPO_area_profitable_ha","SWPO_actual_profit","TEAS_ha_spam","TEAS_area_profitable_ha","TEAS_actual_profit","TOBA_ha_spam","TOBA_area_profitable_ha","TOBA_actual_profit","WHEA_ha_spam","WHEA_area_profitable_ha","WHEA_actual_profit","total_cropland","total_profitable","actutal_profit"
"11","Kenya","Kakamega",0,0,0,0,0,0,43437.0298919678,43437.0298919678,13375.7814559937,3071.14202594757,140.414001464844,73.7413101196289,0,0,0,0,0,0,4.54200005531311,2.54999995231628,18.2877159118652,1257.80600166321,1160.73399925232,3493.39225769043,1018.07200908661,1018.07200908661,13188.4378356934,1.47000001370907,1.47000001370907,2129.66754150391,75784.9254150391,70423.1815185547,2818.6982793808,0,0,0,1490.79997420311,1386.84997725487,1345.39518022537,623.81999072805,542.479986760765,28569.8096313477,0,0,0,0,0,0,9528.85597229004,8816.15196228027,2381.08981227875,202.949998237193,184.797998286784,5421.86478424072,8905.45406460762,387.274017333984,205.18310546875,6261.71990585327,5785.75991439819,14660.3926849365,2856.75792169571,0,0,732.386016905308,167.800005912781,1153.49842834473,13.691999912262,13.691999912262,183.193813323975,155191.42,133468.26,89018.44
"12","Kenya","Kericho",2995.33565711975,0,0,177.381998062134,0,0,19251.8797798157,8768.73292922974,851.677824020386,154.997990131378,0,0,0,0,0,0,0,0,30.1920009851456,0,0,182.940001487732,0,0,91.2960025351495,57.7640014570206,765.609491348267,2.70000004768372,2.70000004768372,355.487678527832,43387.8609542847,0,0,0,0,0,1355.99995994568,0,0,1348.40000772476,0,0,0,0,0,0,0,0,1769.06732463837,0,0,113.359994910657,0,0,2754.11607968807,0,0,571.785992980003,0,0,35481.2354125977,0,0,0,0,0,1218.22934877872,0,0,110886.78,8829.2,1972.78
"13","Kenya","Kiambu",13971.826488018,0,0,99.0483522415161,0,0,30460.1047058105,21428.6499938965,1796.36927127838,128.158623769879,0,0,0,0,0,0,0,0,0.0280000008642673,0,0,283.990003108978,0,0,2.99206439219415,0.216000005602837,36.0013465881348,25.0894538983703,0.421999998390675,314.069158554077,41277.910949707,665.067993164062,25.6879539489746,599.880004882812,0,0,30.452640414238,0,0,17778.4321212769,769.290008544922,2129.94750976562,0,0,0,0,0,0,92.7712626755238,1.80599999427795,23.4104595184326,7.36600002646446,0,0,0,0,0,3464.41916894913,73.566004037857,315.211776733398,17140.2294790745,0,0,0.618432357907295,0,0,336.987200737,19.746000289917,70.7302627563477,125700.31,22958.76,4711.42
"14","Kenya","Kilifi",0,0,0,0,0,0,148.825337529182,0,0,8936.68481755257,0,0,0,0,0,0,0,0,0,0,0,5516.15044689178,0,0,0,0,0,0,0,0,46674.8780075088,0,0,90.5359469652176,0,0,208.924317354336,0,0,0,0,0,0,0,0,0,0,0,1510.89954948425,0,0,0,0,0,0,0,0,354.196357250214,0,0,0,0,0,0,0,0,0,0,0,63441.08,0,0
"15","Kenya","Kirinyaga",17267.7659912109,0,0,0,0,0,27524.1437683105,12700.5877380371,1139.87191009521,108.285998344421,0,0,5294.92388916016,3498.56188964844,202.306537628174,0,0,0,78.5999984741211,0,0,788.969988822937,0,0,0,0,0,0.348000008612871,0.250000009313226,465.586719512939,31402.5982666016,403.820007324219,57.5551452636719,135.653995394707,18.3999999761581,157.697113990784,70.2919979095459,0,0,3306.51602554321,158.154006958008,1421.85327148438,0,0,0,0,0,0,515.226009011269,1.29999995231628,51.3770141601562,17.4759996533394,0,0,0,0,0,5807.08193969727,0,0,8352.07789611816,0,0,141.754000663757,0,0,64.3439984321594,4.76999998092651,106.691635131836,100876.06,16785.84,3602.95
"16","Kenya","Kisii",0,0,0,0,0,0,86.3119964599609,86.3119964599609,315.813800811768,1070.58197784424,0,0,0,0,0,0,0,0,402.834005728364,212.526000976562,36.3177871704102,104.706001758575,104.706001758575,886.167640686035,1178.33401489258,1178.33401489258,5254.42524719238,54.3220008611679,54.3220008611679,6361.41455078125,68522.2478027344,49709.2277832031,1039.07374382019,0,0,0,10790.7540130615,8376.31999206543,548.412980079651,630.028001785278,535.182002544403,17794.0310668945,0,0,0,0,0,0,2990.9780292511,2742.24602890015,985.74970626831,523.401989459991,523.401989459991,1676.97581481934,1699.51598548889,0,0,0,0,0,11477.4957237244,0,0,0,0,0,0,0,0,99531.49,63522.57,34898.39
"17","Kenya","Kisumu",275.439994812012,0,0,0,0,0,1751.39196777344,1087.14199447632,597.575156211853,1964.9652671814,0,0,0,0,0,0,0,0,498.517578363419,0,0,1712.66369628906,99.4139976501465,152.161544799805,903.590538978577,323.641994476318,1033.1738948822,0,0,0,23482.5811157227,4169.11413574219,141.378978729248,0,0,0,419.62885004282,22.1700005531311,116.804489135742,14.9751206003129,0.733999982476234,2345.79699707031,0,0,0,0,0,0,7199.05158996582,1152.60198974609,112.74227142334,15.8383636847138,1.83600002527237,258.738872528076,12892.2546181679,0,0,290.388000965118,118.565994262695,640.198608398438,2560.54605865479,0,0,0,0,0,0.924000024795532,0,0,53982.75,6975.22,5398.57
"18","Kenya","Kitui",865.493980407715,0,0,0,0,0,69767.3470278531,27734.2238006592,4040.30906772614,1703.30133001879,0,0,0,0,0,0,0,0,3988.64365897328,0,0,57028.0495931581,524.385986328125,64.9438934326172,0,0,0,0,0,0,116525.190928638,863.443969726562,58.4510307312012,40733.8492207453,16779.3119430542,2659.97005224228,30683.3756511956,64.3759994506836,34.1959342956543,72.9580011591315,0,0,0,0,0,0,0,0,30682.2533109337,176.774002075195,44.0109825134277,0,0,0,0,0,0,706.995340103284,0.939999997615814,435.422576904297,0,0,0,225.028669396415,0,0,0,0,0,352982.48,46143.45,7337.3
"19","Kenya","Kwale",4.41599988937378,0,0,0,0,0,588.884147405624,36.4590981006622,819.868026733398,2975.57898426056,0,0,0,0,0,0,0,0,0.288000017404556,0,0,1590.17599487305,19.0799999237061,16.6936378479004,2.66185361146927,0,0,0,0,0,14419.2055145949,105.894191980362,75.3804988861084,8.66838154010475,0.43114634975791,757.406463623047,50.5436252504587,0.30799999833107,8.27519989013672,0,0,0,0,0,0,0,0,0,10692.3863830566,140.2080078125,13.1030654907227,0,0,0,0,0,0,605.91375579685,7.15199986100197,208.840911865234,19.0120010375977,0,0,0,0,0,0,0,0,30957.73,309.54,1899.56
"20","Kenya","Laikipia",765.144175082445,0,0,71.2380981445312,0,0,19583.2155914307,0,0,1.66800002008677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762000024318695,0,0,0,0,0,31314.9600830078,0,0,0,0,0,198.11924469471,0,0,3774.07572793961,0,0,0,0,0,0,0,0,333.640706300735,0,0,3.56016413867474,0,0,0,0,0,409.037996411324,0,0,391.661410331726,0,0,12.2826333791018,0,0,5508.67410755157,0,0,62368.04,0,0
"21","Kenya","Lamu",0,0,0,0,0,0,1.83757576346397,0.890909075737,83.2585601806641,1668.74086093903,0,0,0,0,0,0,0,0,0,0,0,1347.4039440155,0,0,0,0,0,0,0,0,7905.04349517822,0,0,97.759888291359,54.0590915679932,232.306186676025,106.274289265275,0,0,0,0,0,0,0,0,0,0,0,393.127916812897,0,0,0,0,0,0,0,0,71.47412109375,0,0,0,0,0,0,0,0,0,0,0,11591.66,54.95,315.56
"22","Kenya","Machakos",15150.6262084246,301.166000366211,21.0375270843506,0,0,0,96769.7617034912,53295.6955566406,7099.93783950806,4521.40597772598,0,0,0,0,0,0,0,0,779.289997790009,67.3759980201721,36.9854965209961,21217.1070555449,6912.84799957275,1459.71145820618,0,0,0,1136.75870830938,790.859991073608,7453.28144454956,158788.313720703,43164.7424316406,1113.77128982544,49030.5637817383,24192.2956542969,3601.51654052734,1987.223985672,466.659993171692,460.996868133545,476.315097382292,9.97599999606609,23326.2812194824,0,0,0,0,0,0,8936.54227638245,2572.67198944092,1004.35592651367,1.83000001311302,0,0,0,0,0,6502.48396420479,1345.72599411011,6145.02042388916,365.940008163452,0,0,64.6139982715249,0,0,2.35199993848801,0,0,365731.12,133120.03,51722.89
"23","Kenya","Makueni",2289.25746059418,0,0,0,0,0,56318.2354264259,30291.7082519531,4926.34397315979,554.851093530655,0,0,0,0,0,0,0,0,9547.60697877407,0,0,33553.917572856,6509.37802124023,606.9455909729,2.56909087300301,0.204000011086464,42.3207130432129,778.91508948803,733.361998558044,4154.41606521606,107914.429898262,16476.5960693359,475.564512252808,30343.4360336363,15364.0998840332,3032.08600616455,2973.90928486735,180.046000957489,196.346611976624,55.4425462707877,1.55200000852346,6182.49957275391,0,0,0,0,0,0,8163.30915260315,1224.16000366211,470.439310073853,0,0,0,0,0,0,1019.60181475431,225.651998519897,2694.67060852051,0,0,0,1.82000000402331,0,0,17.1435458660126,0,0,253534.45,71006.76,22781.64
"24","Kenya","Mandera",0,0,0,0,0,0,59.494437545538,0,0,0.119636364281178,0,0,0,0,0,0,0,0,0.286363631486893,0,0,349.230000078678,0,0,222.779460288584,0,0,0,0,0,2181.27245998383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096.8592345193,0,0,0,0,0,0.254545450210571,0,0,0,0,0,0,0,0,3.97881812229753,0,0,0,0,0,3914.28,0,0
"25","Kenya","Marsabit",0,0,0,13.4100008010864,0,0,8788.4537910819,54.1717083454132,397.232032775879,0,0,0,0,0,0,0,0,0,0,0,0,217.274093389511,0,0,18.006844855845,0,0,0,0,0,10720.1577451527,0,0,9.4869092553854,0,0,195.048517879099,0,0,1.17000004649162,0,0,0,0,0,0,0,0,729.667635433376,0,0,16.4783241227269,0,0,0,0,0,2.37670514546335,0,0,0,0,0,2.20772718824446,0,0,157.403957605362,0,0,20871.15,54.17,397.23
"26","Kenya","Meru",26982.610395968,0,0,1436.21896779537,33.3419990539551,35.9579238891602,88846.3912963867,26386.5676269531,1339.41544914246,1514.32029700279,0,0,0,0,0,0,0,0,4703.14834141731,0,0,5844.25632095337,98.406005859375,33.951904296875,2034.93000602722,1210.86201477051,437.440737724304,948.47198343277,387.709995269775,1148.71477127075,85504.0027885437,2095.47192382812,35.8469924926758,4313.6521692276,722.02600479126,484.582118034363,6868.42636606097,289.60400390625,14.7840385437012,17726.7785329819,320.514007568359,315.758331298828,0,0,0,0,0,0,11693.9533958435,169.020004272461,31.7025089263916,0.0720000043511391,0,0,0,0,0,1651.58199501038,17.681999206543,150.442367553711,11138.2801790312,0,0,2453.02664160728,0,0,14703.8708190918,165.839996337891,41.1651077270508,288363.98,31897.05,4069.76
"27","Kenya","Migori",171.948878765106,0,0,0,0,0,1407.81731033325,1292.50999069214,3041.97562026978,15641.0112915039,0,0,28,28,934.174224853516,0,0,0,115.723005890846,0,0,1105.1961812973,594.840001106262,611.713173866272,915.924555838108,887.653983056545,4698.89371490479,39.1540004014969,39.1540004014969,3724.66358947754,56268.481338501,29636.8562011719,771.754400253296,0,0,0,3941.76056098938,2450.36000823975,388.500615119934,1617.53000867367,1461.13799512386,12083.1524810791,0,0,0,426.935997009277,252.535999298096,72.660478591919,17368.7619476318,9261.32208251953,685.524279594421,166.553997777402,142.121997945011,882.049270629883,19288.9843959808,0,0,982.202026367188,379.485992431641,445.558376312256,0,0,0,1.60843903198838,0,0,0,0,0,119487.59,46425.99,28340.62
"28","Kenya","Mombasa",0,0,0,0,0,0,15.5555553436279,0,0,927.422241210938,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,2122.83101367205,0,0,65.3333358764648,0,0,22.088888168335,0,0,0,0,0,0,0,0,0,0,0,18.3555564880371,0,0,0,0,0,0,0,0,103.049775574356,0,0,0,0,0,0,0,0,0,0,0,3834.64,0,0
"29","Kenya","Murang'a",20205.1882553101,0,0,0,0,0,27648.7775878906,16185.3215942383,2489.40107536316,567.40999045968,0,0,0,0,0,0,0,0,53.602000951767,0,0,688.942006587982,0,0,0,0,0,1.77400003187358,1.06200001947582,491.126012802124,43776.481338501,4525.66529846191,252.754932403564,1783.838078022,1238.07205057144,196.032030105591,38.0640001296997,0,0,6591.09268951416,1355.03532409668,9973.00537109375,0,0,0,0,0,0,400.34004932642,31.4420476555824,232.530303955078,8.42000007629395,0,0,0,0,0,13426.8901481628,47.4119987487793,253.431213378906,16558.2276687622,0,0,0,0,0,93.4726705551147,7.95600032806396,64.4497451782227,131842.52,23391.97,13952.74
"30","Kenya","Nairobi",3777.7493057251,0,0,0,0,0,13779.1374206543,3023.98187255859,133.433700561523,101.453752338886,0,0,0,0,0,0,0,0,0,0,0,67.836109161377,0,0,0,0,0,153.710393570364,0,0,14653.6800537109,0,0,48.8222737312317,0,0,0,0,0,5072.70160102844,0,0,0,0,0,0,0,0,37.88214173913,0,0,2.86036360263824,0,0,0,0,0,1482.68728351593,0,0,3015.64202880859,0,0,0,0,0,9.16156101226807,0,0,42203.32,3023.98,133.43
"31","Kenya","Nakuru",2742.40006160736,0,0,6141.23082244396,0,0,39057.3401569203,1069.85549926758,48.8355484008789,3.72399994730949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.793659105897,10.5724544525146,125.423948287964,0,0,0,71697.6397556141,0,0,0,0,0,1150.27163763344,0,0,14722.875109449,0,0,0,0,0,0,0,0,510.68891332671,0,0,30.2799998000264,0,0,0,0,0,1131.61590690911,0,0,2479.45316433907,0,0,29.0451190192252,0,0,21516.6793951429,0,0,161340.03,1080.43,174.25
"32","Kenya","Nandi",128.965996026993,0,0,81.564001083374,0,0,5592.26728057861,4460.8392868042,2992.29910850525,257.697997093201,0,0,0,0,0,0,0,0,58.6080012321472,0,0,138.730000019073,82.9999990463257,266.717039108276,109.736001253128,109.736001253128,2301.82624816895,0.408000007271767,0.408000007271767,905.705718994141,45384.2541503906,5799.44592285156,215.313091278076,0,0,0,513.485175609589,82.2419958114624,119.804388046265,877.326513290405,121.297998428345,3660.85623168945,0,0,0,0,0,0,770.265764772892,417.485996246338,200.937711715698,4.33999994769692,0.342000018805265,233.145568847656,2531.65802097321,0,0,260.970000863075,144.88200378418,1247.73162841797,19281.2738037109,0,0,28.2780015468597,0,0,1468.6836938858,23.4160003662109,443.794689178467,77488.51,11243.1,12588.13
"33","Kenya","Narok",63.1079995632172,5.46000003814697,16.1730651855469,7896.28004407883,0,0,12477.9194335938,4193.93608665466,6260.63712787628,271.580662028864,0,0,1.81200003623962,1.81200003623962,247.483383178711,0,0,0,0.329999998211861,0,0,9.68400001525879,9.68400001525879,32.4904403686523,105.231154128909,97.1660025566816,2269.56847000122,2.98800015449524,2.98800015449524,525.51155090332,104235.094047546,33630.677734375,969.457992553711,0,0,0,1400.32189695723,1250.30529856682,427.028848648071,8896.93471980095,160.213091373444,17776.7464599609,0,0,0,29.1413352489471,0,0,1129.03278276697,365.93027305603,922.138679504395,10.7400002479553,4.18800008296967,444.060173034668,688.289006710052,0,0,226.433391094208,80.2479982376099,1625.91557312012,1045.91996955872,0,0,93.1082145944238,16.5900001525879,122.544891357422,49178.2413197607,0.209999993443489,380.713348388672,187762.19,39819.41,32020.47
"34","Kenya","Nyamira",3.64000010490417,3.64000010490417,42.5723152160645,0,0,0,135.323989868164,135.323989868164,1158.85278320312,667.896011352539,0,0,0,0,0,0,0,0,78.713996887207,0,0,125.9880027771,125.9880027771,234.480842590332,368.324010848999,368.324010848999,4184.67868041992,10.9080002307892,10.9080002307892,1564.072265625,43769.6218261719,39483.5676269531,829.041130065918,0,0,0,3163.24404239655,2923.24404239655,244.697222232819,372.591999053955,330.013999938965,15760.8706359863,0,0,0,0,0,0,1018.6240234375,942.184020996094,796.133699417114,399.910007834435,399.910007834435,1039.78295898438,6.48000001907349,0,0,11.507999420166,11.507999420166,1296.03930664062,11553.5178833008,0,0,11.0600004196167,11.0600004196167,334.949462890625,0.140000000596046,0.140000000596046,620.459228515625,61697.5,44745.81,28106.63
"35","Kenya","Nyandarua",80.2979991436005,0,0,227.386001586914,0,0,4892.80799865723,0,0,58.0853334367275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.37999998033047,0,0,0,0,0,14627.2980651855,0,0,0,0,0,84.294001698494,0,0,12821.9918823242,0,0,0,0,0,0,0,0,34.5819999873638,0,0,0.220000008121133,0,0,0,0,0,12131.7669754028,0,0,38.0520014762878,0,0,0.413999989628792,0,0,4249.1986656189,0,0,49252.78,0,0
"36","Kenya","Nyeri",14932.0339813232,0,0,12.8940000534058,0,0,28183.1347503662,11514.0117950439,611.118505477905,0.738000020384789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138000003993511,0.110000003129244,105.952621459961,32205.6570892334,0,0,0,0,0,10.550999879837,0,0,16746.403503418,0,0,0,0,0,0,0,0,148.476469039917,0,0,0.22245454788208,0,0,0,0,0,2565.25682663918,0,0,11407.2869911194,0,0,0,0,0,5106.73398786783,0,0,111319.54,11514.13,717.07
