"","COUNTRY","NAME_1","ACOF_ha_spam","ACOF_area_profitable_ha","ACOF_actual_profit","BARL_ha_spam","BARL_area_profitable_ha","BARL_actual_profit","BEAN_ha_spam","BEAN_area_profitable_ha","BEAN_actual_profit","CASS_ha_spam","CASS_area_profitable_ha","CASS_actual_profit","CHIC_ha_spam","CHIC_area_profitable_ha","CHIC_actual_profit","COCO_ha_spam","COCO_area_profitable_ha","COCO_actual_profit","COTT_ha_spam","COTT_area_profitable_ha","COTT_actual_profit","COWP_ha_spam","COWP_area_profitable_ha","COWP_actual_profit","GROU_ha_spam","GROU_area_profitable_ha","GROU_actual_profit","LENT_ha_spam","LENT_area_profitable_ha","LENT_actual_profit","MAIZ_ha_spam","MAIZ_area_profitable_ha","MAIZ_actual_profit","PIGE_ha_spam","PIGE_area_profitable_ha","PIGE_actual_profit","PMIL_ha_spam","PMIL_area_profitable_ha","PMIL_actual_profit","POTA_ha_spam","POTA_area_profitable_ha","POTA_actual_profit","RCOF_ha_spam","RCOF_area_profitable_ha","RCOF_actual_profit","SMIL_ha_spam","SMIL_area_profitable_ha","SMIL_actual_profit","SORG_ha_spam","SORG_area_profitable_ha","SORG_actual_profit","SOYB_ha_spam","SOYB_area_profitable_ha","SOYB_actual_profit","SUGC_ha_spam","SUGC_area_profitable_ha","SUGC_actual_profit","SWPO_ha_spam","SWPO_area_profitable_ha","SWPO_actual_profit","TEAS_ha_spam","TEAS_area_profitable_ha","TEAS_actual_profit","TOBA_ha_spam","TOBA_area_profitable_ha","TOBA_actual_profit","WHEA_ha_spam","WHEA_area_profitable_ha","WHEA_actual_profit","total_cropland","total_profitable","actutal_profit"
"15","Malawi","Mulanje",0.64800001680851,0,0,0,0,0,392.859996795654,0,0,1347.2080078125,0,0,0,0,0,0,0,0,8.02000021934509,0,0,54.9360003471375,0,0,88.6800003051758,0,0,0,0,0,852.668022155762,0,0,0,0,0,17.7800002098083,0,0,0.880000002682209,0,0,0,0,0,0,0,0,213.516006469727,0,0,0,0,0,0,0,0,71.7159986495972,0,0,145.888001441956,0,0,7.14399999380112,0,0,75.4619994163513,0,0,3277.41,0,0
"16","Malawi","Mwanza",0,0,0,0,0,0,368.998001098633,0,0,20.3960000276566,0,0,200.295993804932,0,0,0,0,0,298.959979057312,0,0,37.1219992637634,0,0,60.253999710083,0,0,0,0,0,793.09797668457,0,0,61.5520009994507,0,0,30.9479999542236,0,0,316.349987030029,0,0,0,0,0,207.720001220703,0,0,474.678001403809,0,0,28.6279997825623,0,0,0,0,0,11.771999835968,0,0,0,0,0,32.9099995978177,0,0,38.168000459671,0,0,2981.85,0,0
"17","Malawi","Mzimba",35.2480009198189,0,0,0,0,0,20017.733853817,0,0,16381.653986454,0,0,8843.2099545002,0,0,0,0,0,6155.99399382994,0,0,4391.0659866333,0,0,24221.9199745655,0,0,130.167999394238,0,0,144901.221726179,0,0,12853.7080879211,0,0,39.0919996798038,0,0,16897.5059708357,0,0,0,0,0,3135.95400190353,0,0,5696.15601038933,0,0,5860.67805302143,0,0,0,0,0,73.2499997466803,0,0,0,0,0,24337.62409468,0,0,103.956000030041,0,0,294076.15,0,0
"18","Malawi","Neno",9.31400048173964,0,0,0,0,0,531.075111746788,0,0,395.244738131762,0,0,1539.87030315399,0,0,0,0,0,68.5618174374104,0,0,120.524910092354,0,0,962.841084510088,0,0,2.37399995326996,0,0,3204.51246836782,0,0,312.419090032578,0,0,7.19999980926514,0,0,325.912359714508,0,0,0,0,0,100.719267845154,0,0,175.067639350891,0,0,154.583635210991,0,0,0,0,0,5.49000000953674,0,0,0,0,0,248.525988824666,0,0,41.7574545741081,0,0,8205.99,0,0
"19","Malawi","Nkhata Bay",246.929542541504,0,0,0,0,0,484.864832900465,0.186000004410744,804.622375488281,25162.776550293,0,0,67.3068451210856,0,0,0,0,0,31.7426671199501,0,0,44.2253327667713,0,0,171.828501963988,0,0,1.24733337014914,0,0,142786.016159832,0,0,118.052177853882,0,0,0,0,0,165.14800279215,0,0,0,0,0,32.6619996801019,0,0,76.2913321144879,0,0,47.0780006349087,0,0,53.8159980773926,0,0,317.753631591797,0,0,3646.88713788986,0,0,162.306658720598,0,0,15.5383939929307,0,0,173632.47,0.19,804.62
"20","Malawi","Nkhotakota",25.6719992160797,0,0,0,0,0,49014.6146295071,0,0,24521.7529060841,0,0,511.928145386279,0,0,0,0,0,118.536994377151,0,0,141.095143519342,0,0,5365.39369922876,0,0,1.8480000179261,0,0,71213.0555771589,0,0,1606.83535525948,0,0,0,0,0,685.060004508123,0,0,0,0,0,75.971997236833,0,0,170.348004257306,0,0,171.74007357657,0,0,9759.66940650344,0,0,0,0,0,1870.09434890747,0,0,1983.28007689118,0,0,4.43063415493816,0,0,167241.31,0,0
"21","Malawi","Nsanje",1.73400001600385,0,0,0,0,0,6493.23827362061,0,0,1984.85866332054,0,0,52.217999458313,0,0,0,0,0,521.199798762798,0,0,261.393274307251,0,0,580.303731679916,0,0,0,0,0,71498.0965576172,0,0,85.6739981174469,0,0,337.13690662384,0,0,208.968268275261,0,0,0,0,0,207.63600730896,0,0,1501.26511669159,0,0,32.4299997091293,0,0,1.24200004339218,0,0,192.922729253769,0,0,5.15199995040894,0,0,150.720090605319,0,0,194.254547476768,0,0,84310.44,0,0
"22","Malawi","Ntcheu",0.504000008106232,0,0,0,0,0,15357.1200866699,0,0,3739.63998222351,0,0,8803.36795425415,0,0,0,0,0,1280.64199829102,0,0,3430.50001525879,0,0,13206.2020111084,0,0,101.19400036335,0,0,84158.9572143555,0,0,9784.23391723633,0,0,0,0,0,13993.583946228,0,0,0,0,0,855.243998467922,0,0,2074.70799064636,0,0,4024.40406036377,0,0,0,0,0,46.2779994010925,0,0,0,0,0,4765.95802307129,0,0,147.538004130125,0,0,165770.07,0,0
"23","Malawi","Ntchisi",6.51599979400635,0,0,0,0,0,17301.5220031738,0,0,34753.2259521484,0,0,4967.50199127197,0,0,0,0,0,94.9120008945465,0,0,2548.12799072266,0,0,10635.7000732422,0,0,5.89999999850988,0,0,57964.2666015625,0,0,8059.82789611816,0,0,0,0,0,2161.79403305054,0,0,0,0,0,250.998003005981,0,0,421.333999633789,0,0,3465.48600387573,0,0,7.64399981498718,0,0,0,0,0,0,0,0,10358.7521362305,0,0,13.7199999652803,0,0,153017.23,0,0
"24","Malawi","Phalombe",51.515998840332,0,0,0,0,0,277.811988830566,0,0,224.693996429443,0,0,128.412004470825,0,0,0,0,0,31.8960003852844,0,0,58.9860010147095,0,0,164.465995788574,0,0,1.89000007510185,0,0,1468.80001831055,0,0,177.912002563477,0,0,0,0,0,70.7579984664917,0,0,0,0,0,34.5240001678467,0,0,42.480001449585,0,0,67.4999971389771,0,0,0,0,0,0,0,0,0,0,0,60.3540000915527,0,0,50.2440000772476,0,0,2912.24,0,0
"25","Malawi","Rumphi",0,0,0,0,0,0,622.447161756456,0,0,543.194002225064,0,0,223.910000063479,0,0,0,0,0,99.7216387279332,0,0,109.632000178099,0,0,666.215528635308,0,0,3.44000001624227,0,0,52608.4681978822,0,0,323.03999569267,0,0,3.26426608115435,0,0,338.439999800175,0,0,0,0,0,85.2663517519832,0,0,218.526954274625,0,0,102.272000862285,0,0,0,0,0,4.05736373178661,0,0,1167.24808502197,0,0,360.325994621962,0,0,4.0520000718534,0,0,57483.53,0,0
"26","Malawi","Salima",0,0,0,0,0,0,3639.54789733887,0,0,2241.60070466995,0,0,646.808666706085,0,0,0,0,0,5712.17971801758,0,0,140.697999954224,0,0,6830.25134277344,0,0,3.49199995398521,0,0,45558.7513122559,0,0,60958.7127685547,0,0,0,0,0,49548.3888397217,0,0,0,0,0,42.2219979763031,0,0,142.384001493454,0,0,179.266004562378,0,0,3.10000005364418,0,0,0,0,0,1754.06705188751,0,0,2524.50064277649,0,0,2.98800005018711,0,0,179928.97,0,0
"27","Malawi","Thyolo",0.686000034213066,0,0,0,0,0,1087.05598831177,0,0,1757.63796764612,0,0,198.319999694824,0,0,0,0,0,657.897975206375,0,0,143.341997146606,0,0,150.866000533104,0,0,0,0,0,6011.57211303711,0,0,220.599995613098,0,0,31.2059984207153,0,0,375.89799913764,0,0,0,0,0,784.690002441406,0,0,1853.10803222656,0,0,78.7460017204285,0,0,51.3960003852844,0,0,95.5220022201538,0,0,65.8560009002686,0,0,10.5059995800257,0,0,90.8879998922348,0,0,13665.8,0,0
"28","Malawi","Zomba",1922.05797958374,0,0,0,0,0,14596.0238685608,0,0,11393.2600250244,0,0,7419.17606639862,0,0,0,0,0,2336.85199137032,0,0,3319.63199996948,0,0,9397.36807823181,0,0,98.2000010609627,0,0,76568.0357513428,0,0,9676.93006134033,0,0,0,0,0,4352.21797609329,0,0,0,0,0,2008.17000961304,0,0,2548.7799949646,0,0,5949.22599935532,0,0,0,0,0,0,0,0,0,0,0,4335.27400192618,0,0,84.8979994654655,0,0,156006.1,0,0
