"","COUNTRY","NAME_1","ACOF_ha_spam","ACOF_area_profitable_ha","ACOF_actual_profit","BARL_ha_spam","BARL_area_profitable_ha","BARL_actual_profit","BEAN_ha_spam","BEAN_area_profitable_ha","BEAN_actual_profit","CASS_ha_spam","CASS_area_profitable_ha","CASS_actual_profit","CHIC_ha_spam","CHIC_area_profitable_ha","CHIC_actual_profit","COCO_ha_spam","COCO_area_profitable_ha","COCO_actual_profit","COTT_ha_spam","COTT_area_profitable_ha","COTT_actual_profit","COWP_ha_spam","COWP_area_profitable_ha","COWP_actual_profit","GROU_ha_spam","GROU_area_profitable_ha","GROU_actual_profit","LENT_ha_spam","LENT_area_profitable_ha","LENT_actual_profit","MAIZ_ha_spam","MAIZ_area_profitable_ha","MAIZ_actual_profit","PIGE_ha_spam","PIGE_area_profitable_ha","PIGE_actual_profit","PMIL_ha_spam","PMIL_area_profitable_ha","PMIL_actual_profit","POTA_ha_spam","POTA_area_profitable_ha","POTA_actual_profit","RCOF_ha_spam","RCOF_area_profitable_ha","RCOF_actual_profit","SMIL_ha_spam","SMIL_area_profitable_ha","SMIL_actual_profit","SORG_ha_spam","SORG_area_profitable_ha","SORG_actual_profit","SOYB_ha_spam","SOYB_area_profitable_ha","SOYB_actual_profit","SUGC_ha_spam","SUGC_area_profitable_ha","SUGC_actual_profit","SWPO_ha_spam","SWPO_area_profitable_ha","SWPO_actual_profit","TEAS_ha_spam","TEAS_area_profitable_ha","TEAS_actual_profit","TOBA_ha_spam","TOBA_area_profitable_ha","TOBA_actual_profit","WHEA_ha_spam","WHEA_area_profitable_ha","WHEA_actual_profit","total_cropland","total_profitable","actutal_profit"
"11","Nigeria","Ebonyi",0,0,0,0,0,0,0,0,0,87332.9680786133,0,0,0,0,0,1459.29198455811,0,0,0,0,0,1325.97598576546,25.4068002700806,333.430649757385,6337.5419960022,3632.72502708435,5362.75213812292,0,0,0,42581.2120666504,255.675796508789,48.6070222854614,0,0,0,600.347984313965,0,0,3929.70200920105,702.624800920486,7159.3132673502,1.11200001835823,0,0,0,0,0,2208.69597816467,2.38840013742447,29.5086877346039,785.74197769165,0,0,0,0,0,6657.67795181274,722.770791053772,1276.90163677931,0,0,0,0,0,0,0,0,0,153220.25,5341.6,14210.53
"12","Nigeria","Edo",0,0,0,0,0,0,0,0,0,58286.6755447388,0,0,0,0,0,112471.222659796,0,0,5.36000008508563,0,0,1089.67341560125,56.084372613579,4936.98737360537,1318.83820021152,406.122548371553,30618.2710168064,0,0,0,79292.1027393341,987.830987930298,366.326697409153,0,0,0,103.175998687744,0,0,239.081996679306,162.745198488235,7687.40672683716,27.3917277995497,0,0,0,0,0,252.483998090029,0.0288000013679266,19.162670135498,0,0,0,135.618002928793,0,0,22333.575920105,4651.77828502655,10438.1264338344,0,0,0,0,0,0,0,0,0,275555.2,6264.58,54066.27
"13","Nigeria","Ekiti",0,0,0,0,0,0,0,0,0,74661.2178039551,753.285583496094,27.7506866455078,0,0,0,95093.8153762817,0,0,54.7839996032417,0,0,224.076004266739,182.521802812815,2116.9482152462,298.938006639481,287.134809494019,6760.4892501831,0,0,0,68055.2700500488,1384.84658432007,327.28138256073,0,0,0,120.312000274658,1.79700005054474,19.0871033668518,43.5900003910065,19.5750007629395,2769.82067871094,0.888000015169382,0,0,0,0,0,706.697997808456,65.7723996341228,228.277229309082,0,0,0,0,0,0,1921.05799651146,523.45260310173,2427.31490325928,0,0,0,27.228000164032,4.9734001159668,50.9520721435547,0,0,0,241207.88,3223.35,14727.91
"14","Nigeria","Enugu",0,0,0,0,0,0,0,0,0,253218.26965332,0,0,0,0,0,0,0,0,2.74199995398521,0,0,1498.81400465965,65.8442008495331,655.495939791203,4379.07199287415,993.378394365311,3312.07190930843,0,0,0,62962.1657409668,436.201789855957,50.9525970220566,0,0,0,272.327996253967,0,0,11880.385969162,5603.27293920517,20367.3207836151,17.1460005249828,0,0,0,0,0,768.879990100861,8.54260015487671,627.529077172279,39.4379997253418,0,0,5.7960000038147,0,0,148763.97845459,33605.1675453186,3109.65230798721,0,0,0,0,0,0,0,0,0,483809.03,40712.41,28123.04
"15","Nigeria","Federal Capital Territory",0,0,0,0,0,0,0,0,0,5045.32505989075,0,0,0,0,0,0,0,0,140.36268222332,0,0,6912.51735877991,0,0,14768.7983932495,1808.23278427124,455.420655727386,0,0,0,32577.2281036377,0,0,0,0,0,8222.63959121704,0,0,338.440147161484,0,0,4.08972733840346,0,0,0,0,0,14092.1371250153,0,0,3136.55150985718,3.44339990615845,3.78409576416016,0,0,0,7104.98915100098,6.46239995956421,21.7105178833008,0,0,0,0,0,0,0,0,0,92343.06,1818.14,480.92
"16","Nigeria","Gombe",0,0,0,0,0,0,0,0,0,2626.65000498295,0,0,0,0,0,0.408000022172928,0,0,35548.1720676422,0,0,117307.090270996,0,0,55623.0119171143,0,0,0,0,0,171336.018188477,0,0,0,0,0,209902.267665863,0,0,6710.31193804741,0,0,5.71600010618567,0,0,0,0,0,237248.171966553,0,0,13085.6000838056,0,0,2174.862003088,0,0,51.6940011978149,0,0,0,0,0,0,0,0,540.998001813889,0,0,852160.96,0,0
"17","Nigeria","Imo",0,0,0,0,0,0,0,0,0,218446.520507812,3235.18827819824,69.7695595026016,0,0,0,47.1599994748831,0,0,0,0,0,206.548002779484,90.48780105263,710.745588302612,99.5120007395744,98.9836008548737,82938.2670898438,0,0,0,61774.3402404785,15771.0710296631,1643.26807159185,0,0,0,0,0,0,1953.53200340271,1813.8021941185,93419.6598510742,13.5860001854599,0.0781999975442886,15.0760862231255,0,0,0,4.72200000286102,4.72200000286102,983.779647827148,0,0,0,405.750012397766,0,0,28626.5059204102,25046.9405822754,26440.4474983215,0,0,0,0,0,0,0,0,0,311578.19,46061.28,206221.02
"18","Nigeria","Jigawa",0,0,0,0,0,0,0,0,0,125.388000488281,0,0,0,0,0,0,0,0,15974.720075883,0,0,197490.050482258,0,0,91498.5164451599,0,0,0,0,0,18485.5203485489,0,0,0,0,0,231501.414812952,0,0,573.783997535706,0,0,44.976000931114,0,0,0,0,0,208161.385115474,0,0,2255.89600050449,0,0,449.916002035141,0,0,0,0,0,0,0,0,0,0,0,4336.52200414985,0,0,770898.09,0,0
"19","Nigeria","Kaduna",0,0,0,0,0,0,0,0,0,238458.187825657,0,0,0,0,0,0,0,0,20431.3578638136,0,0,196581.169061705,664.050608634949,109.256146192551,227452.870445654,21726.3660709262,5623.93769335747,0,0,0,444824.939318055,774.095821380615,23.6806032806635,0,0,0,387408.92621457,0,0,18043.5346176624,105.939999580383,2255.92723083496,118.58600095287,0,0,0,0,0,344248.305956239,228.859401702881,20.2580861449242,127890.531379849,191.353800535202,138.514565229416,6526.24597978592,0,0,100512.220522165,700.725593566895,481.458685874939,0,0,0,0,0,0,175.489999055862,0,0,2112672.39,24391.39,8653.04
"20","Nigeria","Kano",0,0,0,0,0,0,0,0,0,4477.25304758549,0,0,0,0,0,0,0,0,39179.2653522491,0,0,91818.0386352539,0,0,413806.602294922,0,0,0,0,0,99473.7547149658,0,0,0,0,0,304690.348022461,0,0,11797.3996696472,0,0,99.8673954457045,0,0,0,0,0,568504.76385498,0,0,48408.7894859314,0,0,1856.95003244281,0,0,1001.65601348877,0,0,0,0,0,0,0,0,265.128000736237,0,0,1585379.84,0,0
"21","Nigeria","Katsina",0,0,0,0,0,0,70.9679993391037,0,0,9855.41402339935,0,0,0.522000011056662,0,0,0,0,0,56277.7482020855,0,0,239820.043609619,0,0,154799.505361557,0,0,0,0,0,158461.609394073,0,0,0,0,0,259545.406515121,0,0,242.54600161314,0,0,54.8380011208355,0,0,0,0,0,472583.516538143,0,0,26442.0239411145,0,0,0.600000012665987,0,0,923.857996433973,0,0,0,0,0,10.2540000081062,0,0,6517.96395254135,0,0,1385606.81,0,0
"22","Nigeria","Kebbi",0,0,0,0,0,0,107.919999599457,0,0,29262.4780006409,0,0,0.390000017359853,0,0,0,0,0,15689.5522037745,0,0,113393.516474724,0,0,67762.4959011078,0,0,0,0,0,39431.0209622383,0,0,0,0,0,236403.268491745,0,0,1447.49423605204,0,0,125.546021472663,0,0,97.0779950618744,0,0,188630.445615768,0,0,23033.3749172688,0,0,1755.47400462069,0,0,1759.70400303975,0,0,0,0,0,215.134002454579,0,0,2.31000002846122,0,0,719117.22,0,0
"23","Nigeria","Kogi",0,0,0,0,0,0,0,0,0,193240.504927551,253.801192998886,81.6532557606697,0,0,0,3590.84199058264,0,0,279.567998975515,0,0,29043.3989412785,1336.94840693474,7523.88313913345,32166.7986476421,2757.45037281513,19444.2095878124,0,0,0,153639.723117292,1901.67780685425,800.860797286034,0,0,0,15772.5894379616,52.5862015485764,62.8168982565403,1171.41951805353,25.9559993743896,422.948959350586,8.72000011242926,0,0,0,0,0,32009.5116076469,581.952606081963,1142.59629201889,1717.19003868103,0,0,425.987999781966,0,0,56183.9437224865,2703.180372715,11562.5999879837,0,0,0,65.8379993438721,0,0,0,0,0,519316.03,9613.56,41041.55
"24","Nigeria","Kwara",0,0,0,0,0,0,65.0520002245903,0.31920000910759,8.44763708114624,84099.618799001,64.398796081543,2.68223428726196,0,0,0,8317.41394329071,0,0,66.548333151266,0,0,10463.1843194962,1202.68780446053,4370.53847169876,28932.697310105,6322.69701609015,25547.9498123229,0,0,0,109885.883632123,1302.19156360626,193.845681577921,0,0,0,9786.62255990505,19.2383999824524,16.0751723051071,8170.1557404995,629.607998847961,31178.5351104736,12.9594547282904,0,0,12.1979999914765,0,0,42995.9025124833,405.730401754379,201.162623256445,233.142002463341,0,0,0,0,0,22141.6736721992,2111.31177520752,7173.603515625,0,0,0,5281.35146428831,101.754798416048,1260.41093349457,0,0,0,330464.42,12159.94,69953.24
"25","Nigeria","Lagos",0,0,0,0,0,0,0,0,0,49394.4935779572,3339.48673248291,1193.58561086655,0,0,0,1481.77199649811,0,0,1.87800002098083,0.0810000002384186,135.958633422852,8.62799970805645,3.16679989732802,6726.77204322815,346.590015590191,21.8622005432844,9588.11032485962,0,0,0,28077.9498519897,5375.35903549194,4613.76985490322,0,0,0,0,0,0,0,0,0,1.13333335705101,0.0276000001467764,274.323679447174,0,0,0,0,0,0,0,0,0,4983.57604384422,0,0,4436.32220029831,1424.7832044363,15084.0991657972,0,0,0,0,0,0,0,0,0,88732.37,10164.75,37616.62
"26","Nigeria","Nasarawa",0,0,0,0,0,0,0,0,0,95689.8592529297,0,0,0,0,0,1.55400002002716,0,0,25.3800002783537,0,0,61768.4471817017,19.0408000946045,1.5475662946701,77658.2726898193,2916.07313632965,771.495683670044,0,0,0,112499.690917969,0,0,0,0,0,33963.4832000732,0,0,14624.2905340195,30.7565994262695,269.314392089844,6.72200009971857,0,0,0,0,0,105060.540416718,0,0,6470.15607106686,6.69499981403351,6.29946994781494,2933.56024160981,0,0,3354.12026309967,27.5965986251831,59.76904296875,0,0,0,0,0,0,0,0,0,514056.07,3000.16,1108.41
