"","COUNTRY","NAME_1","MAIZ_l_ph_h_hp","SORG_l_ph_h_hp","BEAN_l_ph_h_hp","CHIC_l_ph_h_hp","LENT_l_ph_h_hp","WHEA_l_ph_h_hp","BARL_l_ph_h_hp","ACOF_l_ph_h_hp","RCOF_l_ph_h_hp","PMIL_l_ph_h_hp","SMIL_l_ph_h_hp","POTA_l_ph_h_hp","SWPO_l_ph_h_hp","CASS_l_ph_h_hp","COWP_l_ph_h_hp","PIGE_l_ph_h_hp","SOYB_l_ph_h_hp","GROU_l_ph_h_hp","SUGC_l_ph_h_hp","COTT_l_ph_h_hp","COCO_l_ph_h_hp","TEAS_l_ph_h_hp","TOBA_l_ph_h_hp","MAIZ_l_ph_l_hp","SORG_l_ph_l_hp","BEAN_l_ph_l_hp","CHIC_l_ph_l_hp","LENT_l_ph_l_hp","WHEA_l_ph_l_hp","BARL_l_ph_l_hp","ACOF_l_ph_l_hp","RCOF_l_ph_l_hp","PMIL_l_ph_l_hp","SMIL_l_ph_l_hp","POTA_l_ph_l_hp","SWPO_l_ph_l_hp","CASS_l_ph_l_hp","COWP_l_ph_l_hp","PIGE_l_ph_l_hp","SOYB_l_ph_l_hp","GROU_l_ph_l_hp","SUGC_l_ph_l_hp","COTT_l_ph_l_hp","COCO_l_ph_l_hp","TEAS_l_ph_l_hp","TOBA_l_ph_l_hp","MAIZ_h_ph_h_hp","SORG_h_ph_h_hp","BEAN_h_ph_h_hp","CHIC_h_ph_h_hp","LENT_h_ph_h_hp","WHEA_h_ph_h_hp","BARL_h_ph_h_hp","ACOF_h_ph_h_hp","RCOF_h_ph_h_hp","PMIL_h_ph_h_hp","SMIL_h_ph_h_hp","POTA_h_ph_h_hp","SWPO_h_ph_h_hp","CASS_h_ph_h_hp","COWP_h_ph_h_hp","PIGE_h_ph_h_hp","SOYB_h_ph_h_hp","GROU_h_ph_h_hp","SUGC_h_ph_h_hp","COTT_h_ph_h_hp","COCO_h_ph_h_hp","TEAS_h_ph_h_hp","TOBA_h_ph_h_hp","MAIZ_h_ph_l_hp","SORG_h_ph_l_hp","BEAN_h_ph_l_hp","CHIC_h_ph_l_hp","LENT_h_ph_l_hp","WHEA_h_ph_l_hp","BARL_h_ph_l_hp","ACOF_h_ph_l_hp","RCOF_h_ph_l_hp","PMIL_h_ph_l_hp","SMIL_h_ph_l_hp","POTA_h_ph_l_hp","SWPO_h_ph_l_hp","CASS_h_ph_l_hp","COWP_h_ph_l_hp","PIGE_h_ph_l_hp","SOYB_h_ph_l_hp","GROU_h_ph_l_hp","SUGC_h_ph_l_hp","COTT_h_ph_l_hp","COCO_h_ph_l_hp","TEAS_h_ph_l_hp","TOBA_h_ph_l_hp","total","MAIZ_ha","SORG_ha","BEAN_ha","CHIC_ha","LENT_ha","WHEA_ha","BARL_ha","ACOF_ha","RCOF_ha","PMIL_ha","SMIL_ha","POTA_ha","SWPO_ha","CASS_ha","COWP_ha","PIGE_ha","SOYB_ha","GROU_ha","SUGC_ha","COTT_ha","COCO_ha","TEAS_ha","TOBA_ha","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Kenya","Baringo",750.427978515625,26.9640007019043,313.516021728516,0,0,441.936004638672,22.2479991912842,0,0,89.9720001220703,0,229.466011047363,1.33200001716614,0,0,0,0.197999998927116,0.0360000021755695,0,0,0,0,0,1779.53796386719,37.967999458313,883.392028808594,0,0,69.1560049057007,0,0,0,136.104000091553,0,272.832000732422,0,0,0,0,0,0,0,0,0,0,0,661.236022949219,46.6580009460449,397.761993408203,0,0,0,0,30.3619995117188,0,0,0,6.12599992752075,0,0,0,0,0.36599999666214,2.91600012779236,0,0,0,0,0,24062.3180999756,964.679852962494,10371.6736660004,0,0,516.342638969421,126.532342433929,811.230435818434,0,499.538325071335,0,800.142819046974,18.6565542463213,0,0,0,39.1266695186496,168.255159975961,0,0,0,64.8677096366882,2.57121954113245,44646.4,27253.5200653076,1076.26985406876,11966.3437099457,0,0,1027.43464851379,148.780341625214,841.592435330153,0,725.614325284958,0,1308.56683075428,19.9885542634875,0,0,0,39.6906695142388,171.207160105929,0,0,0,64.8677096366882,2.57121954113245,1876.0960159637,3178.98999786377,1145.42601686716,38445.9354931973,3021.5,6.8
"2","Kenya","Bomet",5624.94201660156,105.439332008362,1335.8313293457,0,0,227.324005737901,48.2159996032715,48.363000869751,0,94.8716697692871,0,215.405666351318,66.7963333129883,0,0,0,2.59799998998642,10.5399999916553,0,0,0,2073.64392089844,37.7580003738403,2456.56414794922,65.6148548126221,583.095458984375,0,0,145.218185424805,20.1409091949463,16.9947891235352,0,59.6324291229248,0,77.9235057830811,43.6146354675293,0,0,0,0,0,0,0,0,2059.61492919922,0,26151.07421875,286.405994415283,5255.34805297852,0,0,414.382002919912,93.4079990386963,106.832000255585,0,437.114000320435,0,821.672004699707,419.082000732422,0,0,0,33.610000371933,21.364000171423,0,0,0,2871.40997695923,337.426002502441,14863.6160888672,368.085994720459,6337.92608642578,0,0,195.12200441584,59.3039970397949,218.77999663353,0,448.042003631592,0,812.399990081787,262.956001281738,0,0,0,10.0279998779297,2.56400003656745,0,0,0,8538.00793457031,98.1199979782104,84884.2,49096.196472168,825.546175956726,13512.2009277344,0,0,982.046198498458,221.068904876709,390.969786882401,0,1039.66010284424,0,1927.40116691589,792.448970794678,0,0,0,46.2360002398491,34.4680001996458,0,0,0,15542.6767616272,473.304000854492,9891.72927485406,5528.41384506226,37249.1282541156,32214.9520955607,47140.8,55.5
"3","Kenya","Bungoma",6557.75476074219,846.927886962891,4112.66235351562,0,0,0,0,0,0,152.040000915527,0,48.5829277038574,436.851989746094,255.977996826172,91.9039993286133,0,13.6380000114441,73.0639991760254,671.108001708984,0,0,0,474.800455570221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63214.0522460938,8124.67200469971,41636.7578125,14.4179992675781,4.88599993288517,47.5459985733032,0,110.138000488281,0,1218.30998516083,17.7779998779297,2098.71001338959,4920.64993858337,2635.74599075317,1005.18799495697,0,192.070002317429,623.765984773636,6586.3980255127,32.9940004348755,0,105.258001804352,6190.28807353973,21853.8021240234,2773.32597351074,12128.8217773438,0,3.01400007307529,918.739999294281,65.2519989013672,70.7219975292683,0,37.0019998550415,0,834.191986083984,447.829984128475,15.7079992294312,107.803996086121,0,36.6519997939467,2.27999997138977,611.112004160881,0,0,0,1269.15200400352,193690.4,91625.6091308594,11744.9258651733,57878.2419433594,14.4179992675781,7.90000000596046,966.285997867584,65.2519989013672,180.85999801755,0,1407.3519859314,17.7779998779297,2981.48492717743,5805.33191245794,2907.43198680878,1204.8959903717,0,242.360002122819,699.109983921051,7868.61803138256,32.9940004348755,0,105.258001804352,7934.24053311348,13735.3123722076,0,138779.62607266,41175.4098439887,152515,78.7
"4","Kenya","Busia",5263.3359375,722.332000732422,2882.85595703125,0,0,0,0,0,0,147.459999084473,0,0.112000003457069,429.860015869141,322.572006225586,88.9199981689453,0,0,79.3120002746582,642.010009765625,2.04400014877319,0,0,61.3679990768433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35615.3601074219,4934.26582336426,20425.9378662109,0,0,0,0,94.9980010986328,470.166007995605,574.958017349243,1547.6100692749,4.54800014942884,3555.61800003052,2989.00399017334,573.505999565125,0,136.182000279427,734.18399810791,4117.78607940674,203.63199877739,0,33.504000544548,1533.63401097059,3410.11921691895,508.110012054443,2477.01498413086,0,0,0,0,0,0.613636374473572,123.441814422607,0,0,288.367721557617,192.471824645996,81.7031803131104,0,0.0818181857466698,66.5813636779785,369.582275390625,0.102272726595402,0,1.02272725105286,20.6354541778564,95726.9,44288.8152618408,6164.70783615112,25785.808807373,0,0,0,0,94.9980010986328,470.779644370079,845.859830856323,1547.6100692749,4.66000015288591,4273.84573745728,3504.04782104492,744.12917804718,0,136.263818465173,880.077362060547,5129.37836456299,205.778271652758,0,34.5267277956009,1615.63746422529,10642.1819238812,0,77544.8939707205,7539.84830182791,88187,92.1
"5","Kenya","Elgeyo-Marakwet",8524.55541992188,863.431131124496,5274.99057006836,0,0,840.542651176453,35.1659998893738,12.2639999389648,0,879.126247406006,0,1752.8983745575,9.33834154903889,0,0,0,0.186000008136034,0.506048783659935,0,0,0,0,3.66541467607021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15975.3658447266,1409.38052678108,8445.15551757812,0,0,931.39234906435,49.5279998779297,12.7320002913475,0,2243.51120376587,0,1772.14094161987,205.589805603027,0,0,0,0.22800000756979,28.9642749428749,0.419999986886978,0,0,0,25.8148349523544,16220.4398803711,57.0380012989044,6488.06590270996,0,0,3922.54597091675,132.187998771667,24.3979991674423,0,2233.89602470398,0,309.717996299267,33.5399994254112,0,0,0,1.47200001776218,76.3139975778759,2.94600006937981,0,0,0,0,78799.5,40720.3611450195,2329.84965920448,20208.2119903564,0,0,5694.48097115755,216.881998538971,49.3939993977547,0,5356.53347587585,0,3834.75731247663,248.468146577477,0,0,0,1.88600003346801,105.784321304411,3.36600005626678,0,0,0,29.4802496284246,18196.6701990999,0,31100.2232991979,29502.5617713295,49296.9,62.6
"6","Kenya","Embu",7843.16394042969,21.0899997055531,6106.81625366211,0,0,0,0,3349.39996337891,0,0,0,444.466003417969,0,0,0,0,0,0,0,0,0,2753.81986999512,5.76800012588501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13062.3723144531,749.745996713638,10529.82421875,221.07600402832,0.0120000001043081,0,0,5798.05987548828,0,235.787998199463,0,96.8419964313507,46.1440007686615,26.2799998521805,1217.31196928024,293.513984084129,0.251999974250793,0,0,76.2979998588562,0,1697.41799545288,173.455995559692,28690.9622802734,5361.1859588623,18514.0960693359,0,0,0,0,3952.94604110718,0,2242.41998291016,0,61.6160029061139,804.101996421814,385.144002914429,7860.75997924805,3765.76401138306,2.86200004816055,0,0,860.127991199493,0,651.720009803772,1174.21599388123,129076.8,49596.4985351562,6132.0219552815,35150.736541748,221.07600402832,0.0120000001043081,0,0,13100.4058799744,0,2478.20798110962,0,602.924002755433,850.245997190475,411.424002766609,9078.07194852829,4059.27799546719,3.11400002241135,0,0,936.42599105835,0,5102.95787525177,1353.4399895668,20524.5240307152,0,34224.3943488952,74327.9223202951,54748.9,42.4
"7","Kenya","Garissa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826.629781119525,4311.54052303545,965.261770986021,0,0,0,0,0,0,0.205268299207091,0,0,56.3539901338518,1082.39600758627,144.782446824014,13.2739588394761,0,23.9999997615814,2.69999999552965,52.5000002384186,0,0,0,7479.7,826.629781119525,4311.54052303545,965.261770986021,0,0,0,0,0,0,0.205268299207091,0,0,56.3539901338518,1082.39600758627,144.782446824014,13.2739588394761,0,23.9999997615814,2.69999999552965,52.5000002384186,0,0,0,0,0,0,7479.64374681935,0,0
"8","Kenya","Homa Bay",2649.99194335938,779.372009277344,0,0,2.12800002098083,0,0,0,0,235.759994506836,0,18.1319999694824,0,253.68798828125,28.1280002593994,0,30.7880001068115,216.804000854492,84.8679962158203,212.526000976562,0,225.176010131836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45962.8986053467,14429.5938644409,456.078002929688,0,9.40000015497208,1.30199992656708,0,96.8939971923828,0,2778.00858129561,0,84.8295144923031,67.3260040283203,3946.85266876221,969.638389587402,0,335.233990937471,5465.41390252113,4412.40598106384,1886.39687731862,0,1882.22203063965,0,21654.5829753876,10182.7089424133,0,0,0,0,0,0,0,131.247806340456,0,1.4360000193119,0,1735.57500219345,238.135444499552,0,7.60063423216343,2322.20549884439,601.43653678894,1014.65026128292,0,0,0,125411.5,70267.4735240936,25391.6748161316,456.078002929688,0,11.5280001759529,1.30199992656708,0,96.8939971923828,0,3145.0163821429,0,104.397514481097,67.3260040283203,5936.11565923691,1235.90183434635,0,373.622625276446,8004.42340222001,5098.7105140686,3113.5731395781,0,2107.39804077148,0,4737.36194396019,0,82784.4944106378,37889.5791020021,87521.9,69.8
"9","Kenya","Isiolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427.81263543665,1276.81262699515,1417.3970381394,0,11.2279996871948,67.6104259490967,7.69999980926514,454.948809981346,0,181.223604798317,0,78.1925609111786,714.018152473494,40.1894879341125,725.484386190772,437.621966194361,0.0368563691154122,48.8600006103516,0,146.015690267086,0,54.3835124969482,45.7315109670162,8135.2,2427.81263543665,1276.81262699515,1417.3970381394,0,11.2279996871948,67.6104259490967,7.69999980926514,454.948809981346,0,181.223604798317,0,78.1925609111786,714.018152473494,40.1894879341125,725.484386190772,437.621966194361,0.0368563691154122,48.8600006103516,0,146.015690267086,0,54.3835124969482,45.7315109670162,0,0,0,8135.26726521086,0,0
"10","Kenya","Kajiado",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2686.7958984375,3.41999995708466,4028.23791503906,0,0,7.15799999237061,0,562.369995117188,0,0,111.944000244141,894.641983032227,27.9040007591248,0.611999988555908,139.580001831055,100.21199798584,0,0,0,0,0,147.906005859375,0,47487.1281371117,269.891473293304,56360.7988951206,0,32.0046570971608,260.282848611474,17.1160976886749,1304.42923736572,0,107.726678341627,168.059997558594,3264.26890778542,148.797753185034,62.7707531452179,861.493180513382,768.823997497559,0,16.283174470067,0,169.708629608154,0,957.864669799805,0.512195110321045,120968.7,50173.9240355492,273.311473250389,60389.0368101597,0,32.0046570971608,267.440848603845,17.1160976886749,1866.79923248291,0,107.726678341627,280.003997802734,4158.91089081764,176.701753944159,63.3827531337738,1001.07318234444,869.035995483398,0,16.283174470067,0,169.708629608154,0,1105.77067565918,0.512195110321045,0,0,8710.78179824352,112257.961283304,8710.7,7.2
