"","COUNTRY","NAME_1","NAME_2","MAIZ_l_ph_h_hp","SORG_l_ph_h_hp","BEAN_l_ph_h_hp","CHIC_l_ph_h_hp","LENT_l_ph_h_hp","WHEA_l_ph_h_hp","BARL_l_ph_h_hp","ACOF_l_ph_h_hp","RCOF_l_ph_h_hp","PMIL_l_ph_h_hp","SMIL_l_ph_h_hp","POTA_l_ph_h_hp","SWPO_l_ph_h_hp","CASS_l_ph_h_hp","COWP_l_ph_h_hp","PIGE_l_ph_h_hp","SOYB_l_ph_h_hp","GROU_l_ph_h_hp","SUGC_l_ph_h_hp","COTT_l_ph_h_hp","COCO_l_ph_h_hp","TEAS_l_ph_h_hp","TOBA_l_ph_h_hp","MAIZ_l_ph_l_hp","SORG_l_ph_l_hp","BEAN_l_ph_l_hp","CHIC_l_ph_l_hp","LENT_l_ph_l_hp","WHEA_l_ph_l_hp","BARL_l_ph_l_hp","ACOF_l_ph_l_hp","RCOF_l_ph_l_hp","PMIL_l_ph_l_hp","SMIL_l_ph_l_hp","POTA_l_ph_l_hp","SWPO_l_ph_l_hp","CASS_l_ph_l_hp","COWP_l_ph_l_hp","PIGE_l_ph_l_hp","SOYB_l_ph_l_hp","GROU_l_ph_l_hp","SUGC_l_ph_l_hp","COTT_l_ph_l_hp","COCO_l_ph_l_hp","TEAS_l_ph_l_hp","TOBA_l_ph_l_hp","MAIZ_h_ph_h_hp","SORG_h_ph_h_hp","BEAN_h_ph_h_hp","CHIC_h_ph_h_hp","LENT_h_ph_h_hp","WHEA_h_ph_h_hp","BARL_h_ph_h_hp","ACOF_h_ph_h_hp","RCOF_h_ph_h_hp","PMIL_h_ph_h_hp","SMIL_h_ph_h_hp","POTA_h_ph_h_hp","SWPO_h_ph_h_hp","CASS_h_ph_h_hp","COWP_h_ph_h_hp","PIGE_h_ph_h_hp","SOYB_h_ph_h_hp","GROU_h_ph_h_hp","SUGC_h_ph_h_hp","COTT_h_ph_h_hp","COCO_h_ph_h_hp","TEAS_h_ph_h_hp","TOBA_h_ph_h_hp","MAIZ_h_ph_l_hp","SORG_h_ph_l_hp","BEAN_h_ph_l_hp","CHIC_h_ph_l_hp","LENT_h_ph_l_hp","WHEA_h_ph_l_hp","BARL_h_ph_l_hp","ACOF_h_ph_l_hp","RCOF_h_ph_l_hp","PMIL_h_ph_l_hp","SMIL_h_ph_l_hp","POTA_h_ph_l_hp","SWPO_h_ph_l_hp","CASS_h_ph_l_hp","COWP_h_ph_l_hp","PIGE_h_ph_l_hp","SOYB_h_ph_l_hp","GROU_h_ph_l_hp","SUGC_h_ph_l_hp","COTT_h_ph_l_hp","COCO_h_ph_l_hp","TEAS_h_ph_l_hp","TOBA_h_ph_l_hp","total","MAIZ_ha","SORG_ha","BEAN_ha","CHIC_ha","LENT_ha","WHEA_ha","BARL_ha","ACOF_ha","RCOF_ha","PMIL_ha","SMIL_ha","POTA_ha","SWPO_ha","CASS_ha","COWP_ha","PIGE_ha","SOYB_ha","GROU_ha","SUGC_ha","COTT_ha","COCO_ha","TEAS_ha","TOBA_ha","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"10","Kenya","Bomet","Chepalungu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10272.333984375,92.2199983596802,2114.75402832031,0,0,113.091999173164,16.4079990386963,38.75,0,187.119998931885,0,298.532001495361,189.375999450684,0,0,0,16.1460002660751,2.40600004792213,0,0,0,673.522018432617,145.632001876831,2274.26196289062,20.4619998931885,478.944000244141,0,0,0.572000026702881,0,6.76599979400635,0,44.6339988708496,0,63.2220001220703,44.6459999084473,0,0,0,3.99399995803833,0.572000026702881,0,0,0,164.098007202148,31.1919994354248,17293.7,12546.5959472656,112.681998252869,2593.69802856445,0,0,113.663999199867,16.4079990386963,45.5159997940063,0,231.753997802734,0,361.754001617432,234.021999359131,0,0,0,20.1400002241135,2.97800007462502,0,0,0,837.620025634766,176.824001312256,0,0,14160.2920297682,3133.36396837234,14160.3,81.9
"12","Kenya","Bomet","Sotik",3097.48999023438,60.9539985656738,559.216003417969,0,0,0.140000000596046,0,16.8980007171631,0,37.9540023803711,0,77.3759994506836,22.931999206543,0,0,0,0.839999973773956,10.25,0,0,0,754.633972167969,11.5920000076294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10188.7001953125,135.733997344971,1626.55603027344,0,0,1.4600000679493,0,31.764000415802,0,138.268001556396,0,242.593997955322,123.320001602173,0,0,0,9.27800023555756,17.6360000669956,0,0,0,1203.28396987915,92.32200050354,1906.2099609375,56.2399978637695,925.257995605469,0,0,0.0599999986588955,0,25.7360000610352,0,61.4720001220703,0,107.879997253418,29.8199996948242,0,0,0,0.360000014305115,0.0599999986588955,0,0,0,997.323974609375,4.9680004119873,22576.6,15192.4001464844,252.927993774414,3111.03002929688,0,0,1.66000006720424,0,74.3980011940002,0,237.694004058838,0,427.849994659424,176.07200050354,0,0,0,10.4780002236366,27.9460000656545,0,0,0,2955.24191665649,108.882000923157,4650.27596612275,0,13810.9161952138,4115.38792657107,18461.2,81.8
"116","Kenya","Kisumu","Seme",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3407.27197265625,1269.23797607422,0,0,0,0,0,0,0,24.8160004615784,0,0.901999980211258,0,398.75,113.293994903564,0,2.77200001478195,105.57999420166,71.6640014648438,62.6999988555908,0,0,0,709.547973632812,370.326019287109,0,0,0,0,0,0,0,3.32400012016296,0,0.240000009536743,0,80.6340026855469,49.4160003662109,0,1.13399994373322,28.5359992980957,10.9079999923706,16.6079998016357,0,0,0,6727.7,4116.81994628906,1639.56399536133,0,0,0,0,0,0,0,28.1400005817413,0,1.141999989748,0,479.384002685547,162.709995269775,0,3.90599995851517,134.115993499756,82.5720014572144,79.3079986572266,0,0,0,0,0,5456.9879386127,1270.67399513721,5457,81.1
"221","Kenya","Nandi","Emgwen",2789.1279296875,118.918003082275,796.230010986328,0,0.180000007152557,11.6259999275208,0,0,0,33.9979991912842,0,70.6399993896484,85.6440010070801,50.2079982757568,18.8820009231567,0,0.0540000014007092,4.53600025177002,70.8780002593994,0,0,874.656005859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4538.32800292969,3.07200002670288,310.084007263184,0,0,35.3159990310669,0,0,0,45.82200050354,0,78.6459999084473,0,0,0,0,0,0,0,0,0,1433.4020690918,0,1701.60205078125,2.83200001716614,309.220001220703,0,0,361.9580078125,25.746000289917,1.67999994754791,0,19.2220001220703,0,50.4220008850098,0.629999995231628,0,0,0,0.0839999988675117,0,1.04999995231628,0,0,283.384002685547,0,14128.1,9029.05798339844,124.822003126144,1415.53401947021,0,0.180000007152557,408.900006771088,25.746000289917,1.67999994754791,0,99.0419998168945,0,199.708000183105,86.2740010023117,50.2079982757568,18.8820009231567,0,0.138000000268221,4.53600025177002,71.9280002117157,0,0,2591.44207763672,0,4925.57794884965,0,6444.67007875443,2757.83006370813,11370.2,80.5
"258","Kenya","Taita Taveta","Wundanyi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2056.51989746094,965.664672851562,449.543037414551,0,85.4485378265381,0,0,0,0,1.87224382162094,0,0,27.9650726318359,43.4011220932007,193.963226318359,35.9678525924683,0,0,0,0,0,0,0,612.299987792969,231.940002441406,86.0800018310547,0,16.9600009918213,0,0,0,0,0.720000028610229,0,0,8.18000030517578,15,46.1000022888184,7.11999988555908,0,0,0,0,0,0,0,4884.7,2668.81988525391,1197.60467529297,535.623039245605,0,102.408538818359,0,0,0,0,2.59224385023117,0,0,36.1450729370117,58.4011220932007,240.063228607178,43.0878524780273,0,0,0,0,0,0,0,0,0,3860.34566301107,1024.39999556541,3860.3,79
"85","Kenya","Kiambu","Kikuyu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.95397949219,0.456000000238419,2107.17602539062,0,0.0360000021755695,1.01999998092651,0,994.122009277344,0,0,0,1236.44000244141,43.2000007629395,5.54800009727478,0,0,0,0,0,0,0,1226.33996582031,0,1264.84777832031,1.20909094810486,704.788635253906,0,0.0954545438289642,2.72499990463257,0,236.331817626953,0,0,0,190.004547119141,12.8863639831543,1.43181812763214,0,0,0,0.0204545464366674,0,0,0,238.875,0,11678.5,4675.8017578125,1.66509094834328,2811.96466064453,0,0.131454546004534,3.74499988555908,0,1230.4538269043,0,0,0,1426.44454956055,56.0863647460938,6.97981822490692,0,0,0,0.0204545464366674,0,0,0,1465.21496582031,0,0,0,9025.29198326543,2653.2159603741,9025.3,77.3
"223","Kenya","Nandi","Nandi Hills",3179.38000488281,3.65199995040894,312.631996154785,0,0,271.903999328613,13.9440002441406,0,0,12.228000164032,0,64.8839988708496,2.50200003385544,0,0,0,0.126000002026558,0,0,0,0,1161.65805053711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733.11804199219,1.16199994087219,118.744003295898,0,0,14.8179998397827,0,0,0,3.02800011634827,0,34.8559989929199,4.17199993133545,0,0,0,0,0,0,0,0,677.755981445312,0,1585.69006347656,1.23399996757507,103.870002746582,0,0,14.8079996109009,0,0,0,14.8060007095337,0,26.326000213623,0,0,0,0,0,0,0,0,0,507.952026367188,0,9865.3,6498.18811035156,6.0479998588562,535.246002197266,0,0,301.529998779297,13.9440002441406,0,0,30.0620009899139,0,126.065998077393,6.67399996519089,0,0,0,0.126000002026558,0,0,0,0,2347.36605834961,0,5022.91005016863,0,2587.65402555466,2254.68609309196,7610.6,77.1
"26","Kenya","Busia","Funyula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6249.14611816406,1071.47396850586,2736.28997802734,0,0,0,0,0,181.571998596191,138.838005065918,88.0920028686523,0.223999999463558,564.052005767822,705.662017822266,96.6499996185303,0,27.5340003967285,123.779998779297,592.024017333984,62.8479995727539,0,9.06600022315979,138.970001459122,1830.1591796875,247.050003051758,1258.07495117188,0,0,0,0,0,0.613636374473572,59.8818168640137,0,0,150.74772644043,94.0318222045898,36.5431823730469,0,0.0818181857466698,30.0613632202148,220.00227355957,0.102272726595402,0,1.02272725105286,8.99545478820801,16723.6,8079.30529785156,1318.52397155762,3994.36492919922,0,0,0,0,0,182.185634970665,198.719821929932,88.0920028686523,0.223999999463558,714.799732208252,799.693840026855,133.193181991577,0,27.6158185824752,153.841361999512,812.026290893555,62.9502722993493,0,10.0887274742126,147.96545624733,0,0,12786.2221122012,3937.36822789907,12786.2,76.5
"87","Kenya","Kiambu","Limuru",1800.71801757812,0,1265.68395996094,0,0,0,0,437.835998535156,0,0,0,821.768005371094,27,3.32999992370605,0,0,0,0,0,0,0,1052.22802734375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3790.32397460938,1.54800009727478,2355.06005859375,0,0.0240000002086163,10.9079999923706,5.25600004196167,1116.27197265625,0,2.17799997329712,0,1445.98797607422,49.6259994506836,6.21800017356873,0,0,0,0.216000005602837,0,0,0,1675.31402587891,0.180000007152557,1864.548828125,1.25853669643402,1184.0732421875,0,0,8.86829280853271,4.27317094802856,200.604873657227,0,1.77073180675507,0,713.612182617188,23.4439029693604,2.90243911743164,0,0,0,0.175609767436981,0,0,0,871.956115722656,0.14634145796299,20745.3,7455.5908203125,2.8065367937088,4804.81726074219,0,0.0240000002086163,19.7762928009033,9.52917098999023,1754.71284484863,0,3.94873178005219,0,2981.3681640625,100.069902420044,12.4504392147064,0,0,0,0.391609773039818,0,0,0,3599.49816894531,0.326341465115547,5408.56400871277,0,10459.1120075546,4877.63426788151,15867.7,76.5
"75","Kenya","Kericho","Kipkelion East",4553.80168914795,160.871329307556,2342.50496292114,0,0,920.16868686676,85.1599979400635,303.127996444702,0,125.603995323181,0,344.915336608887,4.3520000576973,0,0,0,0.360000006854534,0.967999992892146,5.39999997615814,0,0,4340.32385253906,0,766.416015625,30.1679992675781,374.60400390625,0,0,127.897994995117,37.1119995117188,32.6699981689453,0,20.8839988708496,0,100.200004577637,2.38800001144409,0,0,0,0,1.01199996471405,0,0,0,930,0,3144.18408203125,171.049999237061,1777.45599365234,0,0,22.3419997692108,13.7200002670288,308.506011962891,0,48.1879997253418,0,102.224000930786,0.560000002384186,28.3319988250732,13.9320001602173,0,0,9.67199984192848,287.964019775391,2.08800005912781,0,3918.92395019531,0,2103.86407470703,46.8719997406006,1037.1259765625,0,0,66.5060005187988,27.6500005722046,21.7800006866455,0,33.7480001449585,0,193.937995910645,1.19000005722046,0,0,0,0,0.699999988079071,0,0,0,1154.02996826172,0,30147.5,10568.2658615112,408.961327552795,5531.69093704224,0,0,1136.91468214989,163.641998291016,666.084007263184,0,228.423994064331,0,741.277338027954,8.49000012874603,28.3319988250732,13.9320001602173,0,0.360000006854534,12.3519997876137,293.364019751549,2.08800005912781,0,10343.2777709961,0,13187.5578471329,2423.35201489925,9849.14205643535,4687.4040171504,23036.7,76.4
