"","COUNTRY","NAME_1","MAIZ_l_ph_h_hp","SORG_l_ph_h_hp","BEAN_l_ph_h_hp","CHIC_l_ph_h_hp","LENT_l_ph_h_hp","WHEA_l_ph_h_hp","BARL_l_ph_h_hp","ACOF_l_ph_h_hp","RCOF_l_ph_h_hp","PMIL_l_ph_h_hp","SMIL_l_ph_h_hp","POTA_l_ph_h_hp","SWPO_l_ph_h_hp","CASS_l_ph_h_hp","COWP_l_ph_h_hp","PIGE_l_ph_h_hp","SOYB_l_ph_h_hp","GROU_l_ph_h_hp","SUGC_l_ph_h_hp","COTT_l_ph_h_hp","COCO_l_ph_h_hp","TEAS_l_ph_h_hp","TOBA_l_ph_h_hp","MAIZ_l_ph_l_hp","SORG_l_ph_l_hp","BEAN_l_ph_l_hp","CHIC_l_ph_l_hp","LENT_l_ph_l_hp","WHEA_l_ph_l_hp","BARL_l_ph_l_hp","ACOF_l_ph_l_hp","RCOF_l_ph_l_hp","PMIL_l_ph_l_hp","SMIL_l_ph_l_hp","POTA_l_ph_l_hp","SWPO_l_ph_l_hp","CASS_l_ph_l_hp","COWP_l_ph_l_hp","PIGE_l_ph_l_hp","SOYB_l_ph_l_hp","GROU_l_ph_l_hp","SUGC_l_ph_l_hp","COTT_l_ph_l_hp","COCO_l_ph_l_hp","TEAS_l_ph_l_hp","TOBA_l_ph_l_hp","MAIZ_h_ph_h_hp","SORG_h_ph_h_hp","BEAN_h_ph_h_hp","CHIC_h_ph_h_hp","LENT_h_ph_h_hp","WHEA_h_ph_h_hp","BARL_h_ph_h_hp","ACOF_h_ph_h_hp","RCOF_h_ph_h_hp","PMIL_h_ph_h_hp","SMIL_h_ph_h_hp","POTA_h_ph_h_hp","SWPO_h_ph_h_hp","CASS_h_ph_h_hp","COWP_h_ph_h_hp","PIGE_h_ph_h_hp","SOYB_h_ph_h_hp","GROU_h_ph_h_hp","SUGC_h_ph_h_hp","COTT_h_ph_h_hp","COCO_h_ph_h_hp","TEAS_h_ph_h_hp","TOBA_h_ph_h_hp","MAIZ_h_ph_l_hp","SORG_h_ph_l_hp","BEAN_h_ph_l_hp","CHIC_h_ph_l_hp","LENT_h_ph_l_hp","WHEA_h_ph_l_hp","BARL_h_ph_l_hp","ACOF_h_ph_l_hp","RCOF_h_ph_l_hp","PMIL_h_ph_l_hp","SMIL_h_ph_l_hp","POTA_h_ph_l_hp","SWPO_h_ph_l_hp","CASS_h_ph_l_hp","COWP_h_ph_l_hp","PIGE_h_ph_l_hp","SOYB_h_ph_l_hp","GROU_h_ph_l_hp","SUGC_h_ph_l_hp","COTT_h_ph_l_hp","COCO_h_ph_l_hp","TEAS_h_ph_l_hp","TOBA_h_ph_l_hp","total","MAIZ_ha","SORG_ha","BEAN_ha","CHIC_ha","LENT_ha","WHEA_ha","BARL_ha","ACOF_ha","RCOF_ha","PMIL_ha","SMIL_ha","POTA_ha","SWPO_ha","CASS_ha","COWP_ha","PIGE_ha","SOYB_ha","GROU_ha","SUGC_ha","COTT_ha","COCO_ha","TEAS_ha","TOBA_ha","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Tanzania","Arusha",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6915.67337799072,1080.95029640198,1736.03355026245,71.793658412993,0,1079.90673065186,451.201667785645,506.395364761353,0,2.54800009727478,354.7618085742,81.6738047599792,36.9486832916737,32.992196559906,3.69599986076355,1509.17781829834,0,5.40399980545044,16.8019995689392,3.07999992370605,0,0,0,87522.6225056648,12220.1926348619,25318.8461980373,248.418000303209,0,12180.3716011047,3035.84471668862,6249.83192318678,0,624.254937708378,2982.12756546214,1460.61539746821,1873.29750627279,490.610576413572,94.5866409186274,17671.1715110205,0,62.147685110569,88.84560957551,598.205795884132,0,0,0.46900001168251,186611.4,94438.2958836555,13301.1429312639,27054.8797482997,320.211658716202,0,13260.2783317566,3487.04638447426,6756.22728794813,0,626.802937805653,3336.88937403634,1542.28920222819,1910.24618956447,523.602772973478,98.2826407793909,19180.3493293189,0,67.5516849160194,105.647609144449,601.285795807838,0,0,0.46900001168251,0,0,13889.0389570072,172722.459805693,13889,7.4
"2","Tanzania","Dar es Salaam",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.652000427246,40.5299987792969,0,0,0,0,0,0,0,0,0,0,247.193984985352,576.298034667969,21.2040004730225,0,0,0,0,0,0,0,0,1429.26198196411,353.713993310928,0,0,0,0,0,0,0,0,0,0,3691.78602981567,3342.8560218811,177.742000102997,28.4639999270439,0,0,0,2.17799997329712,0,0,0,10014.9,1532.91398239136,394.243992090225,0,0,0,0,0,0,0,0,0,0,3938.98001480103,3919.15405654907,198.946000576019,28.4639999270439,0,0,0,2.17799997329712,0,0,0,0,0,988.878019332886,9026.00202697515,988.9,9.9
"3","Tanzania","Dodoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5229.32350921631,4348.92018127441,2059.8364944458,60.1259994506836,0,317.795999526978,24.972000002861,5.6279998421669,0,1742.02066993713,320.821998596191,178.209996581078,1021.30350112915,877.516057014465,342.002534985542,4341.41342584789,0,1901.66886556149,104.18399810791,25.3020000457764,0,0,0,121899.404634476,145426.349397182,14955.3410186768,133.775996923447,0,257.748000979424,31.2119995355606,0.497999999672174,0,72698.6827628613,3326.44552159309,2472.62489287555,15308.7960999012,22424.9821909666,6572.35424619913,41281.426820457,0.0700000002980232,36529.9481852055,11.3940000534058,38.9119115024805,0,0,83.7956163287163,506354.9,127128.728143692,149775.269578457,17015.1775131226,193.90199637413,0,575.544000506401,56.1839995384216,6.12599984183908,0,74440.7034327984,3647.26752018929,2650.83488945663,16330.0996010303,23302.4982479811,6914.35678118467,45622.8402463049,0.0700000002980232,38431.6170507669,115.577998161316,64.2139115482569,0,0,83.7956163287163,0,0,22901.0452315658,483453.761295717,22901,4.5
"4","Tanzania","Geita",28420.6121463776,791.345644950867,13108.2787919044,671.02449464798,0,0,0,0.599999964237213,2.68799996376038,2627.67599186301,877.188289165497,0,16769.4142608643,16455.2043590546,188.38313832134,0,0,6568.78749150038,0,12488.1106252372,0,0,79.5723895989358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62256.1525807381,2660.97882891446,28353.6546754837,1174.70664143562,0,0,0,5.00400018692017,183.764632701874,5542.89082735777,1418.74914014339,0,32330.201210022,36429.0620908737,409.847033303231,0,0,11379.7254500389,0,23529.264959991,0,0.324000000953674,307.075189165771,49628.4999275208,1757.58800601959,20161.5489063263,1157.12666320801,0,0,0,10.6379996538162,34.9020005464554,4265.85402703285,836.108007609844,0,29928.6760616302,28497.2340507507,580.149002108723,0,0,11328.4177331924,0,18713.9879541397,0,0,358.437000714242,472289.5,140305.264654636,5209.91247988492,61623.4823737144,3002.85779929161,0,0,0,16.2419998049736,221.35463321209,12436.4208462536,3132.04543691874,0,79028.2915325165,81381.500500679,1178.37917373329,0,0,29276.9306747317,0,54731.3635393679,0,0.324000000953674,745.084579478949,99048.8856234141,0,205981.401260357,167259.167340454,305030.3,64.6
"5","Tanzania","Iringa",22640.4703598022,178.282869040966,7015.58112871647,0,0,1775.78883418441,0,1.38045237958431,0,0,502.832134485245,2961.00365256704,1134.50565910339,313.249094843864,189.792455330491,0,2.06054552085698,8200.81191456318,0,0,0,1628.58408218622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49872.4974708557,684.138044863939,16437.9898644388,0,0,3448.1261112988,0,1.61639397032559,0,0,1216.43864631653,6553.73925733566,1236.49019670486,332.993092611432,351.418144971132,0,5.22445468977094,52260.7888889313,8.2000977396965,0,0,389.145730257034,189.312731266022,112301.793367386,4314.42575646937,26095.8000040054,0,0,4898.15240908042,0,7.69281398691237,0,384.50622010231,1469.87321197987,11964.7142019272,2490.20308768749,2303.64437139034,1520.61454711109,8.28327289223671,5.14700009301305,116466.425235748,16.6859998703003,0.252000004053116,0,115.599333107471,1136.72580504417,465033,184814.761198044,5176.84667037427,49549.3709971607,0,0,10122.0673545636,0,10.6896603368223,0,384.50622010231,3189.14399278164,21479.4571118299,4861.19894349575,2949.88655884564,2061.82514741272,8.28327289223671,12.432000303641,176928.026039243,24.8860976099968,0.252000004053116,0,2133.32914555073,1326.0385363102,46544.343182724,0,132988.119126251,285500.538637886,179532.4,38.6
"6","Tanzania","Kagera",30271.3563117981,15479.3121065497,33083.6483280659,28.1999988555908,0,0,0,0,26069.5688351393,10550.9856416732,58.4819090142846,2544.39600753784,17269.2025384903,20471.1998969316,3127.98463785648,0,0,4444.94945937395,0,304.180637270212,0,435.415753126144,7.30336383357644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58100.1868243217,25475.347954534,67651.1253728867,95.6519966125488,0,89.2620017528534,0,1093.62001007795,55826.1864134669,14533.1056230534,4376.16404353268,9303.628013134,26404.7897352725,61034.3075270355,2686.62802457809,93.283998966217,1494.29398976825,10613.7718568426,319.152005523443,211.442604495212,0,519.727666661143,133.641851216555,932.695987701416,1070.33197748661,1523.28996276855,0,0,6.27000045776367,0,96.4259948730469,4025.78009033203,5991.33386230469,95.3600028753281,193.378000259399,229.632006287575,944.288004517555,278.676002502441,0,0,92.0059983730316,0,0,0,38.71399974823,3.49799990653992,519723.1,89304.2391238213,42024.9920385703,102258.063663721,123.85199546814,0,95.5320022106171,0,1190.046004951,85921.5353389382,31075.4251270313,4530.0059554223,12041.4020209312,43903.6242800504,82449.7954284847,6093.28866493702,93.283998966217,1494.29398976825,15150.7273145895,319.152005523443,515.623241765425,0,993.857419535518,144.443214956671,164146.185425516,0,340055.317513732,15521.6798903942,504201.4,97
"7","Tanzania","Kaskazini Pemba",95.1199970245361,223.179992675781,1.12000000476837,0,0,3.48000013828278,0,0,0,199.560009002686,3.81999987363815,0.860000051558018,456,2351.92004394531,86.7399978637695,0,0,5.71999990940094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.25199508667,568.251991271973,2.53000006079674,0,0,2.74600011110306,0,0,0,483.047996520996,3.98199999332428,0.568000011146069,1114.9059753418,6946.09997558594,246.305999755859,0,0,30.7920005321503,0,0,0,0,0,22.8159999847412,39.3959999084473,0.144000008702278,0,0,0.234000012278557,0,0,0,31.7639999389648,0.432000011205673,0.240000009536743,65.2439956665039,651.947998046875,24.7140007019043,0,0,6.40199995040894,0,0,0,0,0,13930.3,378.187992095947,830.827983856201,3.79400007426739,0,0,6.46000026166439,0,0,0,714.372005462646,8.23399987816811,1.66800007224083,1636.1499710083,9949.96801757812,357.759998321533,0,0,42.9140003919601,0,0,0,0,0,3427.52004048973,0,9659.48193427175,843.333994239569,13087,93.9
"8","Tanzania","Kaskazini Unguja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307.82600021362,353.1780128479,40.3140007257462,0,0,2.13999991863966,0,0,0,22.4380000829697,0,2.55199998617172,1520.57195281982,4301.994140625,238.328004837036,0,0,47.1719995737076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7836.6,1307.82600021362,353.1780128479,40.3140007257462,0,0,2.13999991863966,0,0,0,22.4380000829697,0,2.55199998617172,1520.57195281982,4301.994140625,238.328004837036,0,0,47.1719995737076,0,0,0,0,0,0,0,7836.51411163062,0,7836.6,100
"9","Tanzania","Katavi",126.168002746999,1.44000005722046,31.9959998130798,0,0,0,0,0.879999995231628,0,0,0,0,46.7440028190613,48.6520025730133,0,0.580333326011896,0,18.5799990817904,15.0799999237061,0,0,0,71.8399963378906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33475.371465683,435.687991699204,9469.46505689621,0,0,4.98536586761475,0,194.907442551106,0,0,1276.1970397532,147.036892446689,8523.81016135961,10779.1749727353,0,272.076627453789,0,3559.81630925089,3584.49240518361,3.22000014781952,0,0,20350.8804428279,36103.3127746582,452.025771617889,7579.74398040771,0,0,10.7151221036911,0,136.703841209412,0,0,852.082821846008,23.7683408558369,9856.62900543213,9941.38480225205,0,2.7773659080267,0,4167.92414742708,3213.41939926147,0,0,0,19797.4511108398,184577,69704.8522430882,889.153763374314,17081.205037117,0,0,15.7004879713058,0,332.491283755749,0,0,2128.27986159921,170.805233302526,18427.1831696108,20769.2117775604,0,275.434326687828,0,7746.32045575976,6812.99180436879,3.22000014781952,0,0,40220.1715500057,361.960336674005,0,92077.122173856,92137.9384838194,92439.2,50.1
"10","Tanzania","Kigoma",5890.92431627214,937.600995779037,4633.22629964352,0,0,0,0,247.276906158775,0,0,155.037047201768,74.7600021362305,1873.77872979641,2143.61957663298,0,157.617728352547,7.83000016212463,1224.7063780427,0.791999995708466,50.5898785926402,0,5.38200008869171,347.522244259715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135617.850870544,8609.40625579283,100018.669667002,9.82800006866455,0,9.30600011348724,0,3596.46272179112,18.4259997606277,2.08599996566772,2450.16071570665,1884.84600263834,30244.6510955542,41902.4446302801,0.0419999994337559,6057.47948946059,100.601999754086,15381.8422791064,43.6652731634676,437.329996183515,0,105.503999829292,4005.34104819596,28248.6496925354,1832.16200748086,15249.1107330322,52.5139999389648,0,0,0,273.93000292778,0,0,1.93200001120567,0,3785.3983001709,7782.44167900085,1.09199998527765,1024.18333137035,0,1502.37234401703,0,180.768000096083,0,0,1457.77499628067,429638.9,169757.424879352,11379.1692590527,119901.006699678,62.3420000076294,0,9.30600011348724,0,4117.66963087767,18.4259997606277,2.08599996566772,2607.12976291962,1959.60600477457,35903.8281255215,51828.505885914,1.13399998471141,7239.28054918349,108.431999916211,18108.9210011661,44.4572731591761,668.687874872237,0,110.885999917984,5810.63828873634,17750.664103115,0,350495.94404491,61392.3290868476,368246.7,85.7
