"","COUNTRY","NAME_1","MAIZ_l_ph_h_hp","SORG_l_ph_h_hp","BEAN_l_ph_h_hp","CHIC_l_ph_h_hp","LENT_l_ph_h_hp","WHEA_l_ph_h_hp","BARL_l_ph_h_hp","ACOF_l_ph_h_hp","RCOF_l_ph_h_hp","PMIL_l_ph_h_hp","SMIL_l_ph_h_hp","POTA_l_ph_h_hp","SWPO_l_ph_h_hp","CASS_l_ph_h_hp","COWP_l_ph_h_hp","PIGE_l_ph_h_hp","SOYB_l_ph_h_hp","GROU_l_ph_h_hp","SUGC_l_ph_h_hp","COTT_l_ph_h_hp","COCO_l_ph_h_hp","TEAS_l_ph_h_hp","TOBA_l_ph_h_hp","MAIZ_l_ph_l_hp","SORG_l_ph_l_hp","BEAN_l_ph_l_hp","CHIC_l_ph_l_hp","LENT_l_ph_l_hp","WHEA_l_ph_l_hp","BARL_l_ph_l_hp","ACOF_l_ph_l_hp","RCOF_l_ph_l_hp","PMIL_l_ph_l_hp","SMIL_l_ph_l_hp","POTA_l_ph_l_hp","SWPO_l_ph_l_hp","CASS_l_ph_l_hp","COWP_l_ph_l_hp","PIGE_l_ph_l_hp","SOYB_l_ph_l_hp","GROU_l_ph_l_hp","SUGC_l_ph_l_hp","COTT_l_ph_l_hp","COCO_l_ph_l_hp","TEAS_l_ph_l_hp","TOBA_l_ph_l_hp","MAIZ_h_ph_h_hp","SORG_h_ph_h_hp","BEAN_h_ph_h_hp","CHIC_h_ph_h_hp","LENT_h_ph_h_hp","WHEA_h_ph_h_hp","BARL_h_ph_h_hp","ACOF_h_ph_h_hp","RCOF_h_ph_h_hp","PMIL_h_ph_h_hp","SMIL_h_ph_h_hp","POTA_h_ph_h_hp","SWPO_h_ph_h_hp","CASS_h_ph_h_hp","COWP_h_ph_h_hp","PIGE_h_ph_h_hp","SOYB_h_ph_h_hp","GROU_h_ph_h_hp","SUGC_h_ph_h_hp","COTT_h_ph_h_hp","COCO_h_ph_h_hp","TEAS_h_ph_h_hp","TOBA_h_ph_h_hp","MAIZ_h_ph_l_hp","SORG_h_ph_l_hp","BEAN_h_ph_l_hp","CHIC_h_ph_l_hp","LENT_h_ph_l_hp","WHEA_h_ph_l_hp","BARL_h_ph_l_hp","ACOF_h_ph_l_hp","RCOF_h_ph_l_hp","PMIL_h_ph_l_hp","SMIL_h_ph_l_hp","POTA_h_ph_l_hp","SWPO_h_ph_l_hp","CASS_h_ph_l_hp","COWP_h_ph_l_hp","PIGE_h_ph_l_hp","SOYB_h_ph_l_hp","GROU_h_ph_l_hp","SUGC_h_ph_l_hp","COTT_h_ph_l_hp","COCO_h_ph_l_hp","TEAS_h_ph_l_hp","TOBA_h_ph_l_hp","total","MAIZ_ha","SORG_ha","BEAN_ha","CHIC_ha","LENT_ha","WHEA_ha","BARL_ha","ACOF_ha","RCOF_ha","PMIL_ha","SMIL_ha","POTA_ha","SWPO_ha","CASS_ha","COWP_ha","PIGE_ha","SOYB_ha","GROU_ha","SUGC_ha","COTT_ha","COCO_ha","TEAS_ha","TOBA_ha","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"1","Zambia","Central",13891.1611933857,599.187755070627,0.292356988415122,0,0,1997.86459194124,143.819169223309,0,0,805.929836818948,355.127093560994,8.93936597649008,1393.8627191186,568.563786700368,0,0,1502.86053770781,2386.65795779228,79.8030014038086,117.733624916524,0,0,1622.26158165187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75638.7453933768,1506.57742607407,0.121902443468571,0,0,8708.83809065446,613.569702871144,0,0,960.853160815313,780.454469099641,55.542611092329,8156.18997835368,1285.03093241714,0,0,8829.51892814878,11444.2502638102,23.3099994659424,4292.11312598735,0,0,11284.7628737837,109338.06425859,700.187756003812,0,0,0,5803.7107694149,348.904248654842,0,0,366.111890987493,76.0914189815521,140.330147752538,5583.03354610503,481.846535228193,0,0,12226.0322281085,15069.6798386574,0,17963.4295325559,0,0,6932.77806598879,334083.9,198867.970845353,2805.95293714851,0.414259431883693,0,0,16510.4134520106,1106.29312074929,0,0,2132.89488862175,1211.67298164219,204.812124821357,15133.0862435773,2335.4412543457,0,0,22558.4116939651,28900.5880602598,103.113000869751,22373.2762834597,0,0,19839.8025214244,25474.064572257,0,133579.878858394,175030.200237029,159054,47.6
"2","Zambia","Copperbelt",64307.2933261395,953.575309803709,8.69399976730347,0,0,479.036238849163,202.6254430525,0.126000002026558,0,222.697308110073,126.845727436244,120.167852524668,6476.83426908404,1194.68106095493,2.97033342346549,0,4019.57820284367,8536.04610681534,7527.72997171059,24.628000125289,0,0,243.382000993937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15931.6328163147,428.058307155967,0,0,0,2874.53925991058,1015.34994241595,0,0,60.6958482973278,18.3742730524391,11.6784544251859,1275.11775547266,147.910727627575,0,0,2264.84004953504,2073.97749984264,1683.7260222435,50.9833646044135,0,0,256.738725699484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122540.5,80238.9261424541,1381.63361695968,8.69399976730347,0,0,3353.57549875975,1217.97538546845,0.126000002026558,0,283.393156407401,145.220000488684,131.846306949854,7751.9520245567,1342.5917885825,2.97033342346549,0,6284.4182523787,10610.023606658,9211.45599395409,75.6113647297025,0,0,500.120726693422,94446.9111516364,0,28093.6230465975,0,122540.5,100
"3","Zambia","Eastern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6909.22131681442,105.033095024526,83.6820011138916,19.1519985198975,3.77999997138977,4.73799991607666,0,0,0,4.35600000992417,29.1100008189678,67.8577089384198,38.1168216727674,26.7762680314481,101.131999135017,32.0880012512207,65.8766027539968,2999.98079204559,0,1029.87759724259,0,0,282.847993463278,245100.657618403,1850.18719136901,3568.46836034954,668.701664119959,105.580335646868,236.936725825071,3.52363628149033,26.6359990984201,0,773.422342143953,1276.87125349045,1836.10403545201,1762.95092354342,1500.35155222192,3115.50463682413,969.8999966681,8369.04401659593,69458.8012492657,0,63458.0206747893,0,0,20908.4817271382,436793.7,252009.878935218,1955.22028639354,3652.15036146343,687.853662639856,109.360335618258,241.674725741148,3.52363628149033,26.6359990984201,0,777.778342153877,1305.98125430942,1903.96174439043,1801.06774521619,1527.12782025337,3216.63663595915,1001.98799791932,8434.92061934993,72458.7820413113,0,64487.8982720319,0,0,21191.3297206014,0,0,11803.6261967234,424990.143939227,11803.6,2.7
"4","Zambia","Luapula",15263.5637825131,1241.93759289943,31.3307094611228,0,0,4.72742799296975,0.288000006228685,136.415670111775,0.828000009059906,733.095729826018,289.287314709276,7.2415123693645,1964.54542609304,31744.5148740113,10.7775428304449,0,119.441772302613,11605.4068609104,2025.34068908542,10.6669083759189,2.73000001907349,374.356569051743,30.3050859924406,180.448001861572,0.558000013232231,0,0,0,0,0,0,0,8.69999995827675,1.28200001269579,0.0419999994337559,63.329999923706,361.096000671387,0,0,2.074000030756,114.212003707886,0,0,0,0,0,11155.9824178815,151.150426318869,73.5558522939682,0,0,4.46800008416176,0.382000006735325,14.5794141739607,17.9114633202553,460.956778889522,138.228457696736,2.71800003759563,1286.05360431969,18085.3735826015,25.9419515077025,0,82.2694557309151,5905.66657805443,1554.23151406646,14.0912681221962,4.49765856564045,179.128173977137,27.1071218922734,2076.13647150993,23.4816655144095,6.55200003087521,0,0,0.331999987363815,0,0.352090902626514,2.13790911436081,77.6636424995959,19.1629189969972,0.1578130107373,528.664735019207,3791.20554304123,2.2486364543438,0,25.5279972441494,1155.35709095001,0.141818188130856,1.67236363887787,0.504818193614483,0.0204545464366674,2.60295347869396,113226.5,28676.1306737661,1417.12768474594,111.438561785966,0,0,9.52742806449533,0.67000001296401,151.347175188363,20.877372443676,1280.41615117341,447.960691415705,10.1593254171312,3842.59376535565,53982.1900003254,38.9681307924911,0,229.313225308433,18780.6425336227,3579.71402134001,26.4305401369929,7.73247677832842,553.505197575316,60.015161363408,65596.8014685707,731.742006178945,39184.2937195413,7713.9229223216,104781.1,92.5
"5","Zambia","Lusaka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722.267354488373,0.928000010550022,0,0,0,0,0,0,0,0,0,0.641268320381641,9.23956127464771,0.263414651155472,0,0,50.0914142131805,158.441368579865,0,95.6440010070801,0,0,2.90199995040894,48195.7006494403,3991.53603586927,358.614002645016,0,0,8165.97632536292,2877.04623232782,0,0,177.389422612265,104.101466152817,512.501185994595,1194.40247050859,227.349821478128,18.5640001296997,0,9768.2069201339,4955.92764306068,0,3226.63856699131,0,0,419.994949817657,85234.3,48917.9680039287,3992.46403587982,358.614002645016,0,0,8165.97632536292,2877.04623232782,0,0,177.389422612265,104.101466152817,513.142454314977,1203.64203178324,227.613236129284,18.5640001296997,0,9818.29833434708,5114.36901164055,0,3322.28256799839,0,0,422.896949768066,0,0,1040.41838249564,84193.949692525,1040.4,1.2
"6","Zambia","Muchinga",616.189719319344,15.0616624802351,0,0,0,0,0,0,0,153.238849520683,104.486395478249,0.248000003397465,62.7694686055183,522.140734910965,0,0,28.8321000039577,364.672372698784,0,0,0,0,1.06666672229767,152.305999755859,3.87599992752075,1.97399997711182,2.85600018501282,0,0,0,0,0,0,25.5279998779297,2.61999988555908,4.76399993896484,18.2639999389648,0,4.07399988174438,7.11199998855591,18.8999996185303,6.72599983215332,0,0,0,20.3899993896484,21535.4601636529,538.020884856582,364.979992035776,13.9720001220703,0,8.98799991607666,3.15000009536743,413.202579259872,0,3725.34410718083,3519.05629575253,79.7481431774795,2607.92928948626,14267.1114843041,0,6.57999992370605,1048.24104699492,9274.48652592301,475.248869881034,99.518909662962,0,0,670.968972414732,33549.8794103861,2163.29196273535,803.196002349257,286.619996547699,0.504000008106232,0.280000001192093,20.6039994955063,980.398420989513,0,4685.74692191184,3150.71997469664,735.001331999898,2366.65221308917,14550.3272107989,16.0439991950989,395.762008666992,1137.10942660645,11186.1150405407,1251.39248157293,3646.30007085949,0,0,3457.77642128989,145173.7,55853.8352931142,2720.25050999969,1170.14999436215,303.447996854782,0.504000008106232,9.26799991726875,23.7539995908737,1393.60100024939,0,8564.32987861335,6799.79066580534,817.617475066334,5042.11497111991,29357.8434299529,16.0439991950989,406.416008472443,2221.29457359388,20844.173938781,1733.36735128611,3745.81898052245,0,0,4150.20205981657,1868.70596974343,269.389998197556,58652.0072646402,84383.7208937407,60520.8,41.7
"7","Zambia","North-Western",35107.7478955109,1962.17286818475,1.76543086767197,0,0,90.9511567205191,1.3222222328186,0,0,148.598188076168,150.705357564613,181.276394767687,1640.02452301979,12153.6407354129,0.101999999955297,0,393.693996625021,3620.67865413427,1226.60790155828,0.485560961067677,0,0,65.4420504570007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20001.9106279239,606.854025490582,14.9761397652328,0,0,39.957505568862,0.429545432329178,0.71590906381607,0,39.6903700958937,147.26444465667,43.8738784827292,730.865578107536,10949.9035401382,8.53745383396745,0,132.673155969009,1930.95504067093,342.015541143715,9.46327261440456,0,0,75.0927567947656,537.817564822733,42.5243560224771,1.40833342075348,0,0,0,0,0,0,5.47129006218165,5.46012790873647,0.37777778506279,14.70981908869,879.319950655103,0,0,9.11664747819304,156.615765601397,0,9.41246575303376,0,0,4.45365858078003,93486.9,55647.4760882575,2611.5512496978,18.1499040536582,0,0,130.908662289381,1.75176766514778,0.71590906381607,0,193.759848234244,303.42993013002,225.528051035479,2385.59992021602,23982.8642262062,8.63945383392274,0,535.483800072223,5708.2494604066,1568.623442702,19.361299328506,0,0,144.988465832546,56745.2149360934,0,35075.1787857525,1666.68775717914,91820.2,98.2
"8","Zambia","Northern",12800.093340829,310.239180415869,0,0,0,0.0540000014007092,0,358.44200360775,0,2241.70650710166,1739.64728027582,2.92476497031748,1500.8604440093,8389.89762438089,0,0,471.851732701063,5539.87327571213,424.145988583565,0,0,10.5840001106262,146.848726436496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38113.7712749392,1032.6764678359,383.616000834852,0,0,43.886000007391,0.108000002801418,724.017813280225,9.53999972343445,5121.71599978209,4781.09393519163,228.183167206123,4800.60528898239,23775.0890396088,13.3019997477531,0,1386.76036006212,14660.2768499851,11385.664980419,12.1439998149872,3.80999985337257,7.85733336210251,962.900418959558,8328.403455019,348.209937721491,130.271995544434,0,0,30.8580007553101,0,699.333217740059,0,803.122211456299,840.682280957699,154.64722122997,1431.66405951977,5076.87108725309,0,0,282.689405828714,3300.2698713541,2901.07250499725,0.0280000008642673,0,0,213.842414155602,165926.2,59242.2680707872,1691.12558597326,513.887996379286,0,0,74.7980007641017,0.108000002801418,1781.79303462803,9.53999972343445,8166.54471834004,7361.42349642515,385.755153406411,7733.12979251146,37241.8577512428,13.3019997477531,0,2141.3014985919,23500.4199970514,14710.8834739998,12.1719998158514,3.80999985337257,18.4413334727287,1323.59155955166,33937.1688691359,0,107447.018929599,24541.9656635337,141384.2,85.2
"9","Zambia","Southern",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261.42202067375,50.4740017801523,0,0,0,3.32400012016296,0.839999973773956,0,0,5.66199995577335,7.80800018459558,0.268000001087785,100.34199872613,0.187999993562698,0,0,72.2699994184077,543.772007793188,0,36.6120001189411,0,0,35.4520001411438,199781.177431643,7547.09658359922,14.9823414646089,0.136000003665686,0,4645.07756793499,267.183997571468,3974.01321840286,0,1343.50301070698,481.598144486547,78.435415385291,10914.8625740688,51.3393338415772,0,0,8604.27029833756,30073.1709810495,0,4436.98377851397,0,0,10224.4540256597,285556.9,202042.599452317,7597.57058537938,14.9823414646089,0.136000003665686,0,4648.40156805515,268.023997545242,3974.01321840286,0,1349.16501066275,489.406144671142,78.7034153863788,11015.204572795,51.5273338351399,0,0,8676.54029775597,30616.9429888427,0,4473.59577863291,0,0,10259.9060258009,0,0,3118.43402888067,282438.28470267,3118.6,1.1
"10","Zambia","Western",344.097995758057,4.48766672611237,0,0,0,0,0,0,0,5.53099995851517,1.88766667246819,0,15.3589999675751,176.595666885376,0,0,0.487333342432976,57.7980003356934,0,0.929666668176651,0,0,120.631332397461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33964.2893811613,1377.24920365959,22.0875103473663,0,0,0.151363641023636,0,0,0,2487.15902552567,2605.39217088278,3.34090911969543,1489.62218794506,32676.5268974826,0,0,86.3024089150131,4127.77046331763,0,88.3426747275516,0,0,5904.96260887664,29460.9843070917,2142.42271432281,49.2517564296722,0,0,1.50809095427394,0,0,0,2552.4991130624,1344.04415020347,5.26600005477667,291.879433569498,16510.3469956769,0,0,25.207275965251,4477.60841991194,0,3.0599999576807,0,0,322.225478116423,142747.3,63769.3716840111,3524.15958470851,71.3392667770386,0,0,1.65945459529757,0,0,0,5045.18913854659,3951.32398775872,8.60690917447209,1796.86062148213,49363.4695600448,0,0,111.997018222697,8663.17688356526,0,92.332341353409,0,0,6347.81941939052,727.805328711867,0,84833.1968056019,57186.3037353167,85561,59.9
