"","COUNTRY","NAME_1","NAME_2","MAIZ_l_ph_h_hp","SORG_l_ph_h_hp","BEAN_l_ph_h_hp","CHIC_l_ph_h_hp","LENT_l_ph_h_hp","WHEA_l_ph_h_hp","BARL_l_ph_h_hp","ACOF_l_ph_h_hp","RCOF_l_ph_h_hp","PMIL_l_ph_h_hp","SMIL_l_ph_h_hp","POTA_l_ph_h_hp","SWPO_l_ph_h_hp","CASS_l_ph_h_hp","COWP_l_ph_h_hp","PIGE_l_ph_h_hp","SOYB_l_ph_h_hp","GROU_l_ph_h_hp","SUGC_l_ph_h_hp","COTT_l_ph_h_hp","COCO_l_ph_h_hp","TEAS_l_ph_h_hp","TOBA_l_ph_h_hp","MAIZ_l_ph_l_hp","SORG_l_ph_l_hp","BEAN_l_ph_l_hp","CHIC_l_ph_l_hp","LENT_l_ph_l_hp","WHEA_l_ph_l_hp","BARL_l_ph_l_hp","ACOF_l_ph_l_hp","RCOF_l_ph_l_hp","PMIL_l_ph_l_hp","SMIL_l_ph_l_hp","POTA_l_ph_l_hp","SWPO_l_ph_l_hp","CASS_l_ph_l_hp","COWP_l_ph_l_hp","PIGE_l_ph_l_hp","SOYB_l_ph_l_hp","GROU_l_ph_l_hp","SUGC_l_ph_l_hp","COTT_l_ph_l_hp","COCO_l_ph_l_hp","TEAS_l_ph_l_hp","TOBA_l_ph_l_hp","MAIZ_h_ph_h_hp","SORG_h_ph_h_hp","BEAN_h_ph_h_hp","CHIC_h_ph_h_hp","LENT_h_ph_h_hp","WHEA_h_ph_h_hp","BARL_h_ph_h_hp","ACOF_h_ph_h_hp","RCOF_h_ph_h_hp","PMIL_h_ph_h_hp","SMIL_h_ph_h_hp","POTA_h_ph_h_hp","SWPO_h_ph_h_hp","CASS_h_ph_h_hp","COWP_h_ph_h_hp","PIGE_h_ph_h_hp","SOYB_h_ph_h_hp","GROU_h_ph_h_hp","SUGC_h_ph_h_hp","COTT_h_ph_h_hp","COCO_h_ph_h_hp","TEAS_h_ph_h_hp","TOBA_h_ph_h_hp","MAIZ_h_ph_l_hp","SORG_h_ph_l_hp","BEAN_h_ph_l_hp","CHIC_h_ph_l_hp","LENT_h_ph_l_hp","WHEA_h_ph_l_hp","BARL_h_ph_l_hp","ACOF_h_ph_l_hp","RCOF_h_ph_l_hp","PMIL_h_ph_l_hp","SMIL_h_ph_l_hp","POTA_h_ph_l_hp","SWPO_h_ph_l_hp","CASS_h_ph_l_hp","COWP_h_ph_l_hp","PIGE_h_ph_l_hp","SOYB_h_ph_l_hp","GROU_h_ph_l_hp","SUGC_h_ph_l_hp","COTT_h_ph_l_hp","COCO_h_ph_l_hp","TEAS_h_ph_l_hp","TOBA_h_ph_l_hp","total","MAIZ_ha","SORG_ha","BEAN_ha","CHIC_ha","LENT_ha","WHEA_ha","BARL_ha","ACOF_ha","RCOF_ha","PMIL_ha","SMIL_ha","POTA_ha","SWPO_ha","CASS_ha","COWP_ha","PIGE_ha","SOYB_ha","GROU_ha","SUGC_ha","COTT_ha","COCO_ha","TEAS_ha","TOBA_ha","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"34","Uganda","Jinja","Jinja",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.920013427734,4.21399974822998,165.828002929688,0,0,0,0,0,216.292007446289,0,13.9919996261597,0,259.72998046875,120.89599609375,88.3259963989258,0,32.3320007324219,35.4440002441406,12.78600025177,47.2080001831055,50.5880012512207,10.9879999160767,7.93599987030029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356.5,289.920013427734,4.21399974822998,165.828002929688,0,0,0,0,0,216.292007446289,0,13.9919996261597,0,259.72998046875,120.89599609375,88.3259963989258,0,32.3320007324219,35.4440002441406,12.78600025177,47.2080001831055,50.5880012512207,10.9879999160767,7.93599987030029,0,0,1356.47999858856,0,1356.5,100
"36","Uganda","Kabale","Kabale",116.911994934082,442.811981201172,603.435974121094,0,0,46.8279991149902,0,0,0,0,3.73600006103516,582.039978027344,376.945983886719,10.8000001907349,12.0160007476807,0,5.98000001907349,14.1999998092651,0,0,0,19.7180004119873,12.0159997940063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2247.4,116.911994934082,442.811981201172,603.435974121094,0,0,46.8279991149902,0,0,0,0,3.73600006103516,582.039978027344,376.945983886719,10.8000001907349,12.0160007476807,0,5.98000001907349,14.1999998092651,0,0,0,19.7180004119873,12.0159997940063,2247.43991231918,0,0,0,2247.4,100
"37","Uganda","Kabale","Ndorwa",1017.62998199463,2094.48596191406,3406.00396728516,0,0,273.572002410889,0,294.755981445312,0,0,23.4779999256134,2598.67199707031,2341.98599243164,85.3920011520386,67.4299993515015,0,46.2300004959106,83.6479997634888,0.0480000004172325,0,0,171.134002685547,49.8419990539551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12554.3,1017.62998199463,2094.48596191406,3406.00396728516,0,0,273.572002410889,0,294.755981445312,0,0,23.4779999256134,2598.67199707031,2341.98599243164,85.3920011520386,67.4299993515015,0,46.2300004959106,83.6479997634888,0.0480000004172325,0,0,171.134002685547,49.8419990539551,12554.3078869805,0,0,0,12554.3,100
"38","Uganda","Kabale","Rubanda",4182.13787841797,2383.33198547363,4623.77597045898,0,0,373.617992401123,0,500.219987869263,0,0,29.2420002818108,3112.08197021484,2708.68002319336,110.736000061035,76.1680002212524,0,46.0920009613037,101.25599861145,0.0360000021755695,0,0,213.556001663208,33.2240000125021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18494.2,4182.13787841797,2383.33198547363,4623.77597045898,0,0,373.617992401123,0,500.219987869263,0,0,29.2420002818108,3112.08197021484,2708.68002319336,110.736000061035,76.1680002212524,0,46.0920009613037,101.25599861145,0.0360000021755695,0,0,213.556001663208,33.2240000125021,18494.1558098439,0,0,0,18494.2,100
"39","Uganda","Kabale","Rukiga",1477.30799865723,1625.72001647949,3241.83996582031,0,0,215.800003051758,0,281.591987609863,0,0,11.2900002002716,1715.09802246094,1148.34599304199,44.496000289917,40.4720001220703,0,17.9320003986359,206.218011856079,0,0,0,82.9360036849976,301.993997573853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.348007202148,647.625991821289,2780.64801025391,0.209999993443489,0,55.3619995117188,0,191.100006103516,0,0,122.510002374649,254.797988891602,170.807998657227,5.61600017547607,6.09599983692169,0,2.6360000371933,281.710014343262,0,0,0,19.8860001564026,24.826000213623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15409.2,1911.65600585938,2273.34600830078,6022.48797607422,0.209999993443489,0,271.162002563477,0,472.691993713379,0,0,133.800002574921,1969.89601135254,1319.15399169922,50.1120004653931,46.567999958992,0,20.5680004358292,487.928026199341,0,0,0,102.8220038414,326.819997787476,10411.0420012474,0,4998.18001957238,0,15409.2,100
"43","Uganda","Kaberamaido","Kaberamaido",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1806.92000579834,2409.56066989899,1646.19301795959,0,0,0,0,0,2803.4949798584,0,1075.17000579834,0.342000007629395,1215.02231025696,1502.15865898132,737.328004598618,385.635339260101,571.112340927124,2133.5496673584,208.033997297287,761.053008556366,3.5166666507721,138.121334552765,105.107332706451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17502.3,1806.92000579834,2409.56066989899,1646.19301795959,0,0,0,0,0,2803.4949798584,0,1075.17000579834,0.342000007629395,1215.02231025696,1502.15865898132,737.328004598618,385.635339260101,571.112340927124,2133.5496673584,208.033997297287,761.053008556366,3.5166666507721,138.121334552765,105.107332706451,0,0,17502.3193404675,0,17502.3,100
"44","Uganda","Kaberamaido","Kalaki",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569.30206298828,3291.7020111084,5774.30601501465,0,0,0,0,0,2930.80801391602,0,954.43000793457,0.126000002026558,1653.38800811768,1880.57597351074,1053.25598907471,253.567999362946,575.877998352051,948.311981201172,226.668001174927,875.832019805908,0,145.907997131348,111.110000610352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24245.2,3569.30206298828,3291.7020111084,5774.30601501465,0,0,0,0,0,2930.80801391602,0,954.43000793457,0.126000002026558,1653.38800811768,1880.57597351074,1053.25598907471,253.567999362946,575.877998352051,948.311981201172,226.668001174927,875.832019805908,0,145.907997131348,111.110000610352,0,0,24245.1700793058,0,24245.2,100
"45","Uganda","Kalangala","Bujumba",4586.66931152344,0.0720000043511391,906.789546966553,0,0,0,0,0,14.1960000991821,0,0.0360000021755695,0,1.96799993515015,0.948000013828278,0,0,0,3.1800000667572,0.348000019788742,0.816000044345856,3.27600002288818,0.671999990940094,0.503999948501587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5519.5,4586.66931152344,0.0720000043511391,906.789546966553,0,0,0,0,0,14.1960000991821,0,0.0360000021755695,0,1.96799993515015,0.948000013828278,0,0,0,3.1800000667572,0.348000019788742,0.816000044345856,3.27600002288818,0.671999990940094,0.503999948501587,5519.4748586379,0,0,0,5519.5,100
"46","Uganda","Kalangala","Kyamuswa",582.626010894775,0,74.8140001296997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.4,582.626010894775,0,74.8140001296997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.440011024475,0,0,0,657.4,100
"48","Uganda","Kamuli","Budiope",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14846.2258758545,219.220002055168,5531.73391723633,0,0,0,0,0,5864.5,0,1510.94198226929,5.88599997758865,11302.9359970093,5553.5799407959,43.7980001866817,0,672.727997303009,2043.50002861023,474.45599603653,1504.71400260925,742.706007003784,267.479997158051,221.058000087738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50805.5,14846.2258758545,219.220002055168,5531.73391723633,0,0,0,0,0,5864.5,0,1510.94198226929,5.88599997758865,11302.9359970093,5553.5799407959,43.7980001866817,0,672.727997303009,2043.50002861023,474.45599603653,1504.71400260925,742.706007003784,267.479997158051,221.058000087738,0,0,50805.4637441933,0,50805.5,100
"49","Uganda","Kamuli","Bugabula",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13734.7701416016,98.6220002174377,2701.17398071289,0,0,0,0,0,4802.26000976562,0,840.840000152588,1.35000002384186,11439.5739135742,5112.70001220703,14.1719996631145,0,657.179996490479,1913.55999755859,386.670001983643,1425.7799987793,1111.4879989624,238.915998458862,174.472001075745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44653.5,13734.7701416016,98.6220002174377,2701.17398071289,0,0,0,0,0,4802.26000976562,0,840.840000152588,1.35000002384186,11439.5739135742,5112.70001220703,14.1719996631145,0,657.179996490479,1913.55999755859,386.670001983643,1425.7799987793,1111.4879989624,238.915998458862,174.472001075745,0,0,44653.5280512273,0,44653.5,100
"50","Uganda","Kamuli","Bulamogi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10696.3601379395,371.810000419617,22234.3840332031,0,0,0,0,0,3477.84799194336,0,2214.51795959473,0,7932.69616699219,3459.41198730469,155.320004582405,7.60200001299381,1742.19801330566,2518.77996826172,320.531997680664,1013.13199424744,6.53999996185303,154.228002548218,131.484001159668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56436.8,10696.3601379395,371.810000419617,22234.3840332031,0,0,0,0,0,3477.84799194336,0,2214.51795959473,0,7932.69616699219,3459.41198730469,155.320004582405,7.60200001299381,1742.19801330566,2518.77996826172,320.531997680664,1013.13199424744,6.53999996185303,154.228002548218,131.484001159668,0,0,56436.8442591578,0,56436.8,100
"51","Uganda","Kamuli","Buzaaya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3186.95202636719,24.3619995117188,567.667999267578,0,0,0,0,0,1040.29598999023,0,233.909996032715,0.288000017404556,2343.03796386719,1004.20999145508,1.27599999308586,0,141.846000671387,367.625991821289,107.321998596191,359.257995605469,240.100006103516,47.5840015411377,40.0159997940063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9705.8,3186.95202636719,24.3619995117188,567.667999267578,0,0,0,0,0,1040.29598999023,0,233.909996032715,0.288000017404556,2343.03796386719,1004.20999145508,1.27599999308586,0,141.846000671387,367.625991821289,107.321998596191,359.257995605469,240.100006103516,47.5840015411377,40.0159997940063,0,0,9705.75196063519,0,9705.8,100
"53","Uganda","Kamwenge","Kitagwenda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2533.40628051758,417.589363098145,2359.60327148438,92.9159984588623,0,57.1259984970093,0,17.4266347885132,748.649459838867,0,322.496000289917,341.507995605469,748.254104614258,389.709655761719,0,0,21.9513173103333,895.576927185059,121.632828712463,408.627613067627,208.662530899048,72.3068299293518,66.0338044166565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9823.5,2533.40628051758,417.589363098145,2359.60327148438,92.9159984588623,0,57.1259984970093,0,17.4266347885132,748.649459838867,0,322.496000289917,341.507995605469,748.254104614258,389.709655761719,0,0,21.9513173103333,895.576927185059,121.632828712463,408.627613067627,208.662530899048,72.3068299293518,66.0338044166565,0,0,9823.47661447525,0,9823.5,100
"63","Uganda","Kayunga","Bbaale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4764.92795181274,216.984005123377,1032.10602378845,0,0,0,0,0,3120.37800979614,0,306.161999702454,35.9400007128716,3932.583984375,2392.20597457886,1.24800001829863,0,358.953997135162,523.268011569977,281.625999927521,731.060008525848,695.754009246826,163.67399930954,109.358000516891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18666.2,4764.92795181274,216.984005123377,1032.10602378845,0,0,0,0,0,3120.37800979614,0,306.161999702454,35.9400007128716,3932.583984375,2392.20597457886,1.24800001829863,0,358.953997135162,523.268011569977,281.625999927521,731.060008525848,695.754009246826,163.67399930954,109.358000516891,0,0,18666.22997614,0,18666.2,100
"64","Uganda","Kayunga","Ntenjeru",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650.25592041016,34.8559999465942,1058.28999328613,0,0,0,0,0,2585.09204101562,0,152.89600276947,14.37600004673,3340.14398193359,2048.08999633789,0.447999998927116,0,364.444000244141,458.377998352051,215.007995605469,733.975997924805,593.932006835938,119.888000488281,90.3120002746582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16460.4,4650.25592041016,34.8559999465942,1058.28999328613,0,0,0,0,0,2585.09204101562,0,152.89600276947,14.37600004673,3340.14398193359,2048.08999633789,0.447999998927116,0,364.444000244141,458.377998352051,215.007995605469,733.975997924805,593.932006835938,119.888000488281,90.3120002746582,0,0,16460.3859354705,0,16460.4,100
"77","Uganda","Kumi","Ngora",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.76600646973,2297.94004821777,2373.45196914673,0,0,0,0,0,398.332000732422,0,870.64998626709,0,1600.46798706055,2248.30799865723,1783.09196472168,98.1400008201599,98.0619986057281,2614.01196289062,213.479998588562,648.393997192383,0,107.551998138428,92.3239998817444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18279,2834.76600646973,2297.94004821777,2373.45196914673,0,0,0,0,0,398.332000732422,0,870.64998626709,0,1600.46798706055,2248.30799865723,1783.09196472168,98.1400008201599,98.0619986057281,2614.01196289062,213.479998588562,648.393997192383,0,107.551998138428,92.3239998817444,0,0,18278.9719173908,0,18279,100
"82","Uganda","Lira","Dokolo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3488.22801208496,2818.09796142578,4101.89991760254,0,0,0,0,0,5040.09393310547,0,2187.76602172852,10.4640000164509,1280.11599349976,1936.39999389648,261.65199804306,4905.30809020996,2445.78205871582,1701.57801055908,402.250005722046,1223.94801712036,0,254.143998146057,166.697998046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32224.4,3488.22801208496,2818.09796142578,4101.89991760254,0,0,0,0,0,5040.09393310547,0,2187.76602172852,10.4640000164509,1280.11599349976,1936.39999389648,261.65199804306,4905.30809020996,2445.78205871582,1701.57801055908,402.250005722046,1223.94801712036,0,254.143998146057,166.697998046875,0,0,32224.4260099232,0,32224.4,100
"83","Uganda","Lira","Erute",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5797.38201904297,3464.02201843262,6787.03799438477,0,0,0,0,0,7021.30987548828,0,2864.59802246094,16.0400002598763,1705.36000823975,2691.68201446533,106.480000972748,8212.54794311523,4514.80807495117,2091.82203674316,569.604007720947,1796.11601257324,0,311.452001571655,228.034003257751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48178.3,5797.38201904297,3464.02201843262,6787.03799438477,0,0,0,0,0,7021.30987548828,0,2864.59802246094,16.0400002598763,1705.36000823975,2691.68201446533,106.480000972748,8212.54794311523,4514.80807495117,2091.82203674316,569.604007720947,1796.11601257324,0,311.452001571655,228.034003257751,0,0,48178.2960336804,0,48178.3,100
"84","Uganda","Lira","Kyoga",0,0,0,0,0,0,0,0,13.4634141921997,0,14.848780632019,0,0,0,0,0,0,0,3.04390239715576,0,2.82439017295837,0.702439069747925,0.512195110321045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874.99326705933,591.517657756805,1378.40364265442,0,0,0,0,0,3228.18798828125,0,1493.06870269775,1.1776666790247,937.655654907227,2271.12334442139,30.6173332333565,686.031003952026,745.697319030762,19549.3561401367,220.937669754028,780.933659553528,485.427002906799,165.655666828156,120.693001031876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35596.9,2874.99326705933,591.517657756805,1378.40364265442,0,0,0,0,0,3241.65140247345,0,1507.91748332977,1.1776666790247,937.655654907227,2271.12334442139,30.6173332333565,686.031003952026,745.697319030762,19549.3561401367,223.981572151184,780.933659553528,488.251393079758,166.358105897903,121.205196142197,35.3951215744019,0,35561.4767208844,0,35596.9,100
"85","Uganda","Lira","Lira",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751.944000244141,324.242004394531,908.053985595703,0,0,0,0,0,935.606018066406,0,342.307998657227,2.00599998235703,234.687995910645,406.764007568359,9.59600019454956,1022.24600219727,639.722015380859,220.340003967285,67.6699981689453,233.498008728027,0,51.0939998626709,31.2600011825562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6181,751.944000244141,324.242004394531,908.053985595703,0,0,0,0,0,935.606018066406,0,342.307998657227,2.00599998235703,234.687995910645,406.764007568359,9.59600019454956,1022.24600219727,639.722015380859,220.340003967285,67.6699981689453,233.498008728027,0,51.0939998626709,31.2600011825562,0,0,6181.03804010153,0,6181,100
"86","Uganda","Lira","Moroto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10255.1280517578,5303.88798522949,8731.41796875,0,0,0,0,0,7704.00004577637,0,3342.0280456543,15.4719999730587,2138.9100189209,3036.03398132324,283.622001171112,11246.621887207,4955.64000701904,2141.25000762939,666.391994476318,2450.09400939941,0,251.984000563622,292.115998268127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62814.6,10255.1280517578,5303.88798522949,8731.41796875,0,0,0,0,0,7704.00004577637,0,3342.0280456543,15.4719999730587,2138.9100189209,3036.03398132324,283.622001171112,11246.621887207,4955.64000701904,2141.25000762939,666.391994476318,2450.09400939941,0,251.984000563622,292.115998268127,0,0,62814.5980031192,0,62814.6,100
"87","Uganda","Lira","Otuke",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4796.77800941467,3617.53197574615,3977.97993946075,0,0,0,0,0,4691.40000915527,0,2283.47802352905,9.90600016340613,1002.80199837685,1623.29998111725,139.118000268936,5157.56402111053,2215.85598993301,1241.65802896023,371.691999435425,1145.4859931469,0,44.7479998469353,174.446002483368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32493.7,4796.77800941467,3617.53197574615,3977.97993946075,0,0,0,0,0,4691.40000915527,0,2283.47802352905,9.90600016340613,1002.80199837685,1623.29998111725,139.118000268936,5157.56402111053,2215.85598993301,1241.65802896023,371.691999435425,1145.4859931469,0,44.7479998469353,174.446002483368,0,0,32493.7439721487,0,32493.7,100
"88","Uganda","Luwero","Bamunanika",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2646.39404296875,16342.9337463379,2681.95199584961,0,0,0,0,0,4136.95196533203,0,84.1320009231567,95.9300000667572,3782.33391571045,2154.45598602295,1.60199999809265,0,33.4919992089272,2072.58005142212,356.52400302887,1063.30598831177,965.032009124756,206.408000946045,151.182001590729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36775.2,2646.39404296875,16342.9337463379,2681.95199584961,0,0,0,0,0,4136.95196533203,0,84.1320009231567,95.9300000667572,3782.33391571045,2154.45598602295,1.60199999809265,0,33.4919992089272,2072.58005142212,356.52400302887,1063.30598831177,965.032009124756,206.408000946045,151.182001590729,0,0,36775.2097068429,0,36775.2,100
"91","Uganda","Masaka","Bukomansimbi",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.35801696777,30.7419998645782,2459.79800415039,0,0,0,0,0,357.905990600586,0,24.6279999017715,0,872.860008239746,401.250007629395,0,0,0,780.104008674622,149.712001800537,491.756004333496,57.1980018615723,89.3479995727539,70.1639995574951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7885.8,2100.35801696777,30.7419998645782,2459.79800415039,0,0,0,0,0,357.905990600586,0,24.6279999017715,0,872.860008239746,401.250007629395,0,0,0,780.104008674622,149.712001800537,491.756004333496,57.1980018615723,89.3479995727539,70.1639995574951,0,0,7885.82404315472,0,7885.8,100
"93","Uganda","Masaka","Kalungu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2307.18998718262,29.690000295639,2639.0659942627,0,0,0,0,0,1196.88997268677,0,768.353987693787,9.49200057983398,1054.63598632812,486.826000213623,3.40200018882751,0,2.01600003242493,1117.50601005554,168.102001190186,523.07600402832,257.764003753662,105.353999137878,80.7440004348755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10750.1,2307.18998718262,29.690000295639,2639.0659942627,0,0,0,0,0,1196.88997268677,0,768.353987693787,9.49200057983398,1054.63598632812,486.826000213623,3.40200018882751,0,2.01600003242493,1117.50601005554,168.102001190186,523.07600402832,257.764003753662,105.353999137878,80.7440004348755,0,0,10750.1079480648,0,10750.1,100
"94","Uganda","Masaka","Masaka",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.760009765625,11.2999999523163,1007.38598632812,0,0,0,0,0,92.036003112793,0,5.09400010108948,0,414.072006225586,200.015998840332,0,0,0,35.923999786377,62.6019992828369,223.015998840332,0,42.1379995346069,31.551999092102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091.9,966.760009765625,11.2999999523163,1007.38598632812,0,0,0,0,0,92.036003112793,0,5.09400010108948,0,414.072006225586,200.015998840332,0,0,0,35.923999786377,62.6019992828369,223.015998840332,0,42.1379995346069,31.551999092102,0,0,3091.89600086212,0,3091.9,100
